problem,method,noise_std,seed,d_true,d_guess,success,failure_reason,time_s,peak_rss_mib,objective,estimate,error_abs,error_rel,n_logged_d_points,min_logged_d_pair,last_logged_d_pair,min_logged_d_component,log_tail
infer_D,L-BFGS-B,0.005,20270405,"[1.0, 3.0]","[0.3, 0.3]",True,,4.61788945799708,317.65625,1.2150040318083652e-05,"[0.9979621317359746, 2.5340806711222243]",0.46592378553683905,0.1473380378344229,10,"[0.3, 0.3]","[0.99796213, 2.53408067]",0.3,"step 0\nstep 0\nj = 0.00018337692874268312, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 4.3605009617012156e-05, m = [-0.64122362], [-0.3773451], D = [0.52664761], [0.6856794]\nj = 2.3777230784211412e-05, m = [-0.31173242], [-0.12107391], D = [0.73217742], [0.88596847]\nj = 1.5284638540125802e-05, m = [-0.12812264], [0.23063649], D = [0.87974548], [1.25940135]\nj = 1.3147372413146636e-05, m = [-0.02242615], [0.45640338], D = [0.97782344], [1.5783869]\nj = 1.2420943708158046e-05, m = [0.01430115], [0.65386806], D = [1.01440391], [1.9229646]\nj = 1.2198212252548007e-05, m = [0.00296089], [0.80501975], D = [1.00296527], [2.23674067]\nj = 1.2153784638385705e-05, m = [0.01002799], [0.89337265], D = [1.01007844], [2.44335635]\nj = 1.2150040318083652e-05, m = [-0.00203995], [0.92983092], D = [0.99796213], [2.53408067]\nj = 1.2150040318083652e-05, m = [-0.00203995], [0.92983092], D = [0.99796213], [2.53408067]"
infer_D,L-BFGS-B,0.005,20270405,"[1.0, 3.0]","[10.0, 10.0]",True,,5.835566417001246,327.046875,1.2149920926031363e-05,"[1.0024211594544123, 2.5005892899384805]",0.49941657895714153,0.15792938907538862,14,"[0.04135926, 1.07846176]","[1.00242116, 2.50058929]",0.04135926,"step 0\nstep 0\nj = 4.304444090618188e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 2.8273486307075706e-05, m = [1.55430683], [1.63920011], D = [4.73180542], [5.1510476]\nj = 0.00020190193037334173, m = [-1.43880625], [-1.01433982], D = [0.23721076], [0.36264176]\nj = 1.5848898813047e-05, m = [0.63558283], [0.82470673], D = [1.88812228], [2.28121165]\nj = 0.004993696850701191, m = [-3.18545883], [0.07553573], D = [0.04135926], [1.07846176]\nj = 1.5818441607023024e-05, m = [0.63191382], [0.82398736], D = [1.88120743], [2.27957122]\nj = 1.419832335405419e-05, m = [-0.25884398], [0.64934129], D = [0.77194345], [1.91427946]\nj = 1.352468902205424e-05, m = [0.32947721], [0.76469025], D = [1.39024113], [2.14832883]\nj = 0.0007557599591766811, m = [-1.08525843], [1.0420676], D = [0.33781447], [2.83507277]\nj = 1.2286146027994434e-05, m = [-0.06940961], [0.84289721], D = [0.93294446], [2.3230877]\nj = 1.2206558937994314e-05, m = [0.05625032], [0.8653703], D = [1.05786246], [2.37588571]\nj = 1.2154750222146465e-05, m = [0.01317928], [0.89234671], D = [1.01326651], [2.4408509]\nj = 1.2149920926031363e-05, m = [0.00241823], [0.91652642], D = [1.00242116], [2.50058929]\nj = 1.2149920926031363e-05, m = [0.00241823], [0.91652642], D = [1.00242116], [2.50058929]"
infer_D,L-BFGS-B,0.005,20270405,"[0.5, 2.0]","[0.3, 0.3]",True,,5.091588000002957,320.140625,1.2168464054293113e-05,"[0.4976765594062605, 1.8948209089273598]",0.10520475072476235,0.05103179994764368,11,"[0.3, 0.3]","[0.49767656, 1.89482091]",0.3,"step 0\nstep 0\nj = 0.0001518564417942018, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 3.296026089779854e-05, m = [-1.06830271], [-0.21321873], D = [0.3435912], [0.80797938]\nj = 2.150514404740319e-05, m = [-0.65325986], [0.02482346], D = [0.52034675], [1.02513413]\nj = 1.775492240120066e-05, m = [-0.6989549], [0.12090965], D = [0.49710455], [1.12852295]\nj = 1.852953341842292e-05, m = [-0.86771327], [0.48216261], D = [0.41991068], [1.61957312]\nj = 1.373958659330295e-05, m = [-0.78616225], [0.30759025], D = [0.45558988], [1.36014356]\nj = 1.2696534120808974e-05, m = [-0.75318435], [0.44367304], D = [0.47086476], [1.55842086]\nj = 1.2208577923730496e-05, m = [-0.69980705], [0.59294243], D = [0.49668113], [1.80930435]\nj = 1.2172762391373026e-05, m = [-0.70137646], [0.64282465], D = [0.49590224], [1.90184535]\nj = 1.2168464054293113e-05, m = [-0.69780489], [0.63912433], D = [0.49767656], [1.89482091]\nj = 1.2168464054293113e-05, m = [-0.69780489], [0.63912433], D = [0.49767656], [1.89482091]"
infer_D,L-BFGS-B,0.005,20270405,"[0.5, 2.0]","[10.0, 10.0]",True,,5.375533416998223,335.09375,1.2168452546362573e-05,"[0.49765392111985896, 1.8956155665115106]",0.10441079465660964,0.05064667468516207,13,"[9.65653046e-08, 0.00016699]","[0.49765392, 1.89561557]",9.65653046e-08,"step 0\nstep 0\nj = 0.00010522291697327404, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 8.595676719813965e-05, m = [1.48919739], [1.72086312], D = [4.43353571], [5.58935067]\nj = 0.00030311868751994045, m = [-1.7643534], [-0.60602476], D = [0.17129751], [0.54551512]\nj = 5.390378751190367e-05, m = [0.32682849], [0.88955533], D = [1.38656365], [2.43404707]\nj = 1.7324556110995526e-05, m = [-0.66915915], [0.17724078], D = [0.51213903], [1.19391853]\nj = 0.004599651039251806, m = [-16.15304633], [-8.69757811], D = [9.65653046e-08], [0.00016699]\nj = 1.6741852091886854e-05, m = [-0.80741862], [0.09799532], D = [0.4460079], [1.10295763]\nj = 1.3478642987418646e-05, m = [-0.75327914], [0.32964082], D = [0.47082013], [1.39046861]\nj = 1.2351728720256736e-05, m = [-0.73235388], [0.52506941], D = [0.48077597], [1.69057619]\nj = 1.2207462168131118e-05, m = [-0.68720856], [0.62942295], D = [0.50297814], [1.87652742]\nj = 1.2168714243764846e-05, m = [-0.69828783], [0.64203942], D = [0.49743627], [1.90035255]\nj = 1.2168452546362573e-05, m = [-0.69785038], [0.63954362], D = [0.49765392], [1.89561557]\nj = 1.2168452546362573e-05, m = [-0.69785038], [0.63954362], D = [0.49765392], [1.89561557]"
infer_D,BFGS,0.005,20270406,"[1.0, 3.0]","[0.3, 0.3]",True,,10.711028666999482,339.609375,1.2744466540112697e-05,"[0.980615436293378, 3.221838429035443]",0.22268374414628794,0.07041878293964575,38,"[0.3, 0.3]","[0.98061544, 3.22183843]",0.3,"j = 1.3283645580301658e-05, m = [0.09292525], [0.77405666], D = [1.09737971], [2.16854549]\nj = 1.3283297380825253e-05, m = [0.09390531], [0.77578984], D = [1.09845573], [2.17230723]\nj = 1.3282655411273874e-05, m = [0.09534337], [0.77844891], D = [1.1000365], [2.17809123]\nj = 1.3281501724750488e-05, m = [0.09748102], [0.78262061], D = [1.10239052], [2.18719655]\nj = 1.327950074721539e-05, m = [0.10061287], [0.78917005], D = [1.10584845], [2.20156847]\nj = 1.3276157565934707e-05, m = [0.10494494], [0.79914803], D = [1.11064945], [2.22364565]\nj = 1.3270645589373852e-05, m = [0.11023643], [0.81329836], D = [1.11654202], [2.25533464]\nj = 1.3261311144852397e-05, m = [0.11564602], [0.8318059], D = [1.12259842], [2.29746399]\nj = 1.3244945719662578e-05, m = [0.12027578], [0.85577964], D = [1.12780783], [2.35320832]\nj = 1.3215731570957868e-05, m = [0.12308105], [0.88862316], D = [1.13097608], [2.43177918]\nj = 1.3163625822951725e-05, m = [0.12186927], [0.93677606], D = [1.12960642], [2.55174148]\nj = 1.3072797441860754e-05, m = [0.11159596], [1.01161988], D = [1.11806103], [2.75005217]\nj = 1.2926257175473071e-05, m = [0.08055249], [1.13438279], D = [1.08388574], [3.10925388]\nj = 1.2792974133445597e-05, m = [0.01579366], [1.30135848], D = [1.01591903], [3.67428471]\nj = 1.2775088472717182e-05, m = [-0.00049429], [1.29929852], D = [0.99950583], [3.66672362]\nj = 1.2750582197556735e-05, m = [-0.01897745], [1.23361704], D = [0.98120149], [3.43362666]\nj = 1.2744613624979706e-05, m = [-0.02222555], [1.16911199], D = [0.97801962], [3.21913276]\nj = 1.2744469729007634e-05, m = [-0.01994716], [1.17040076], D = [0.98025046], [3.22328413]\nj = 1.2744466540112697e-05, m = [-0.01957491], [1.16995214], D = [0.98061544], [3.22183843]\nj = 1.2744466540112697e-05, m = [-0.01957491], [1.16995214], D = [0.98061544], [3.22183843]"
infer_D,BFGS,0.005,20270406,"[1.0, 3.0]","[10.0, 10.0]",True,,10.631204624998645,340.40625,1.2744467092907642e-05,"[0.9807728434456199, 3.222376909628811]",0.2232065713307452,0.07058411541219954,39,"[0.2872922, 0.45028589]","[0.98077284, 3.22237691]",0.2872922,"j = 1.484727253720829e-05, m = [0.21181299], [0.47661421], D = [1.23591673], [1.61061197]\nj = 1.4846480811043682e-05, m = [0.20813321], [0.47362045], D = [1.23137719], [1.6057974]\nj = 1.4844843136076236e-05, m = [0.2027829], [0.46947879], D = [1.22480654], [1.59916047]\nj = 1.484196005456624e-05, m = [0.19725217], [0.46555086], D = [1.21805116], [1.59289141]\nj = 1.4836656494534787e-05, m = [0.19090674], [0.46155437], D = [1.21034657], [1.58653814]\nj = 1.4826765051968029e-05, m = [0.18262141], [0.45708334], D = [1.20035987], [1.57946052]\nj = 1.4808347537306143e-05, m = [0.17078906], [0.4518542], D = [1.18624049], [1.57122285]\nj = 1.477452251828542e-05, m = [0.15294455], [0.44586875], D = [1.16526036], [1.56184646]\nj = 1.4714162602686896e-05, m = [0.12533326], [0.43995285], D = [1.13352615], [1.55263401]\nj = 1.461192129316976e-05, m = [0.08298006], [0.4372855], D = [1.08652014], [1.54849811]\nj = 1.4451784113636304e-05, m = [0.02302242], [0.44713579], D = [1.02328948], [1.56382664]\nj = 1.4207692425181359e-05, m = [-0.04117047], [0.48882039], D = [0.95966552], [1.63039186]\nj = 1.3812773610443969e-05, m = [-0.07997708], [0.58123483], D = [0.9231375], [1.78824526]\nj = 1.3211387311137854e-05, m = [-0.07393285], [0.75705987], D = [0.92873405], [2.13199864]\nj = 1.2833654864871739e-05, m = [-0.03168268], [0.95796113], D = [0.96881396], [2.60637698]\nj = 1.275960284710956e-05, m = [-0.01732548], [1.07626185], D = [0.98282375], [2.93369245]\nj = 1.2745783364079937e-05, m = [-0.01658548], [1.1436057], D = [0.9835513], [3.1380629]\nj = 1.2744496818457366e-05, m = [-0.0186714], [1.16711755], D = [0.98150183], [3.21271877]\nj = 1.2744467092907642e-05, m = [-0.0194144], [1.17011926], D = [0.98077284], [3.22237691]\nj = 1.2744467092907642e-05, m = [-0.0194144], [1.17011926], D = [0.98077284], [3.22237691]"
infer_D,BFGS,0.005,20270406,"[0.5, 2.0]","[0.3, 0.3]",True,,9.400836791002803,329.609375,1.2745352028261707e-05,"[0.4999849133482029, 2.051278762216887]",0.05127876443619803,0.02487385436724834,29,"[0.3, 0.3]","[0.49998491, 2.05127876]",0.3,"j = 3.171521162431441e-05, m = [-1.05404265], [0.00541821], D = [0.34852593], [1.00543292]\nj = 3.1658929932087166e-05, m = [-1.05093658], [0.02917372], D = [0.34961016], [1.02960344]\nj = 3.1630065680820016e-05, m = [-1.04982155], [0.03631189], D = [0.3500002], [1.03697922]\nj = 3.157470732609035e-05, m = [-1.04840529], [0.04402514], D = [0.35049624], [1.04500863]\nj = 3.146766874607888e-05, m = [-1.04619652], [0.05453533], D = [0.35127127], [1.05604978]\nj = 3.1133452659999803e-05, m = [-1.03736141], [0.09657606], D = [0.35438853], [1.10139335]\nj = 3.0418981157037848e-05, m = [-1.01905359], [0.17047536], D = [0.36093637], [1.18586843]\nj = 2.9175452731774146e-05, m = [-0.9907989], [0.26710266], D = [0.37127996], [1.30617453]\nj = 2.69244772611476e-05, m = [-0.94463957], [0.40630573], D = [0.38881969], [1.50126146]\nj = 2.2942618721242777e-05, m = [-0.86208118], [0.63543246], D = [0.42228232], [1.88783837]\nj = 1.7798584694534733e-05, m = [-0.69903505], [1.0607475], D = [0.49706472], [2.88852936]\nj = 1.659058428859959e-05, m = [-0.65537886], [1.14401966], D = [0.51924531], [3.1393622]\nj = 1.491079722253263e-05, m = [-0.64570791], [1.09233018], D = [0.52429126], [2.98121275]\nj = 1.29758152416665e-05, m = [-0.68133933], [0.8396949], D = [0.50593892], [2.31566037]\nj = 1.2766276449600236e-05, m = [-0.69682425], [0.73715689], D = [0.49816484], [2.089985]\nj = 1.2748577136038115e-05, m = [-0.69723564], [0.71526258], D = [0.49795994], [2.04472351]\nj = 1.274568645755905e-05, m = [-0.69479111], [0.71504622], D = [0.49917871], [2.04428116]\nj = 1.2745357550371688e-05, m = [-0.69333953], [0.71782109], D = [0.49990383], [2.04996166]\nj = 1.2745352028261707e-05, m = [-0.69317735], [0.71846339], D = [0.49998491], [2.05127876]\nj = 1.2745352028261707e-05, m = [-0.69317735], [0.71846339], D = [0.49998491], [2.05127876]"
infer_D,BFGS,0.005,20270406,"[0.5, 2.0]","[10.0, 10.0]",True,,10.798451709000801,337.875,1.2745352026191838e-05,"[0.49999876465552606, 2.051601701744334]",0.05160170175912106,0.025030501978173737,37,"[0.09674973, 0.38236757]","[0.49999876, 2.0516017]",0.09674973,"j = 1.7952828936614713e-05, m = [-0.7241452], [0.17264496], D = [0.48473875], [1.18844408]\nj = 1.7832293666309408e-05, m = [-0.75534233], [0.15072357], D = [0.46984974], [1.16267522]\nj = 1.7830123748860555e-05, m = [-0.75932075], [0.14796132], D = [0.4679842], [1.15946804]\nj = 1.782916978945551e-05, m = [-0.75995223], [0.14756408], D = [0.46768877], [1.15900755]\nj = 1.7826192676841646e-05, m = [-0.76247815], [0.14597511], D = [0.46650891], [1.15716739]\nj = 1.781881988666953e-05, m = [-0.76478255], [0.14478909], D = [0.46543513], [1.15579578]\nj = 1.7804614448814624e-05, m = [-0.7672825], [0.14384186], D = [0.46427302], [1.15470149]\nj = 1.776184979451081e-05, m = [-0.77728233], [0.14005292], D = [0.4596535], [1.15033468]\nj = 1.7667212999127148e-05, m = [-0.78987228], [0.13874216], D = [0.45390276], [1.14882785]\nj = 1.7498865324693364e-05, m = [-0.80134376], [0.14336146], D = [0.44872558], [1.15414691]\nj = 1.7193998312419727e-05, m = [-0.81203541], [0.15772928], D = [0.44395352], [1.17084918]\nj = 1.665105777185429e-05, m = [-0.82073278], [0.1906672], D = [0.44010904], [1.21005668]\nj = 1.573272593093095e-05, m = [-0.82195594], [0.26074282], D = [0.43957104], [1.29789383]\nj = 1.4324208351716605e-05, m = [-0.79952918], [0.40488682], D = [0.44954057], [1.49913282]\nj = 1.3029116161716881e-05, m = [-0.74040335], [0.60118977], D = [0.47692151], [1.82428799]\nj = 1.2750012451988042e-05, m = [-0.69912791], [0.70671679], D = [0.49701856], [2.02732419]\nj = 1.2745399262020876e-05, m = [-0.69336413], [0.71938397], D = [0.49989153], [2.05316801]\nj = 1.2745358676255313e-05, m = [-0.69314207], [0.71913326], D = [0.50000255], [2.05265333]\nj = 1.2745352026191838e-05, m = [-0.69314965], [0.71862081], D = [0.49999876], [2.0516017]\nj = 1.2745352026191838e-05, m = [-0.69314965], [0.71862081], D = [0.49999876], [2.0516017]"
infer_D,L-BFGS-B,0.005,20270406,"[1.0, 3.0]","[0.3, 0.3]",True,,4.635781000000861,320.15625,1.2744547122862537e-05,"[0.9798650453010705, 3.2007894672909263]",0.20179649792724824,0.06381365572955518,11,"[0.3, 0.3]","[0.97986505, 3.20078947]",0.3,"step 0\nstep 0\nj = 0.00018665906012839715, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 4.5987143087621706e-05, m = [-0.65568038], [-0.36768612], D = [0.51908876], [0.69233446]\nj = 2.5380051633102332e-05, m = [-0.31697136], [-0.105762], D = [0.72835161], [0.89963874]\nj = 1.6520434588728276e-05, m = [-0.13464051], [0.25516653], D = [0.87403006], [1.29067654]\nj = 1.4135460427789653e-05, m = [-0.03286615], [0.49957421], D = [0.96766807], [1.64801941]\nj = 1.3217476062503816e-05, m = [-0.0017532], [0.72633537], D = [0.99824834], [2.06749011]\nj = 1.2865094277902928e-05, m = [-0.02415114], [0.92319109], D = [0.97613817], [2.51731055]\nj = 1.2765467074382195e-05, m = [-0.00670126], [1.06831243], D = [0.99332114], [2.91046373]\nj = 1.2747869720587927e-05, m = [-0.03160483], [1.15437768], D = [0.96888938], [3.17204877]\nj = 1.2744547122862537e-05, m = [-0.02034043], [1.16339749], D = [0.97986505], [3.20078947]\nj = 1.2744547122862537e-05, m = [-0.02034043], [1.16339749], D = [0.97986505], [3.20078947]"
infer_D,L-BFGS-B,0.005,20270406,"[1.0, 3.0]","[10.0, 10.0]",False,"ConvergenceError: Nonlinear solve failed to converge after 48 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",4.436439208002412,303.796875,,,,,8,"[0.04335572, 1.14466137]","[1.41816252, 2.20680239]",0.04335572,"step 0\nstep 0\nj = 4.3219930167402745e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 2.873867480345245e-05, m = [1.54941433], [1.64476004], D = [4.70871163], [5.17976681]\nj = 0.00020831352690250279, m = [-1.46326872], [-0.98654018], D = [0.2314784], [0.37286451]\nj = 1.6842136593989302e-05, m = [0.63383608], [0.84508706], D = [1.88482708], [2.32818049]\nj = 0.005044232585027602, m = [-3.13831664], [0.13510885], D = [0.04335572], [1.14466137]\nj = 1.681313051829199e-05, m = [0.63032159], [0.84442557], D = [1.8782145], [2.32664094]\nj = 1.5591211708467052e-05, m = [-0.30121185], [0.66909639], D = [0.739921], [1.95247226]\nj = 1.4655029729894671e-05, m = [0.34936203], [0.79154459], D = [1.41816252], [2.20680239]"
infer_D,L-BFGS-B,0.005,20270406,"[0.5, 2.0]","[0.3, 0.3]",True,,4.729603125000722,322.078125,1.2745365671397389e-05,"[0.4999723501832939, 2.0497224618446435]",0.049722469532439646,0.024118940452800545,11,"[0.3, 0.3]","[0.49997235, 2.04972246]",0.3,"step 0\nstep 0\nj = 0.00015640312527435523, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 3.547717105307397e-05, m = [-1.08125522], [-0.21153117], D = [0.33916953], [0.80934405]\nj = 2.3332983363979048e-05, m = [-0.65852489], [0.03784934], D = [0.51761431], [1.03857475]\nj = 1.9234232936349272e-05, m = [-0.7039649], [0.13837791], D = [0.49462029], [1.14840947]\nj = 2.2820294168682772e-05, m = [-0.88807926], [0.5354663], D = [0.41144527], [1.70824462]\nj = 1.4764878851752979e-05, m = [-0.79060405], [0.32523677], D = [0.45357074], [1.38435838]\nj = 1.3471971944663576e-05, m = [-0.76160738], [0.48501041], D = [0.46691531], [1.62419191]\nj = 1.2843056866633732e-05, m = [-0.68721667], [0.66867273], D = [0.50297406], [1.95164525]\nj = 1.2746337855927665e-05, m = [-0.69529015], [0.71742443], D = [0.49892967], [2.04914868]\nj = 1.2745365671397389e-05, m = [-0.69320248], [0.7177044], D = [0.49997235], [2.04972246]\nj = 1.2745365671397389e-05, m = [-0.69320248], [0.7177044], D = [0.49997235], [2.04972246]"
infer_D,L-BFGS-B,0.005,20270406,"[0.5, 2.0]","[10.0, 10.0]",True,,5.152611583998805,322.25,1.2745355719016352e-05,"[0.4999093399218904, 2.0509638719747474]",0.05096395261268699,0.024721148202480187,14,"[1.06158622e-17, 1.72125553e-11]","[0.49990934, 2.05096387]",1.06158622e-17,"step 0\nstep 0\nj = 0.00010666295832893402, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 8.762856219554742e-05, m = [1.4847812], [1.72708809], D = [4.41399953], [5.62425275]\nj = 0.0003459869480148349, m = [-1.78643436], [-0.5748999], D = [0.16755655], [0.5627612]\nj = 5.6962429807358474e-05, m = [0.35290881], [0.93057787], D = [1.42320136], [2.53597422]\nj = 1.8710421487736462e-05, m = [-0.66146568], [0.21675212], D = [0.51609435], [1.24203619]\nj = 0.004603817260013983, m = [-39.08418236], [-24.78538204], D = [1.06158622e-17], [1.72125553e-11]\nj = 0.00021318593531754345, m = [-1.56150936], [-0.36891737], D = [0.20981914], [0.69148254]\nj = 1.776442266175273e-05, m = [-0.74266115], [0.16391723], D = [0.47584593], [1.1781168]\nj = 1.5733086192663785e-05, m = [-0.77790089], [0.24890096], D = [0.45936927], [1.28261499]\nj = 1.3219087229868041e-05, m = [-0.751143], [0.53611323], D = [0.47182694], [1.70935008]\nj = 1.2820432092465868e-05, m = [-0.68705375], [0.67774629], D = [0.50305602], [1.9694342]\nj = 1.2745751346085472e-05, m = [-0.69400403], [0.7128419], D = [0.49957176], [2.03977988]\nj = 1.2745355719016352e-05, m = [-0.69332852], [0.71830986], D = [0.49990934], [2.05096387]\nj = 1.2745355719016352e-05, m = [-0.69332852], [0.71830986], D = [0.49990934], [2.05096387]"
infer_D,BFGS,0.005,20270407,"[1.0, 3.0]","[0.3, 0.3]",True,,9.848226917001739,327.90625,1.3366581454011782e-05,"[1.0060103985776472, 3.0338550800205297]",0.034384463559268365,0.010873322097034807,38,"[0.3, 0.3]","[1.0060104, 3.03385508]",0.3,"j = 1.3823795899456197e-05, m = [0.11376885], [0.75874988], D = [1.12049309], [2.13560478]\nj = 1.38235017672881e-05, m = [0.11467647], [0.76031686], D = [1.12151054], [2.13895386]\nj = 1.3822959440610904e-05, m = [0.11600894], [0.76272188], D = [1.12300591], [2.14410428]\nj = 1.3821984853013903e-05, m = [0.11799048], [0.76649602], D = [1.1252334], [2.15221172]\nj = 1.3820294856080347e-05, m = [0.12089424], [0.77242164], D = [1.12850556], [2.16500277]\nj = 1.3817472329895018e-05, m = [0.1249095], [0.78144537], D = [1.13304591], [2.18462759]\nj = 1.3812819717409328e-05, m = [0.12980598], [0.79422385], D = [1.13860745], [2.21272293]\nj = 1.3804938089923306e-05, m = [0.13479489], [0.81089734], D = [1.14430205], [2.24992602]\nj = 1.379111308464577e-05, m = [0.13904288], [0.83245009], D = [1.14917337], [2.29894446]\nj = 1.3766427514308603e-05, m = [0.14157761], [0.86192622], D = [1.15208991], [2.36771704]\nj = 1.3722414211048045e-05, m = [0.14034503], [0.9050467], D = [1.15067075], [2.47204735]\nj = 1.364582578281254e-05, m = [0.13060415], [0.97180364], D = [1.13951662], [2.64270665]\nj = 1.3522843073571254e-05, m = [0.10131579], [1.08040221], D = [1.10662605], [2.94586417]\nj = 1.3410899562745844e-05, m = [0.04152949], [1.22202292], D = [1.0424039], [3.39404668]\nj = 1.3393091928146763e-05, m = [0.02314184], [1.22444895], D = [1.02341169], [3.40229075]\nj = 1.3372754018925463e-05, m = [0.00562127], [1.17108625], D = [1.0056371], [3.22549444]\nj = 1.3366745453723485e-05, m = [0.00314036], [1.11158701], D = [1.00314529], [3.03917779]\nj = 1.3366585054495968e-05, m = [0.00556749], [1.10999848], D = [1.00558301], [3.03435378]\nj = 1.3366581454011782e-05, m = [0.00599241], [1.10983411], D = [1.0060104], [3.03385508]\nj = 1.3366581454011782e-05, m = [0.00599241], [1.10983411], D = [1.0060104], [3.03385508]"
infer_D,BFGS,0.005,20270407,"[1.0, 3.0]","[10.0, 10.0]",True,,9.594635208002728,331.5625,1.3366582176939735e-05,"[1.0061979252807516, 3.0343552301681087]",0.03490982838241268,0.011039457041401565,39,"[0.27717245, 0.42413721]","[1.00619793, 3.03435523]",0.27717245,"j = 1.5234064080594635e-05, m = [0.23338069], [0.47900399], D = [1.26286214], [1.61446558]\nj = 1.5233330041686751e-05, m = [0.22966681], [0.47595771], D = [1.25818073], [1.60955495]\nj = 1.523189591644103e-05, m = [0.22490742], [0.47225739], D = [1.25220678], [1.60361008]\nj = 1.5229334174537025e-05, m = [0.21997349], [0.4687432], D = [1.2460437], [1.59798458]\nj = 1.5224593352827252e-05, m = [0.21414967], [0.465056], D = [1.23880805], [1.59210334]\nj = 1.5215734663425639e-05, m = [0.20636838], [0.46081102], D = [1.22920593], [1.58535923]\nj = 1.5199248612517017e-05, m = [0.19508062], [0.45572022], D = [1.21540897], [1.57730898]\nj = 1.516904812755713e-05, m = [0.17788054], [0.44973781], D = [1.1946826], [1.56790104]\nj = 1.5115410757308995e-05, m = [0.15109703], [0.44357908], D = [1.16310951], [1.55827445]\nj = 1.502515954554858e-05, m = [0.1099275], [0.44020866], D = [1.11619714], [1.55303124]\nj = 1.488438564456899e-05, m = [0.05194039], [0.44844429], D = [1.05331296], [1.56587424]\nj = 1.4668293747140301e-05, m = [-0.00954839], [0.4863312], D = [0.99049705], [1.62633855]\nj = 1.431798207170006e-05, m = [-0.04844615], [0.57170703], D = [0.95270864], [1.77128811]\nj = 1.378401152207808e-05, m = [-0.04621702], [0.73583851], D = [0.95483472], [2.08723142]\nj = 1.344085598571569e-05, m = [-0.00599243], [0.92520204], D = [0.99402548], [2.52237782]\nj = 1.3377891272898464e-05, m = [0.0083579], [1.03205192], D = [1.00839292], [2.8068193]\nj = 1.3367547322481896e-05, m = [0.0090997], [1.08858768], D = [1.00914123], [2.97007642]\nj = 1.336660986203874e-05, m = [0.00700743], [1.10755156], D = [1.00703204], [3.02693805]\nj = 1.3366582176939735e-05, m = [0.0061788], [1.10999896], D = [1.00619793], [3.03435523]\nj = 1.3366582176939735e-05, m = [0.0061788], [1.10999896], D = [1.00619793], [3.03435523]"
infer_D,BFGS,0.005,20270407,"[0.5, 2.0]","[0.3, 0.3]",True,,8.63197879099971,328.09375,1.336194082186315e-05,"[0.503082420603129, 2.016752349354727]",0.01703357054987033,0.008262495359826549,29,"[0.3, 0.3]","[0.50308242, 2.01675235]",0.3,"j = 3.10435005091733e-05, m = [-1.03754542], [0.02502109], D = [0.35432333], [1.02533675]\nj = 3.093576974056757e-05, m = [-1.0322125], [0.06318166], D = [0.35621796], [1.06522033]\nj = 3.091199461613723e-05, m = [-1.0312267], [0.06911326], D = [0.35656929], [1.07155757]\nj = 3.086578816253966e-05, m = [-1.02998603], [0.07554053], D = [0.35701195], [1.07846694]\nj = 3.071702244702139e-05, m = [-1.02502333], [0.1012496], D = [0.3587881], [1.1065528]\nj = 3.037788132385063e-05, m = [-1.01597657], [0.14075514], D = [0.36204869], [1.15114274]\nj = 2.9764204933114666e-05, m = [-1.00209733], [0.19258305], D = [0.36710868], [1.21237719]\nj = 2.8636267948188006e-05, m = [-0.9790627], [0.26835816], D = [0.37566304], [1.30781546]\nj = 2.6567027578682554e-05, m = [-0.93824155], [0.39025301], D = [0.39131534], [1.47735454]\nj = 2.2921288988902815e-05, m = [-0.86155514], [0.60362179], D = [0.42250452], [1.8287301]\nj = 1.8204669460500125e-05, m = [-0.705448], [1.01412114], D = [0.49388726], [2.75693937]\nj = 1.7134523604538622e-05, m = [-0.65944895], [1.1083353], D = [0.51713622], [3.02931131]\nj = 1.5755963757853346e-05, m = [-0.64216666], [1.08955887], D = [0.5261512], [2.97296231]\nj = 1.3872197268331082e-05, m = [-0.66154208], [0.89789785], D = [0.51605492], [2.45443808]\nj = 1.339965340418673e-05, m = [-0.68621319], [0.74354985], D = [0.50347904], [2.103389]\nj = 1.3365492372528787e-05, m = [-0.69102242], [0.70009106], D = [0.50106351], [2.0139361]\nj = 1.3362682113402207e-05, m = [-0.68926949], [0.69825586], D = [0.50194261], [2.0102435]\nj = 1.3361947242757103e-05, m = [-0.68719918], [0.70083791], D = [0.50298286], [2.01544076]\nj = 1.336194082186315e-05, m = [-0.68700126], [0.70148847], D = [0.50308242], [2.01675235]\nj = 1.336194082186315e-05, m = [-0.68700126], [0.70148847], D = [0.50308242], [2.01675235]"
