epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.10973144e+00,1.26599610e+00,3.82402982e-02,6.73224118e-02,9.999901e-04,0.0
2,9.43975747e-01,1.16960704e+00,3.75671125e-02,6.42219490e-02,9.999606e-04,0.0
3,8.52581561e-01,1.08850157e+00,3.69984990e-02,6.12850475e-02,9.999113e-04,0.1
4,7.77460754e-01,1.02546155e+00,3.65457152e-02,5.89999627e-02,9.998423e-04,0.1
5,7.19992757e-01,9.75448489e-01,3.59592010e-02,5.69955712e-02,9.997535e-04,0.1
6,6.73930287e-01,9.34815109e-01,3.52913531e-02,5.50983726e-02,9.996451e-04,0.1
7,6.35667920e-01,9.01996911e-01,3.47008190e-02,5.33705550e-02,9.995170e-04,0.1
8,6.04483187e-01,8.73472691e-01,3.42287611e-02,5.18163823e-02,9.993691e-04,0.2
9,5.77496111e-01,8.45852971e-01,3.38184376e-02,5.03877397e-02,9.992016e-04,0.2
10,5.51624477e-01,8.19598138e-01,3.34265569e-02,4.91402620e-02,9.990144e-04,0.2
11,5.27249575e-01,7.95934975e-01,3.30387955e-02,4.80942115e-02,9.988074e-04,0.2
12,5.05404174e-01,7.74549723e-01,3.26565887e-02,4.71584126e-02,9.985809e-04,0.2
13,4.85550284e-01,7.54887044e-01,3.22973936e-02,4.62614633e-02,9.983346e-04,0.3
14,4.67056066e-01,7.36765504e-01,3.19829076e-02,4.53956372e-02,9.980687e-04,0.3
15,4.49895889e-01,7.19712257e-01,3.17168310e-02,4.45669612e-02,9.977832e-04,0.3
16,4.33839172e-01,7.03071535e-01,3.14837406e-02,4.37743154e-02,9.974780e-04,0.3
17,4.18374419e-01,6.86795950e-01,3.12722128e-02,4.30266200e-02,9.971532e-04,0.3
18,4.03438598e-01,6.71249092e-01,3.10802532e-02,4.23336678e-02,9.968088e-04,0.4
19,3.89326870e-01,6.56280458e-01,3.08998354e-02,4.16538139e-02,9.964449e-04,0.4
20,3.75809461e-01,6.41782880e-01,3.07189891e-02,4.09535188e-02,9.960613e-04,0.4
21,3.62657607e-01,6.28056943e-01,3.05283811e-02,4.02713427e-02,9.956582e-04,0.4
