epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.14582610e+00,9.79673564e-01,3.88981733e-02,6.50833236e-02,9.999901e-04,0.1
2,8.91517222e-01,8.14836144e-01,3.79949061e-02,5.80070235e-02,9.999606e-04,0.2
3,7.33875215e-01,6.83860600e-01,3.71639143e-02,5.20294637e-02,9.999113e-04,0.2
4,6.11858785e-01,5.96308112e-01,3.60568683e-02,4.76804245e-02,9.998423e-04,0.3
5,5.34465253e-01,5.39485574e-01,3.49285120e-02,4.47191929e-02,9.997535e-04,0.4
6,4.85324681e-01,4.94546920e-01,3.40831899e-02,4.27411169e-02,9.996451e-04,0.5
7,4.44773108e-01,4.57969993e-01,3.34610999e-02,4.14172387e-02,9.995170e-04,0.6
8,4.10669178e-01,4.27630931e-01,3.29123591e-02,4.02433424e-02,9.993691e-04,0.6
9,3.82580698e-01,4.01908875e-01,3.24252498e-02,3.89887974e-02,9.992016e-04,0.7
10,3.58717442e-01,3.78376573e-01,3.20416119e-02,3.76585365e-02,9.990144e-04,0.8
11,3.37091386e-01,3.55931699e-01,3.17264238e-02,3.64135397e-02,9.988074e-04,0.9
12,3.17077428e-01,3.35653394e-01,3.14123843e-02,3.53211297e-02,9.985809e-04,1.0
13,2.99507737e-01,3.18620384e-01,3.10628824e-02,3.44800387e-02,9.983346e-04,1.0
14,2.85062760e-01,3.02367896e-01,3.06621487e-02,3.37663804e-02,9.980687e-04,1.1
15,2.71256030e-01,2.87327766e-01,3.01985859e-02,3.32001351e-02,9.977832e-04,1.2
16,2.58464605e-01,2.73097515e-01,2.97054740e-02,3.26562206e-02,9.974780e-04,1.3
17,2.46370405e-01,2.60222018e-01,2.92704825e-02,3.21551483e-02,9.971532e-04,1.3
18,2.35714614e-01,2.48187900e-01,2.88726541e-02,3.14189754e-02,9.968088e-04,1.4
19,2.25790337e-01,2.37164959e-01,2.84568174e-02,3.05252412e-02,9.964449e-04,1.5
20,2.16588005e-01,2.26282999e-01,2.80604782e-02,2.97984072e-02,9.960613e-04,1.6
21,2.07891837e-01,2.16926008e-01,2.77160392e-02,2.92715242e-02,9.956582e-04,1.7
22,2.00381175e-01,2.08732203e-01,2.73107596e-02,2.86424951e-02,9.952355e-04,1.7
23,1.93478107e-01,2.01256856e-01,2.69463439e-02,2.82523439e-02,9.947933e-04,1.8
24,1.87424824e-01,1.94523737e-01,2.65885675e-02,2.79376920e-02,9.943315e-04,1.9
25,1.81980208e-01,1.88414916e-01,2.62409432e-02,2.74863259e-02,9.938503e-04,2.0
26,1.76969573e-01,1.82333991e-01,2.59321958e-02,2.70716754e-02,9.933496e-04,2.0
27,1.72227368e-01,1.76575199e-01,2.56279698e-02,2.67080276e-02,9.928295e-04,2.1
28,1.67728141e-01,1.71063021e-01,2.53587405e-02,2.63011061e-02,9.922899e-04,2.2
29,1.63508907e-01,1.66305944e-01,2.50416550e-02,2.59273907e-02,9.917309e-04,2.3
30,1.59491137e-01,1.61959112e-01,2.47837396e-02,2.58970587e-02,9.911525e-04,2.3
31,1.55969694e-01,1.59303650e-01,2.45335698e-02,2.51786372e-02,9.905547e-04,2.4
32,1.53561816e-01,1.56517044e-01,2.43759058e-02,2.56774488e-02,9.899376e-04,2.5
33,1.52188942e-01,1.53484821e-01,2.39971592e-02,2.46800733e-02,9.893012e-04,2.6
34,1.49021000e-01,1.47692591e-01,2.37477780e-02,2.45996817e-02,9.886454e-04,2.7
35,1.44483730e-01,1.43964782e-01,2.35393662e-02,2.44002871e-02,9.879704e-04,2.7
36,1.41037241e-01,1.42503083e-01,2.33956625e-02,2.38920602e-02,9.872762e-04,2.8
37,1.39607623e-01,1.40081450e-01,2.31939817e-02,2.40642196e-02,9.865627e-04,2.9
38,1.38124108e-01,1.36426747e-01,2.29669316e-02,2.35390452e-02,9.858301e-04,3.0
