applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,1.974513414040487191e+00,-2.322208059571449823e+00,-4.296721473611937014e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,1.974488862877650686e+00,-2.322108320850565288e+00,-4.296597183728215974e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,1.974384891370913664e+00,-2.321948233694532959e+00,-4.296333125065446623e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,1.974219224222579117e+00,-2.321740718610469489e+00,-4.295959942833048828e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,1.973995920644739943e+00,-2.321486243781655912e+00,-4.295482164426395855e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,1.973644119272810471e+00,-2.321111271743202753e+00,-4.294755391016012780e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,1.973168362554745148e+00,-2.320618355215576578e+00,-4.293786717770322170e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,1.972550453243103075e+00,-2.319987820556924429e+00,-4.292538273800027504e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,1.971758117567529611e+00,-2.319186304054647874e+00,-4.290944421622177707e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,1.970749683869220004e+00,-2.318171336819154771e+00,-4.288921020688374774e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,1.969472043413774465e+00,-2.316889236682426301e+00,-4.286361280096200765e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,1.967858077502798064e+00,-2.315272485380192702e+00,-4.283130562882990766e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,1.965823472664273819e+00,-2.313236508463888619e+00,-4.279059981128161994e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,1.963262844142213304e+00,-2.310675775063598891e+00,-4.273938619205812195e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,1.960045099542984781e+00,-2.307459147221326834e+00,-4.267504246764311837e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,1.956008008270452736e+00,-2.303424443055763771e+00,-4.259432451326216729e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,1.950952011661995167e+00,-2.298372247934015178e+00,-4.249324259596010123e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,1.944633432473289458e+00,-2.292059132105642494e+00,-4.236692564578931730e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.848999999999999311e-01,1.936757445261586996e+00,-2.284190636714618083e+00,-4.220948081976205302e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.729499999999999149e-01,1.926971481527617769e+00,-2.274414702777265429e+00,-4.201386184304883642e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.609999999999997877e-01,1.914860192338442957e+00,-2.262316667345027010e+00,-4.177176859683470411e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.490499999999997716e-01,1.899943692403455842e+00,-2.247417552737435376e+00,-4.147361245140890773e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.370999999999997554e-01,1.881681534996157090e+00,-2.229178101076239926e+00,-4.110859636072397016e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.251499999999998503e-01,1.859485607852215061e+00,-2.207011748148374419e+00,-4.066497356000589036e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.131999999999998341e-01,1.832745646146759277e+00,-2.180310238197072703e+00,-4.013055884343831536e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.012499999999998179e-01,1.800870889517626861e+00,-2.148485414490961087e+00,-3.949356304008587948e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.892999999999998018e-01,1.763349940764487034e+00,-2.111029254761034313e+00,-3.874379195525521347e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.773499999999997856e-01,1.719827456238387509e+00,-2.067590798188232437e+00,-3.787418254426619946e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.653999999999998805e-01,1.670190612060775015e+00,-2.018062931921657199e+00,-3.688253543982431992e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.534499999999998643e-01,1.614651026973531911e+00,-1.962664750871176311e+00,-3.577315777844708222e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.414999999999998481e-01,1.553801214787075669e+00,-1.901998606999809160e+00,-3.455799821786884607e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.295499999999998320e-01,1.488622312075503551e+00,-1.837058646927210326e+00,-3.325680959002713877e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.175999999999999268e-01,1.417734115995576971e+00,-1.766481918880382418e+00,-3.184216034875959167e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.056499999999999106e-01,1.347985905425847175e+00,-1.697140668352397297e+00,-3.045126573778244250e+00,2.000000000000000000e+00,1.000000000000000000e+00
