V_RHE,observable,param,adjoint,fd,rel_err,verdict
0.3,cd,log_k0_1,-3.762755036890343e-06,-3.7627651618351736e-06,2.6908256016341432e-06,PASS
0.3,cd,log_k0_2,-5.265029089387085e-13,-7.481537091236223e-13,1.9913873102853644e-09,PASS-NEAR0
0.3,cd,alpha_1,-0.0001113042734103115,-0.00011130471658632368,3.981646292895701e-06,PASS
0.3,cd,alpha_2,-5.265029026160978e-11,-7.481648899585261e-11,1.9914878195706624e-07,PASS-NEAR0
0.3,pc,log_k0_1,-1.2367081145283256e-12,-1.2398715815977943e-12,0.002551447356662486,PASS
0.3,pc,log_k0_2,5.246744740690605e-13,7.463495289459707e-13,0.2970123866628146,FAIL
0.3,pc,alpha_1,-3.65824765977802e-11,-3.6675730405140786e-11,0.002542657128582018,PASS
0.3,pc,alpha_2,5.246744660117264e-11,7.46363928506074e-11,0.29702596016139526,FAIL
