evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1,dJ_dk0_2,dJ_dk0_3
1,0,0,-1.0,-0.007374144457341952,-0.007709282011235693,5.6158590014938004e-08,1,9,0.0,0.0,1,,0.00040600911517339093,2.1247390546280552e-05,2.030045575866955e-06,1.0623695273140268e-08
1,0,1,-2.0,-0.027210802909530558,-0.03696647158875435,4.758653568939454e-05,1,9,0.0,0.0,1,,0.030821683161315554,0.008549696861695086,0.00030821683161315545,8.549696861695082e-06
1,0,2,-3.0,-0.06202917813359604,-0.07888880316324226,0.0001421234780701419,1,9,0.0,0.0,1,,0.05141500609220541,0.04344244943681322,0.0007712250913830806,6.516367415521975e-05
1,0,3,-4.0,-0.10795054015085055,-0.11458704212645379,2.2021579236092116e-05,1,7,0.0,0.0,1,,0.013969850090299734,0.025026946082124298,0.00027939700180599434,5.0053892164248515e-05
1,0,4,-5.0,-0.13557069797477647,-0.1397557243105286,8.757222715471072e-06,1,8,0.0,0.0,1,,0.005364687859495541,0.015844114693391097,0.000134117196487389,3.961028673347782e-05
1,0,5,-6.0,-0.1532335800100144,-0.15603595199360978,3.926644367220279e-06,1,8,0.0,0.0,1,,0.002079789491200419,0.008373796699642933,6.239368473601253e-05,2.51213900989288e-05
1,0,6,-7.0,-0.16525636708079586,-0.16604475342187414,3.1077651140001076e-07,1,8,0.0,0.0,1,,0.0003359647856770489,0.0016038258010962205,1.1758767498696434e-05,5.6133903038367944e-06
1,0,7,-8.0,-0.168345056302483,-0.17202159090853747,6.758453354759359e-06,1,8,0.0,0.0,1,,0.0009104667408304633,0.004619275125221782,3.641866963321714e-05,1.847710050088723e-05
1,0,8,-9.0,-0.17577828688927494,-0.1755612750384098,2.3547071707970077e-08,1,7,0.0,0.0,1,,-3.2257065381786105e-05,-0.00015423048133836125,-1.4515679421803703e-06,-6.940371660226189e-07
1,0,9,-10.0,-0.177500655837663,-0.17769183546117973,1.8274824224215726e-08,1,7,0.0,0.0,1,,1.8208151316839307e-05,7.440196902328572e-05,9.104075658420308e-07,3.7200984511642534e-07
2,0,0,-1.0,-0.007374144457341952,-0.007681969345525652,4.737808089265161e-08,1,9,0.0,0.0,1,,0.00037298342737900606,1.9452271938136827e-05,1.8597190964604937e-06,9.723367177034684e-09
2,0,1,-2.0,-0.027210802909530558,-0.03687127065274072,4.66623185088025e-05,1,9,0.0,0.0,1,,0.030568980376277515,0.00847237712507811,0.0003048377616377131,8.46996524739459e-06
2,0,2,-3.0,-0.06202917813359604,-0.07877156118556473,0.00014015369512942948,1,9,0.0,0.0,1,,0.05122783009561624,0.04326505532963246,0.00076627565923118,6.487910824647323e-05
2,0,3,-4.0,-0.10795054015085055,-0.11448787392736884,2.1368366452802696e-05,1,7,1.975204613143864e-06,2.2613742339805398e-07,1,,0.013815123712314196,0.024742142353175223,0.00027553234274559676,4.947019774584268e-05
2,0,4,-5.0,-0.13557069797477647,-0.13968376927300735,8.458677752166929e-06,1,8,0.0,0.0,1,,0.0052946426531056264,0.015621835298070737,0.00013199712545015037,3.9043470363095206e-05
2,0,5,-6.0,-0.1532335800100144,-0.15598740171567477,3.791766993283201e-06,1,8,0.0,0.0,1,,0.0020530874234929,0.008252246888435094,6.142094701102243e-05,2.474969302927047e-05
2,0,6,-7.0,-0.16525636708079586,-0.16601303741840595,2.8627499991007455e-07,1,8,0.0,0.0,1,,0.00032403893298747413,0.0015432724615867903,1.1309751136551016e-05,5.399915954370588e-06
2,0,7,-8.0,-0.168345056302483,-0.17200100788913672,6.682991001979232e-06,1,8,0.0,0.0,1,,0.0009101400358811132,0.004604201328659154,3.63041289437543e-05,1.8411562502485624e-05
2,0,8,-9.0,-0.17577828688927494,-0.1755476868080399,2.6588198732817234e-08,1,7,0.0,0.0,1,,-3.446778574830137e-05,-0.00016420870888193392,-1.5467271518560135e-06,-7.387288321298637e-07
2,0,9,-10.0,-0.177500655837663,-0.17768246126978002,1.6526607573834335e-08,1,7,0.0,0.0,1,,1.7415296525232006e-05,7.084277135540633e-05,8.683377635860837e-07,3.5411302079161135e-07
3,1,0,-1.0,-0.007374144457341952,-0.005319545823636149,2.1106877728128896e-06,1,8,0.0,0.0,1,,-0.002489720630659638,-9.864948769996903e-05,-9.361518049457606e-06,-4.785127443260062e-08
3,1,1,-2.0,-0.027210802909530558,-0.027808257247735037,1.7847584311970503e-07,1,9,0.0,0.0,1,,0.0022235582550187223,0.0005401154183755214,1.672145901193996e-05,5.239806452633834e-07
3,1,2,-3.0,-0.06202917813359604,-0.06683937492697728,1.1568996595529076e-05,1,9,0.0,0.0,1,,0.020311459027505654,0.0160951908471108,0.00022911738122975836,2.342157305304756e-05
3,1,3,-4.0,-0.10795054015085055,-0.10410663011627859,7.387822176941939e-06,1,8,0.0,0.0,1,,-0.011913168964916105,-0.019649547937367045,-0.00017917728586560686,-3.81251208799856e-05
3,1,4,-5.0,-0.13557069797477647,-0.1320127591954248,6.329464178805868e-06,1,8,0.0,0.0,1,,-0.0070045923156827955,-0.0177413013841272,-0.0001316887055215168,-4.302829650293332e-05
3,1,5,-6.0,-0.1532335800100144,-0.15071768575578998,3.1648619492196305e-06,1,8,0.0,0.0,1,,-0.002993631621425131,-0.009503036341139649,-6.753754484487636e-05,-2.765746141242203e-05
3,1,6,-7.0,-0.16525636708079586,-0.16250810436414007,3.776473979878e-06,1,8,0.0,0.0,1,,-0.001958640945817078,-0.006865714337681635,-5.155235747582946e-05,-2.3312156203305095e-05
3,1,7,-8.0,-0.168345056302483,-0.16968926982525698,9.034549974046933e-07,1,8,0.0,0.0,1,,0.0005776175637092505,0.0020299067930614157,1.7375049013158507e-05,7.877070974584624e-06
3,1,8,-9.0,-0.17577828688927494,-0.17400252930484345,1.5766574993330825e-06,1,7,0.0,0.0,1,,-0.0004700678667162869,-0.0015254226007885457,-1.5907382893042574e-05,-6.6593426360431165e-06
3,1,9,-10.0,-0.177500655837663,-0.1766091974846021,3.973489976200096e-07,1,7,0.0,0.0,1,,-0.0001522734201940201,-0.0004054878512506627,-5.72558364197393e-06,-1.9668739191320445e-06
4,2,0,-1.0,-0.007374144457341952,-0.005434847343109586,1.8804366486350032e-06,1,8,0.0,0.0,1,,-0.002350031007857305,-9.49871193941265e-05,-8.906452990401312e-06,-4.645479287041795e-08
4,2,1,-2.0,-0.027210802909530558,-0.028420511724054322,7.316977079683048e-07,1,9,0.0,0.0,1,,0.004505582426538496,0.0011085879546938724,3.415168390729592e-05,1.0843412063115702e-06
4,2,2,-3.0,-0.06202917813359604,-0.0678310406053541,1.683080407059905e-05,1,9,0.0,0.0,1,,0.024226499065678517,0.019321475761318617,0.0002754502059705194,2.8348322177828612e-05
4,2,3,-4.0,-0.10795054015085055,-0.10509606505356586,4.074014040509536e-06,1,8,0.0,0.0,1,,-0.00868648758444986,-0.014382756831194742,-0.00013168471916146705,-2.8136361804021848e-05
4,2,4,-5.0,-0.13557069797477647,-0.13282337496523858,3.7738918593671085e-06,1,8,0.0,0.0,1,,-0.005283604044002654,-0.013437949556273917,-0.0001001224470665816,-3.286009551724706e-05
4,2,5,-6.0,-0.1532335800100144,-0.15131920011384098,1.8324251934363992e-06,1,8,0.0,0.0,1,,-0.002215092988657441,-0.0070711256871438515,-5.037028406914399e-05,-2.074940357717209e-05
4,2,6,-7.0,-0.16525636708079586,-0.1629302299301526,2.70545702179955e-06,1,8,0.0,0.0,1,,-0.0016053625133037946,-0.005666551005188974,-4.2589480720216904e-05,-1.9399147846607222e-05
4,2,7,-8.0,-0.168345056302483,-0.16997684327715165,1.3313643653497175e-06,1,8,0.0,0.0,1,,0.0006766647772890694,0.002395856100130642,2.0516097052457323e-05,9.373818226202934e-06
4,2,8,-9.0,-0.17577828688927494,-0.17419699351981974,1.2502443601415776e-06,1,7,0.0,0.0,1,,-0.0004030498980258388,-0.001316741820924332,-1.3747778058228638e-05,-5.795740733114357e-06
4,2,9,-10.0,-0.177500655837663,-0.1767429723060057,2.870421670714851e-07,1,7,0.0,0.0,1,,-0.00012459401934459082,-0.0003329779037447775,-4.722026102921675e-06,-1.628475486734953e-06
5,3,0,-1.0,-0.007374144457341952,-0.005385715341585821,1.9769251741933667e-06,1,7,0.0,0.0,1,,-0.002461564083245912,-9.824916774886825e-05,-9.167406254874573e-06,-4.8421759881012496e-08
5,3,1,-2.0,-0.027210802909530558,-0.028377583871672732,6.806889068087655e-07,1,9,0.0,0.0,1,,0.004419060987511546,0.0010879844453359094,3.291511085436849e-05,1.0724186835046012e-06
5,3,2,-3.0,-0.06202917813359604,-0.06794036278954714,1.7471052018377703e-05,1,9,0.0,0.0,1,,0.025082224606084978,0.02000902371008018,0.0002802351695473055,2.9584132784294722e-05
5,3,3,-4.0,-0.10795054015085055,-0.10532783141987201,3.4393005437758307e-06,1,8,0.0,0.0,1,,-0.008089126308331054,-0.013306965820429187,-0.00012050274477141253,-2.623316689454955e-05
5,3,4,-5.0,-0.13557069797477647,-0.1330833595249073,3.0934262820978295e-06,1,8,0.0,0.0,1,,-0.00483923860000895,-0.012126744253605371,-9.011194653127532e-05,-2.9883118190244933e-05
5,3,5,-6.0,-0.1532335800100144,-0.1515454689666052,1.424859447439977e-06,1,8,0.0,0.0,1,,-0.0019739219893614747,-0.006162154428024394,-4.410791881894468e-05,-1.8221977991276193e-05
5,3,6,-7.0,-0.16525636708079586,-0.16310244847742847,2.319682674964387e-06,1,8,0.0,0.0,1,,-0.0015009741212363692,-0.005150197514123461,-3.912970516899094e-05,-1.77677982580246e-05
5,3,7,-8.0,-0.168345056302483,-0.17009823347211975,1.5368150940683845e-06,1,8,0.0,0.0,1,,0.0007336003062560335,0.002511446274907485,2.1856711614938426e-05,9.902060344244085e-06
5,3,8,-9.0,-0.17577828688927494,-0.1742790106804655,1.1239145751510806e-06,1,7,0.0,0.0,1,,-0.00038550767216569197,-0.0012107072473651816,-1.2921438536787728e-05,-5.370235622877999e-06
5,3,9,-10.0,-0.177500655837663,-0.1767975748267816,2.4716145393020637e-07,1,7,0.0,0.0,1,,-0.00011668692175450392,-0.00029734013304322303,-4.3456777080681715e-06,-1.4654304820177782e-06
