eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-2.790689981608464620e+01,-2.199999999999990852e-02,-3.371222451519669816e-01,-3.801058668441431032e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.780980918343098462e-01,5.861761084662182181e-02,2.193246757759087853e-02,8.431386827601094341e-03
-2.883712980995413488e+01,-4.589999999999994085e-02,-3.380908557694886629e-01,-3.807738585712332480e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.803299586610316751e-01,5.820765094936947853e-02,1.972647796073458484e-02,6.649072095641477172e-03
-2.976735980382362357e+01,-6.979999999999997318e-02,-3.389280610546858141e-01,-3.814282930151196016e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.823641371160010127e-01,5.795840275602764935e-02,1.768452429822566299e-02,5.251547944486752335e-03
-3.069758979769311225e+01,-9.370000000000000551e-02,-3.396546317767679679e-01,-3.820713995922085382e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.842319930050006382e-01,5.784458105887285706e-02,1.580911900881209683e-02,4.153275633815720069e-03
-3.162781979156260093e+01,-1.175999999999999268e-01,-3.402746062429357621e-01,-3.827044892474699145e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.859408212084921352e-01,5.786246650035510586e-02,1.409364931592081878e-02,3.288952488552847851e-03
-3.255804978543208961e+01,-1.414999999999999591e-01,-3.407921566958257986e-01,-3.833286595832584576e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.874978083178040933e-01,5.800786613301085054e-02,1.253091165487542520e-02,2.607766407969241366e-03
-3.348827977930157829e+01,-1.653999999999999915e-01,-3.412307181392106314e-01,-3.839474294566057044e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.889397118433841394e-01,5.825361991556720492e-02,1.111806402749207674e-02,2.069713866942254465e-03
-3.441850977317106697e+01,-1.893000000000000238e-01,-3.415555939782344841e-01,-3.845563085563210026e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.902130918302335383e-01,5.864092075153679723e-02,9.836358509697011934e-03,1.644883618444451445e-03
-3.534873976704055565e+01,-2.131999999999999451e-01,-3.417930429198419162e-01,-3.851585701831087283e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.913582216583918250e-01,5.913842299006263209e-02,8.683153477028913644e-03,1.308617175331326047e-03
-3.627896976091004433e+01,-2.370999999999999774e-01,-3.419495730462159822e-01,-3.857547497052956076e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.923847066199387168e-01,5.973798152371222886e-02,7.649824115005728412e-03,1.042073582230634062e-03
-3.720919975477953301e+01,-2.610000000000000098e-01,-3.420219104885368622e-01,-3.863428391628148661e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.932853437808719654e-01,6.044132269716579603e-02,6.725891857918316584e-03,8.306043246601267768e-04
-3.813942974864901458e+01,-2.848999999999998201e-01,-3.420365395924355734e-01,-3.869281625139744940e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.941035107512807834e-01,6.121958967378104272e-02,5.905629281673856028e-03,6.624648911423492359e-04
-3.906965974251850326e+01,-3.087999999999998524e-01,-3.419884049979031171e-01,-3.875085490129626109e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.948293531484427854e-01,6.207671625870986309e-02,5.178245631650086993e-03,5.287022641780194472e-04
-3.999988973638799195e+01,-3.326999999999998847e-01,-3.418834088475088961e-01,-3.880842794975614130e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.954713028243485917e-01,6.300503656798268903e-02,4.535049197461136182e-03,4.221819104741271239e-04
-4.093011973025748063e+01,-3.565999999999999170e-01,-3.417273323291668552e-01,-3.886556004582495949e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.960375798426506222e-01,6.399700282578112132e-02,3.967758054209829383e-03,3.372792152965675824e-04
-4.186034972412696931e+01,-3.804999999999999494e-01,-3.415256617912348913e-01,-3.892227297920976548e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.965359631951028474e-01,6.504543034139777247e-02,3.468546413422732115e-03,2.695535801054698582e-04
-4.279057971799645799e+01,-4.043999999999999817e-01,-3.412835350481342456e-01,-3.897858619555307769e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.969737246044009238e-01,6.614357776024505642e-02,3.030105017479576765e-03,2.154931435228721131e-04
-4.372080971186594667e+01,-4.282999999999997920e-01,-3.410057073904147473e-01,-3.903451720243673040e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.973575877081940488e-01,6.728519895335215162e-02,2.645680280316430738e-03,1.723158718544930124e-04
-4.465103970573543535e+01,-4.521999999999998243e-01,-3.406965347206848405e-01,-3.909008188918314808e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.976937094224130886e-01,6.846457037642196541e-02,2.309091602135253211e-03,1.378144087408491832e-04
