phi_applied,flux_noisy
15.56869792410303,0.0002534415770409582
13.62261068359015,0.0008019395805039751
11.67652344307727,0.0009885107722323915
9.730436202564391,-4.406556058247248e-12
7.784348962051514,-1.616928740615106e-11
5.838261721538634,-7.659937476862132e-11
3.892174481025757,-7.900534499132636e-10
1.946087240512878,-8.657397824254963e-09
0,-9.699934382236676e-08
