phi_applied,target_current_density,simulated_current_density
-1,-0.007374144457341952,-0.003641448480850856
-2,-0.02721080290953056,-0.02514117381046826
-3,-0.06202917813359604,-0.06708974252258716
-4,-0.1079505401508506,-0.1063559175383524
-5,-0.1355706979747765,-0.1346786952162118
-6,-0.1532335800100144,-0.1531578512165395
-7,-0.1652563670807959,-0.164543973609793
-8,-0.168345056302483,-0.1713044250506893
-9,-0.1757782868892749,-0.1752535209606736
-10,-0.177500655837663,-0.1775839610161331
