evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1,dJ_dk0_2,dJ_dk0_3
1,0,0,-1.0,-0.005811162777964344,-0.0009491528247078208,1.1819570392782819e-05,1,9,3.2301502498942443e-06,3.065916137287572e-09,1,,-0.0009083391981288298,-8.12815414044176e-06,-4.541695990644149e-06,-4.06407707022088e-09
1,0,1,-2.357142857142857,-0.005974064898636422,-0.0023279920607155165,6.646915502039406e-06,1,9,4.390116492072725e-06,1.0220201207035429e-08,1,,-0.001667338412556731,-2.2441141491590113e-05,-1.965077414799004e-05,-2.6448488186516906e-08
1,0,2,-3.7142857142857144,0.003125533943907826,-0.004281341238306849,2.7430970752407024e-05,1,9,6.878214489274866e-06,2.9448185889791034e-08,1,,0.006185799053043325,0.00012574421820397567,0.00011487912527080455,2.3352497666452619e-07
1,0,3,-5.071428571428571,-0.006207163048749283,-0.0073970805555679,7.079658093298041e-07,1,10,4.541724856108918e-06,3.3595657204094076e-08,1,,0.0016641513343682683,5.224635342814155e-05,4.219812312148108e-05,1.3248182476421605e-07
1,0,4,-6.428571428571429,-0.01158881227697504,-0.012479966352900758,3.9708857712733027e-07,1,11,2.7691438591474767e-06,3.455891788711751e-08,1,,0.0020099800124024282,9.860396754879506e-05,6.460650039864946e-05,3.169413242639841e-07
1,0,5,-7.7857142857142865,-0.025026392834663787,-0.020639555010425945,9.62205029859771e-06,1,11,3.866073931893554e-06,7.979435408256297e-08,1,,-0.016236508038734297,-0.001201355396027179,-0.0006320640629364422,-4.676704934534375e-06
1,0,6,-9.142857142857142,-0.05269317406115371,-0.033229708893375995,0.00018941224788626893,1,11,4.463178214295119e-06,1.4831077473770327e-07,1,,-0.10836492485390689,-0.012761785286483066,-0.004953825136178598,-5.833958988106544e-05
1,0,7,-10.5,-0.0882162609813168,-0.05146272279597162,0.0006754109460277575,1,12,8.668171869956441e-07,4.4608811276825033e-08,1,,-0.28380909288184614,-0.05520408383035117,-0.014899977376296916,-0.0002898214401093434
1,0,8,-11.857142857142858,-0.13671372542749854,-0.0756016328888816,0.001867344164887154,1,11,1.027745673539735e-06,7.769933096923864e-08,1,,-0.5874755342335548,-0.1979150220856782,-0.034828906672417885,-0.0011733533452222352
1,0,9,-13.214285714285715,-0.17290748877088274,-0.10414377449898386,0.002364235542011409,1,11,2.135543114453265e-06,2.2240352054447854e-07,1,,-0.7211481704825924,-0.4455084158545131,-0.04764728983545699,-0.0029435377476101764
1,0,10,-14.571428571428573,-0.2058941561705718,-0.13400613567316216,0.002583989955246508,1,10,6.451008205269215e-06,8.644746807839887e-07,1,,-0.7142018167764242,-0.8569089037550216,-0.052034703793710876,-0.00624319344164373
1,0,11,-15.928571428571429,-0.22196567374366694,-0.16209622937726403,0.001792242532040273,1,10,8.80183705863685e-06,1.426744598798102e-06,1,,-0.4948122691946418,-1.2076088181553515,-0.03940826286800183,-0.009617741658880118
