evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,k0_1,alpha_0,alpha_1,grad_0,grad_1,grad_2,grad_3,effective_k0_0,effective_k0_1
17,13,0.00014413282325576005,0.0033818478769316305,0,0,0.0015842444542332821,0.0005469201019574444,0.5875117316107314,0.3697290026112605,0.13589210627937257,0.35155607429633595,0.0026236763559597804,0.002027678098932593,0.0015842444542332821,0.0005469201019574444
18,14,0.00014088161300713825,0.0006258314374243946,0,0,0.0016037436267787447,0.0005456236537330606,0.5846790500708816,0.3696428889919675,0.01621312187980737,0.16967170945006782,0.00040636240432932627,0.000421319608501702,0.0016037436267787447,0.0005456236537330606
19,15,0.00014050197328057345,0.0001997380756625111,0,0,0.0016621728799617683,0.0005441833241474225,0.5810966090315469,0.3698572593225594,-0.006801270926950967,0.11623685263999284,-0.00013240020079147093,-2.178388588220531e-05,0.0016621728799617683,0.0005441833241474225
20,16,0.00014045132660143463,0.00017581542734559477,0,0,0.0016835707834898857,0.0005435316192442966,0.5799938526540278,0.369970018275552,-0.002958112745163912,0.11476720860890599,-9.780841955662307e-05,-2.412987725230152e-05,0.0016835707834898857,0.0005435316192442966
21,17,0.0001396780557303086,0.00017909696050341572,0,0,0.001694222644701607,0.0005367059379825113,0.5795301467460373,0.37064651121338255,-0.0002881534411365034,0.10785390563956565,-7.781917713039376e-05,-9.084709586271947e-05,0.001694222644701607,0.0005367059379825113
22,17,0.00013689877909255803,0.0003704392872381116,0,0,0.0017375083045133143,0.0005102496864486749,0.5776753231140753,0.3733524829647048,0.011357010995889906,0.07857837212108798,2.4622428090921025e-05,-0.0003550088795105863,0.0017375083045133143,0.0005102496864486749
23,18,0.0001145488951415108,0.0014029838964777835,0,0,0.0017806852717870173,0.00030568946444042155,0.5788356401422526,0.40054328114171,0.07209439783807436,-0.07771165049560502,0.0007455512504759916,-0.0011498459846563374,0.0017806852717870173,0.00030568946444042155
24,19,8.758410747876511e-05,0.0023207151850823675,0,0,0.0015158858291766343,0.00012952382580037653,0.5976861130949722,0.44564500193117634,0.13435682962823564,-0.6142093909131968,0.001452881343635207,-0.0017382087307199826,0.0015158858291766343,0.00012952382580037653
25,20,7.177368231002127e-05,0.002203735997208291,0,0,0.0011663142757360266,6.469376632683017e-05,0.6229076650381158,0.48193664171485384,0.0878860657850704,-1.781838133297399,0.000616651625165168,-0.002085673783563547,0.0011663142757360266,6.469376632683017e-05
26,21,6.890597245951556e-05,0.002557943979260072,0,0,0.0009886524784307655,5.1221940476096546e-05,0.6388031203888621,0.4956911217042513,0.137715846188584,2.1487818099632894,0.0014014598265425036,0.002101540952431779,0.0009886524784307655,5.1221940476096546e-05
27,22,6.655880071535397e-05,0.0002658293619055632,0,0,0.0009583172075019037,5.5457226957758415e-05,0.6402859108715346,0.49067616336467207,0.021204664542649448,0.1613806617835296,0.0001576770380534386,0.00020782010125665264,0.0009583172075019037,5.5457226957758415e-05
28,23,6.642018977557753e-05,5.185127038218039e-05,0,0,0.0009368483098026657,5.7270565250474e-05,0.6420456302086266,0.4888024564427838,-0.001076448560159189,-0.051207828330329774,-2.5990572523614367e-05,-4.429505692595827e-05,0.0009368483098026657,5.7270565250474e-05
29,24,6.6422137558416e-05,5.2390439462698116e-05,0,0,0.0009303302731137396,5.740653276861758e-05,0.6427234166909437,0.488651735298353,0.0031831669358462905,-0.035311117795485125,3.43101213366425e-05,-3.872067656595572e-05,0.0009303302731137396,5.740653276861758e-05
30,24,6.641923672346105e-05,4.457755837973786e-05,0,0,0.0009350037943179955,5.730891333812965e-05,0.642236954938831,0.48875991106448746,0.00010659352050668689,-0.047266591761373045,-9.147651806529085e-06,-4.318012742757509e-05,0.0009350037943179955,5.730891333812965e-05
31,25,6.642509839274037e-05,7.293778108668731e-05,0,0,0.0009326063748253359,5.8205302592389855e-05,0.6423661065963903,0.4879682055728945,-0.004882903987800144,0.054757254715774084,-4.545898429342197e-05,5.558414039480756e-05,0.0009326063748253359,5.8205302592389855e-05
32,25,6.641875760042066e-05,2.8525967628779063e-05,0,0,0.0009344917003213993,5.749902496467646e-05,0.64226451417752,0.4885909716871195,-0.0009692786465143422,-0.02569944603060126,-1.7072250181751203e-05,-2.2502046527197008e-05,0.0009344917003213993,5.749902496467646e-05
33,26,6.641987826270402e-05,2.9136206069037845e-06,0,0,0.0009321967200368893,5.767631291461517e-05,0.6424916134916027,0.48842673956004534,0.00022144704045642429,0.0014333569713157468,2.7422526603491773e-06,8.408706084116419e-07,0.0009321967200368893,5.767631291461517e-05
34,26,6.641876097196212e-05,2.326261417969147e-05,0,0,0.0009340756196090369,5.753109453372402e-05,0.6423056459401241,0.4885612263006569,-0.0007635093372928409,-0.021141564819264547,-1.361162869153269e-05,-1.858312722034317e-05,0.0009340756196090369,5.753109453372402e-05
35,26,6.641875064409701e-05,2.7337229017556224e-05,0,0,0.0009343977606228134,5.7506262589671715e-05,0.6422737990090045,0.4885842571462571,-0.0009228443425428507,-0.024670157674109627,-1.6291030961184836e-05,-2.161742517007236e-05,0.0009343977606228134,5.7506262589671715e-05
36,26,6.641875152049902e-05,2.4647431158714457e-05,0,0,0.0009341851350907955,5.7522650469885396e-05,0.6422948179835434,0.488569056788161,-0.0008176946223561694,-0.02234096303390698,-1.4522593944997572e-05,-1.961479730419255e-05,0.0009341851350907955,5.7522650469885396e-05
37,27,6.641978394169216e-05,1.3803351419915144e-06,0,0,0.000932332359119784,5.767783169813434e-05,0.6424761061190919,0.48842642431294614,1.2514729550263987e-05,0.0015449155333964182,2.3561289615944982e-07,1.3442440761467916e-06,0.000932332359119784,5.767783169813434e-05
38,27,6.64187918578665e-05,2.07959877425069e-05,0,0,0.0009338958185229135,5.7546834681945415e-05,0.6423231029722988,0.4885468029437745,-0.0006931180916095757,-0.018822925754284126,-1.2284074626838447e-05,-1.652671481501783e-05,0.0009338958185229135,5.7546834681945415e-05
39,27,6.641875565313071e-05,2.3929631111639214e-05,0,0,0.0009341312083888363,5.7527156908989484e-05,0.6423000894547998,0.48856490934083324,-0.0007944827507279937,-0.0216850987238012,-1.4105385166486668e-05,-1.903928191926364e-05,0.0009341312083888363,5.7527156908989484e-05
40,27,6.641875219638322e-05,2.450909526005971e-05,0,0,0.0009341747421540356,5.7523518918403566e-05,0.6422958338956769,0.4885682574966808,-0.0008132213242499005,-0.022214556800607133,-1.4442187938239222e-05,-1.950388350171659e-05,0.0009341747421540356,5.7523518918403566e-05
41,27,6.641875164711018e-05,2.4620598729379753e-05,0,0,0.0009341831193408598,5.752281890702538e-05,0.6422950150227136,0.48856890176320866,-0.0008168268104523767,-0.02231644585722581,-1.4506996233635984e-05,-1.9593285085649356e-05,0.0009341831193408598,5.752281890702538e-05
42,27,6.641875154498982e-05,2.464221777144207e-05,0,0,0.0009341847436514924,5.752268317869536e-05,0.6422948562466271,0.48856902668382834,-0.0008175258755324186,-0.022336200748598545,-1.4519562341211419e-05,-1.9610618387846447e-05,0.0009341847436514924,5.752268317869536e-05
43,27,6.641875152535044e-05,2.4646418514627225e-05,0,0,0.0009341850590772586,5.75226568216015e-05,0.6422948254138443,0.4885690509422063,-0.0008176619693178594,-0.022340036774194827,-1.45220070107937e-05,-1.96139841726116e-05,0.0009341850590772586,5.75226568216015e-05
44,27,6.641875152152489e-05,2.4647233290434005e-05,0,0,0.0009341851203545135,5.752265170125384e-05,0.6422948194240106,0.4885690556548413,-0.0008176879977043445,-0.022340784120114532,-1.4522476619807448e-05,-1.961464038025603e-05,0.0009341851203545135,5.752265170125384e-05
45,27,6.641875152070079e-05,2.4647391063019366e-05,0,0,0.000934185132255103,5.752265070683682e-05,0.6422948182607315,0.48856905657007704,-0.0008176932425927253,-0.02234092713302005,-1.4522570166736223e-05,-1.9614765508322793e-05,0.000934185132255103,5.752265070683682e-05
46,27,6.641875152053336e-05,2.4647422047326774e-05,0,0,0.0009341851345461937,5.75226505153924e-05,0.642294818036778,0.4885690567462775,-0.0008176941246144925,-0.022340956314961025,-1.4522586818991366e-05,-1.9614791361088684e-05,0.0009341851345461937,5.75226505153924e-05
47,27,6.641875152052177e-05,2.4647429207693756e-05,0,0,0.0009341851349851148,5.7522650478716154e-05,0.6422948179938737,0.48856905678003343,-0.000817694522735333,-0.022340961536040038,-1.4522592587293364e-05,-1.96147959069167e-05,0.0009341851349851148,5.7522650478716154e-05
48,27,6.641875152052272e-05,2.4647427994068645e-05,0,0,0.0009341851350736152,5.7522650471320954e-05,0.6422948179852227,0.4885690567868397,-0.0008176943291542028,-0.022340961956831662,-1.4522590182731649e-05,-1.9614796191194184e-05,0.0009341851350736152,5.7522650471320954e-05
49,27,6.641875152053076e-05,2.4647428901695182e-05,0,0,0.0009341851350895268,5.752265046999139e-05,0.6422948179836674,0.4885690567880634,-0.0008176943457712377,-0.022340962561260613,-1.4522591018862456e-05,-1.961479669735592e-05,0.0009341851350895268,5.752265046999139e-05
50,27,6.641875152051056e-05,2.464742868517458e-05,0,0,0.0009341851350901535,5.7522650469939036e-05,0.6422948179836061,0.4885690567881116,-0.000817694485432676,-0.022340961364176293,-1.4522592328858004e-05,-1.9614795452355615e-05,0.0009341851350901535,5.7522650469939036e-05
51,27,6.641850467767201e-05,3.238375852171768e-05,0,0,0.0009341889185521588,5.752304240351064e-05,0.6423093405774883,0.48858867158546515,0.0009552955087870849,0.026536728863512993,5.533494320943017e-06,3.164666851778158e-05,0.0009341889185521588,5.752304240351064e-05
52,27,6.641847150635988e-05,6.605947852364398e-06,0,0,0.0009341868728870545,5.7522830490298814e-05,0.642301488419591,0.4885780661463721,-3.3172713019863787e-06,0.00010817592966982925,-5.310285096785953e-06,3.9292700352237375e-06,0.0009341868728870545,5.7522830490298814e-05
53,28,6.641840304777136e-05,3.6222279073204236e-06,0,0,0.0009341869959437892,5.7522841743196415e-05,0.6423042112629354,0.48857698610789696,0.00023359313399685022,-0.0014391679883398734,-2.8874031529191613e-06,2.120053482264719e-06,0.0009341869959437892,5.7522841743196415e-05
54,29,6.641833428465841e-05,1.1869781869516005e-06,0,0,0.000934184993398882,5.752290785402728e-05,0.6423076383081022,0.4885756526412677,0.0005136709342228111,-0.0032675346562132113,-1.7926228788606445e-08,-2.062859316112782e-08,0.000934184993398882,5.752290785402728e-05
