eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-9.302299938694882364e-01,6.710999999999999188e-01,-2.333927706852429850e-03,-2.336755394806501115e-03,1.700000000000000000e+01,1.000000000000000000e+00,1.273900493549012802e-02,7.712347427326696406e-06,9.872716386241922049e-01,4.939830647507708616e-01
-1.860459987738976473e+00,6.471999999999999975e-01,-1.794687414523390631e-02,-1.810072143422069429e-02,2.200000000000000000e+01,1.000000000000000000e+00,9.831763106260027474e-02,4.196091516074773185e-04,9.016897800788674644e-01,1.040376954167679502e+00
-2.790689981608464709e+00,6.232999999999999652e-01,-5.451272355752054266e-02,-5.615138539003067253e-02,2.400000000000000000e+01,1.000000000000000000e+00,3.018296466235865227e-01,4.469350781801402668e-03,6.981745732111046543e-01,1.543917143032435657e+00
-3.720919975477952946e+00,5.993999999999999329e-01,-9.049956434154567131e-02,-9.630293488084225306e-02,2.300000000000000000e+01,1.000000000000000000e+00,5.094924891630258079e-01,1.582834123692079473e-02,4.904976973882574365e-01,1.787290521534389720e+00
-4.651149969347441626e+00,5.754999999999999005e-01,-1.147474623165223168e-01,-1.269156198627422460e-01,2.000000000000000000e+01,1.000000000000000000e+00,6.591214025019104250e-01,3.318791184571277114e-02,3.408524956626983737e-01,1.821658478662706138e+00
-5.581379963216929418e+00,5.515999999999999792e-01,-1.285508953451825198e-01,-1.476890811877235865e-01,1.600000000000000000e+01,1.000000000000000000e+00,7.534277851525579273e-01,5.219824137027501143e-02,2.465473728239069573e-01,1.710648114382978369e+00
-6.511609957086417211e+00,5.276999999999999469e-01,-1.359261217418162582e-01,-1.609755438082288437e-01,1.400000000000000000e+01,1.000000000000000000e+00,8.097812890482535275e-01,6.832077972103606234e-02,1.901975340895022126e-01,1.508276461469267415e+00
-7.441839950955905891e+00,5.038000000000000256e-01,-1.401044297084600987e-01,-1.691333524412910183e-01,1.300000000000000000e+01,1.000000000000000000e+00,8.434272990275262227e-01,7.917462647683153054e-02,1.565554387298494776e-01,1.267336354558913136e+00
-8.372069944825394572e+00,4.798999999999999932e-01,-1.428972506274078791e-01,-1.740138952539167783e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.643559333023728142e-01,8.486876134503708313e-02,1.356460821116908799e-01,1.029555458418345726e+00
-9.302299938694883252e+00,4.559999999999999609e-01,-1.451146141097666709e-01,-1.769184072959755771e-01,1.000000000000000000e+01,1.000000000000000000e+00,8.783255382112024057e-01,8.674291737380390721e-02,1.216888832906802137e-01,8.185086455736376720e-01
-1.023252993256437016e+01,4.320999999999999841e-01,-1.470733519263348055e-01,-1.786868182470762179e-01,1.000000000000000000e+01,1.000000000000000000e+00,8.884911104654567016e-01,8.622381238942035397e-02,1.115230206134594920e-01,6.423777415923555001e-01
-1.116275992643385884e+01,4.082000000000000073e-01,-1.488905167439901478e-01,-1.798249137568388167e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.965514038052604384e-01,8.437169203004236950e-02,1.034550266105382088e-01,5.004873228296843335e-01
-1.209298992030334752e+01,3.842999999999999750e-01,-1.506115786303960924e-01,-1.806196665866789119e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.034131358880159723e-01,8.184524024846245860e-02,9.659407849100253018e-02,3.884104708723758459e-01
-1.302321991417283442e+01,3.603999999999999981e-01,-1.522511712316634291e-01,-1.812258669897034991e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.095384001251898276e-01,7.902672569134430725e-02,9.046901034448046053e-02,3.008354044027147234e-01
