eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-1.209298992030334752e+01,3.842999999999999750e-01,-2.315903734648259438e-01,-2.755079986418356719e-01,1.000000000000000000e+01,1.000000000000000000e+00,8.990020390782602622e-01,7.785872871487339864e-02,1.009605422292149529e-01,4.702055754140274324e+00
-1.302321991417283442e+01,3.603999999999999981e-01,-2.341922324015066059e-01,-2.775155602919326392e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.071737839199313091e-01,7.680513733725201353e-02,9.281062885518324979e-02,3.679687116633642674e+00
-1.395344990804232310e+01,3.365000000000000213e-01,-2.366312565285113856e-01,-2.789775258906087574e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.140895973216608406e-01,7.507297320977276978e-02,8.590772072665131542e-02,2.867837543264467826e+00
-1.488367990191181178e+01,3.125999999999999890e-01,-2.389396735907375335e-01,-2.801355138298605163e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.202349634597012384e-01,7.303345152274313967e-02,7.976941538623021077e-02,2.230679947555809672e+00
-1.581390989578130046e+01,2.887000000000000122e-01,-2.411310063738573151e-01,-2.811158452687315124e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.258578026555674967e-01,7.088654524638617060e-02,7.415014920903661988e-02,1.733651896798640957e+00
-1.674413988965078914e+01,2.647999999999999798e-01,-2.432119019829204476e-01,-2.819847515027107399e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.310873163310996459e-01,6.873788735380577386e-02,6.892221099072359802e-02,1.347119557213557917e+00
-1.767436988352027782e+01,2.409000000000000030e-01,-2.451863666300639344e-01,-2.827780719279401334e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.359941441985537569e-01,6.664391284638433721e-02,6.401583337522906425e-02,1.046961603788257422e+00
-1.860459987738976650e+01,2.169999999999999707e-01,-2.470573158514101364e-01,-2.835162366491560393e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.406196742407947342e-01,6.463567217461349546e-02,5.939012719854007416e-02,8.140225123116509032e-01
-1.953482987125925163e+01,1.931000000000000494e-01,-2.488295086543958756e-01,-2.842116261661568610e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.449942919861554769e-01,6.272667699136139086e-02,5.502214364834692728e-02,6.332592665342481331e-01
-2.046505986512874031e+01,1.692000000000000171e-01,-2.505002316514488570e-01,-2.848722175141352730e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.491273290164435883e-01,6.093587965852258898e-02,5.088778493565823680e-02,4.929928138744229527e-01
-2.139528985899822899e+01,1.452999999999999847e-01,-2.520739698610986457e-01,-2.855034193563651956e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.530363252028251075e-01,5.926491764636764026e-02,4.697739900025459103e-02,3.841004274736593560e-01
-2.232551985286771767e+01,1.214000000000000634e-01,-2.535560671650536335e-01,-2.861090690880600529e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.567375574397410931e-01,5.771112020203005705e-02,4.328502880422609167e-02,2.995100808405843362e-01
-2.325574984673720635e+01,9.750000000000003109e-02,-2.549411079283573356e-01,-2.866919756003584729e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.602264043989907627e-01,5.628906805803966101e-02,3.979384550406157850e-02,2.337824848805390987e-01
-2.418597984060669503e+01,7.359999999999999876e-02,-2.562345316833268827e-01,-2.872542666978119552e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.635162817246573086e-01,5.499289006556652704e-02,3.650169004625040958e-02,1.826649489381405589e-01
-2.511620983447618372e+01,4.969999999999996643e-02,-2.574380583770320974e-01,-2.877975923325928331e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.666131636940343830e-01,5.382246213516541505e-02,3.340265343495864292e-02,1.428785328925642750e-01
-2.604643982834566884e+01,2.580000000000004512e-02,-2.585580558816247820e-01,-2.883232966417563770e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.695307224314749783e-01,5.276887801048830290e-02,3.049597850184524589e-02,1.118766421208408357e-01
-2.697666982221515752e+01,1.900000000000123812e-03,-2.595864541150473825e-01,-2.888324332289688989e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.722565188744066722e-01,5.184831248625164368e-02,2.776686394299507366e-02,8.771131701573625650e-02
-2.790689981608464620e+01,-2.199999999999990852e-02,-2.605300855025939333e-01,-2.893259873404899207e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.748044124691501722e-01,5.105039947539170841e-02,2.521580379016911261e-02,6.884930288695711997e-02
-2.883712980995413488e+01,-4.589999999999994085e-02,-2.613977843937453360e-01,-2.898049536374182611e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.771918284354250694e-01,5.036124049937123343e-02,2.284351345314767495e-02,5.410459938419474174e-02
-2.976735980382362357e+01,-6.979999999999997318e-02,-2.621769162236087802e-01,-2.902699829477599081e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.793975215780388321e-01,4.980438837547924297e-02,2.063305545687288758e-02,4.257668933622327928e-02
-3.069758979769311225e+01,-9.370000000000000551e-02,-2.628771062956735682e-01,-2.907220647124195700e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.814403100935772395e-01,4.936453313922043590e-02,1.858572625877069617e-02,3.354785166114446215e-02
-3.162781979156260093e+01,-1.175999999999999268e-01,-2.635111767616489797e-01,-2.911625494204562181e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.833453197439253612e-01,4.902133741883094725e-02,1.670237352491635643e-02,2.646273873698146498e-02
-3.255804978543208961e+01,-1.414999999999999591e-01,-2.640594445461492135e-01,-2.915914920263659171e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.850777530979061281e-01,4.880979349605998191e-02,1.496328293223300569e-02,2.090455577913350946e-02
-3.348827977930157829e+01,-1.653999999999999915e-01,-2.645358841412197570e-01,-2.920103132602077101e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.866649033531031954e-01,4.870764561493428485e-02,1.336970723957373389e-02,1.653450721610518967e-02
-3.441850977317106697e+01,-1.893000000000000238e-01,-2.649435297528316413e-01,-2.924199797985958527e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.881138634165343992e-01,4.871122838583748921e-02,1.191511834403754556e-02,1.309392587586373675e-02
-3.534873976704055565e+01,-2.131999999999999451e-01,-2.652995382077112940e-01,-2.928231730315429826e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.894598031847738895e-01,4.879487923945768912e-02,1.059772044639975541e-02,1.037902543391131492e-02
-3.627896976091004433e+01,-2.370999999999999774e-01,-2.655772780950932388e-01,-2.932172568412089730e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.906508361416301867e-01,4.900113788496102130e-02,9.398648628184284870e-03,8.238335354308925357e-03
