evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
1,0,0,-1.0,-0.006306214558444108,-0.0023587991448671825,7.79104422367227e-06,1,10,3.0936866928191907e-06,7.297408101403224e-09,1,,-0.0009058665677653986,-1.996690513821487e-05
1,0,1,-2.357142857142857,0.0006141589403942871,-0.007737466626196378,3.487487771949861e-05,1,10,5.76724949146047e-06,4.4624157823774935e-08,1,,0.006175238266846249,0.00027160709840100587
1,0,2,-3.7142857142857144,-0.008882885837000913,-0.01856340274457293,4.6856332718302176e-05,1,11,3.7135449418329163e-06,6.893628636331361e-08,1,,0.016262443822339146,0.0014704671896430305
1,0,3,-5.071428571428571,-0.004443009989010928,-0.03968201961344908,0.0006208940682308886,1,12,1.0534939057254845e-06,4.1804809870760185e-08,1,,0.11277013429190746,0.022010965923199486
1,0,4,-6.428571428571429,-0.01345706240025276,-0.07523461710785756,0.001908230890887912,1,11,2.639199926550713e-07,1.9855924834888405e-08,1,,0.297552296196898,0.13745226614012312
1,0,5,-7.7857142857142865,-0.02732976778109643,-0.12226663817140926,0.004506476395990677,1,11,4.692356987202888e-06,5.737187139254196e-07,1,,0.500966892430786,0.6185452108150532
1,0,6,-9.142857142857142,-0.05709821317672901,-0.1704091606171076,0.006419549132111455,1,10,9.341741732899054e-06,1.5919183674051318e-06,1,,0.4725508601821455,1.7219270433413103
1,0,7,-10.5,-0.09944458033286782,-0.21366894875922113,0.006523430485722451,1,10,2.229416087007138e-06,4.763569916577115e-07,1,,0.2965485468507485,3.226706277079882
1,0,8,-11.857142857142858,-0.13662892008506997,-0.2543140948902393,0.006924854164860217,1,11,3.4500905053769224e-06,8.774096713071167e-07,1,,0.16686662156271517,4.924968416286498
1,0,9,-13.214285714285715,-0.17151101618877693,-0.29445485528541837,0.007557597237724003,1,11,4.0866787746999716e-06,1.2033473248962423e-06,1,,0.08901627408349266,5.993023773072783
1,0,10,-14.571428571428573,-0.2021196341442747,-0.3311135680157236,0.008319731258624513,1,11,1.903362169142822e-06,6.30230238607421e-07,1,,0.045484952530395285,5.743670338291575
1,0,11,-15.928571428571429,-0.22531299551215278,-0.35970429792542086,0.009030534454366574,1,10,1.8967754906704467e-06,6.822795903249634e-07,1,,0.022119449799028634,4.422886918890531
1,0,12,-17.285714285714285,-0.25179083461146556,-0.3787790780267445,0.008063016328107561,1,10,5.886633737098114e-07,2.2297350121824877e-07,1,,0.009424143512778175,2.6439895373527627
1,0,13,-18.642857142857142,-0.2827328065281055,-0.39011263582906597,0.0057652324271812196,1,9,9.87991596833404e-07,3.8542838681765446e-07,1,,0.0035089515797556946,1.2810769568634328
1,0,14,-20.0,-0.31288584240262113,-0.3963727136562428,0.0034850215777666228,1,9,0.0,0.0,1,,0.0011843252273310856,0.5390744997096316
