evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,grad_0,effective_k0_0,k0_1,grad_1,effective_k0_1
1,0,0.06921409067623556,0.0859768271344611,0,0,0.01,2.039525263769402,0.01,0.001,31.277054311149687,0.001
2,0,0.062010915427058215,0.08156564105351609,0,0,0.00897507724992718,2.1566210475279286,0.00897507724992718,0.0008471921461038159,35.01893428757909,0.0008471921461038159
3,1,0.00012979634734298356,0.002124506774098199,0,0,0.0011982393672983363,-0.2358900510684895,0.0011982393672983363,3.983722714041105e-05,-22.047230160241643,3.983722714041105e-05
4,2,7.487126035296466e-05,0.0006683017341659499,0,0,0.0012337193302623735,0.04006119688955939,0.0012337193302623735,4.349197587718354e-05,-6.575940000316463,4.349197587718354e-05
5,3,6.81755833869774e-05,3.897978739420227e-05,0,0,0.0012205859239771766,0.009994895602693604,0.0012205859239771766,4.5537000093984656e-05,0.2577398915120934,4.5537000093984656e-05
6,4,6.816230708436515e-05,1.8689705670562558e-06,0,0,0.0012188953312024023,-0.0006374131895546258,0.0012188953312024023,4.546665228507711e-05,-0.00516719915946684,4.546665228507711e-05
7,5,6.816211966399469e-05,3.385356550739604e-08,0,0,0.0012190066686654734,-9.0796785556309e-06,0.0012190066686654734,4.546762005244507e-05,0.0002128463330333119,4.546762005244507e-05
