evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1,dJ_dk0_2,dJ_dk0_3
2,0,9,-10.0,-0.1776468899218231,-0.17768470927273886,7.151516518490167e-10,1,8,0.0,0.0,1,,3.358434672240184e-06,1.0776532963630766e-05,1.67437109815718e-07,5.3872622448694734e-08
2,0,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
2,0,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
3,1,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
3,1,1,3.0,-0.0023113724086125764,0.005396687983024895,2.970709750056526e-05,1,5,9.165389025617318e-08,4.946274934775063e-10,1,,0.013154805495604114,-1.802284392648976e-18,-0.00012479062739607599,2.6235556611670686e-21
3,1,2,1.0,0.003554187655944925,0.0011564640507043538,2.874539243563966e-06,1,7,1.222534685452499e-07,1.4138175873090741e-10,1,,-0.0008749564187006319,4.6127579726333134e-17,2.766704037556515e-06,-2.2382385639868488e-20
3,1,3,-0.5,-0.001143440157923322,-0.0013314015723363702,1.766474665407566e-08,1,8,0.0,0.0,1,,7.43754654286874e-05,8.583385857730165e-07,1.1759151433067021e-07,2.0824488679365399e-10
3,1,4,-1.0,-0.002428390050167554,-0.004639691955058463,2.444928057287089e-06,1,9,0.0,0.0,1,,0.002800641172173754,9.514628018229493e-05,8.855921361554487e-06,4.6167623531814376e-08
3,1,5,-2.0,-0.022105785132328273,-0.025818252517496663,6.891207042969708e-06,1,9,0.0,0.0,1,,0.01613835028137601,0.0033984150031380563,0.0001020623151706061,3.2980111081409023e-06
3,1,6,-3.0,-0.06618032759836574,-0.0648434535070831,8.936161679713869e-07,1,9,0.0,0.0,1,,-0.006696669932681238,-0.004666986462205868,-6.35267197711883e-05,-6.793655209716398e-06
3,1,7,-5.0,-0.13334625985682821,-0.13133789583253228,2.0167630270413053e-06,1,9,0.0,0.0,1,,-0.00473653304688862,-0.01011395616313735,-7.48870733716531e-05,-2.4537865256653943e-05
3,1,8,-8.0,-0.17208735565253808,-0.1696267138722389,3.0273789854737293e-06,1,9,0.0,0.0,1,,-0.0012706338629358599,-0.0036878795059941015,-3.214302119469116e-05,-1.4315694304577489e-05
3,1,9,-10.0,-0.1776468899218231,-0.17660427276383817,5.435252690621668e-07,1,8,0.0,0.0,1,,-0.00021317269039166858,-0.00046520778407865067,-6.740744231344613e-06,-2.257317658479569e-06
3,1,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
3,1,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
4,2,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
4,2,1,3.0,-0.0023113724086125764,0.004812304283239933,2.537338480502141e-05,1,5,8.143451526101662e-08,3.9188769850734273e-10,1,,0.011450988654157498,-1.6180582874743969e-18,-0.00010284145779472421,2.3659883058302468e-21
4,2,2,1.0,0.003554187655944925,0.0010733624456144058,3.0772468621057782e-06,1,6,2.4093388648815503e-06,2.5861000871145456e-09,1,,-0.0008877427699480615,4.738802288954942e-17,2.6576092645950444e-06,-2.3097542047984703e-20
4,2,3,-0.5,-0.001143440157923322,-0.001275725887244476,8.749757091013984e-09,1,8,0.0,0.0,1,,5.3119935620025605e-05,5.822159223599757e-07,7.951178979848619e-08,1.4188982708836962e-10
4,2,4,-1.0,-0.002428390050167554,-0.00450034873451278,2.146506394816806e-06,1,9,0.0,0.0,1,,0.0027003546265479635,8.74811488658772e-05,8.0839717496385e-06,4.2639455945337935e-08
4,2,5,-2.0,-0.022105785132328273,-0.02562071031455388,6.177349518322046e-06,1,9,0.0,0.0,1,,0.016080889859887506,0.003247534491448988,9.628176837096606e-05,3.165781558068157e-06
4,2,6,-3.0,-0.06618032759836574,-0.06496101115655412,7.433662926360664e-07,1,9,0.0,0.0,1,,-0.006446084952895704,-0.0042875313932831645,-5.78923614061693e-05,-6.269396606980111e-06
4,2,7,-5.0,-0.13334625985682821,-0.13175210770069012,1.2706605484584447e-06,1,9,0.0,0.0,1,,-0.0039402281311093764,-0.00795634300688773,-5.89787218794636e-05,-1.939012813196574e-05
4,2,8,-8.0,-0.17208735565253808,-0.16983075979137977,2.546112440295467e-06,1,8,0.0,0.0,1,,-0.00120398557311031,-0.003342549907894256,-2.8834687901531757e-05,-1.303362028418377e-05
4,2,9,-10.0,-0.1776468899218231,-0.17670904102508414,4.397802765571306e-07,1,8,0.0,0.0,1,,-0.0001975838594523561,-0.00041007596495631806,-5.9150095409478015e-06,-1.998763878696289e-06
4,2,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
4,2,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
5,3,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
5,3,1,3.0,-0.0023113724086125764,0.0025989377490262464,1.2055572922105537e-05,1,5,4.723393262186738e-08,1.2275805632427916e-10,1,,0.0058553794627282055,-9.609063641364437e-19,-3.828430258447407e-05,1.4435210293754635e-21
5,3,2,1.0,0.003554187655944925,0.0007077665975850529,4.05105642073732e-06,1,6,2.016489998214177e-06,1.4272071430492667e-09,1,,-0.0009231828936742041,-5.595721794492318e-13,2.0120195151147367e-06,2.802056609037542e-16
5,3,3,-0.5,-0.001143440157923322,-0.000986540598416575,1.2308735886706605e-08,1,8,0.0,0.0,1,,-6.786495158503845e-05,-5.516498401768057e-07,-7.395371378577656e-08,-1.3811927552075195e-10
5,3,4,-1.0,-0.002428390050167554,-0.003708366743284945,8.191701674618699e-07,1,9,0.0,0.0,1,,0.001936085310923658,4.7685383474351816e-05,4.2195771338459235e-06,2.3878446575080255e-08
5,3,5,-2.0,-0.022105785132328273,-0.02406036609798862,1.9101933756609705e-06,1,9,0.0,0.0,1,,0.011915607205293737,0.0019064959732361174,5.193864486824747e-05,1.909354981574596e-06
5,3,6,-3.0,-0.06618032759836574,-0.06489171853209465,8.302566628380148e-07,1,9,0.0,0.0,1,,-0.00932249269161913,-0.00480273871167363,-6.095337344391361e-05,-7.214911449906972e-06
5,3,7,-5.0,-0.13334625985682821,-0.13354479352655077,1.9707809006928795e-08,1,9,0.0,0.0,1,,0.0006315447308547089,0.0009246859380860221,6.882061679513709e-06,2.3151815255078273e-06
5,3,8,-8.0,-0.17208735565253808,-0.17076716440295367,8.714524677378969e-07,1,8,0.0,0.0,1,,-0.000881465810066251,-0.0017705738365650801,-1.5368797874503316e-05,-7.092916056576489e-06
5,3,9,-10.0,-0.1776468899218231,-0.17718562786584416,1.0638134214290531e-07,1,8,0.0,0.0,1,,-0.00012065920287461561,-0.0001635499960127247,-2.62969204179802e-06,-8.189762895049797e-07
5,3,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
5,3,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
6,4,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
6,4,1,3.0,-0.0023113724086125764,0.0018255852680634582,8.557209409304416e-06,1,5,3.565005777359327e-08,6.508222259726804e-11,1,,0.004155309786218856,-7.636735951628712e-19,-2.2657106967425443e-05,1.161616044515921e-21
6,4,2,1.0,0.003554187655944925,0.0005575435081665674,4.489938074207195e-06,1,6,1.8359578874822121e-06,1.0236282807713284e-09,1,,-0.0009183257766974879,-6.163038611934742e-13,1.6690777522440033e-06,3.1248448638879044e-16
6,4,3,-0.5,-0.001143440157923322,-0.000850794892659076,4.282062564079227e-08,1,8,0.0,0.0,1,,-0.00013176125646212775,-9.001671537472882e-07,-1.197395234616719e-07,-2.2820583190738506e-10
6,4,4,-1.0,-0.002428390050167554,-0.003314285413373342,3.924052972747604e-07,1,9,0.0,0.0,1,,0.001454247481598724,3.0433893189487522e-05,2.643127503751731e-06,1.5430893883598162e-08
6,4,5,-2.0,-0.022105785132328273,-0.023191674254883717,5.895775932421731e-07,1,9,0.0,0.0,1,,0.007701761648876348,0.0010724231914841045,2.7996250018059127e-05,1.087501251520266e-06
6,4,6,-3.0,-0.06618032759836574,-0.0648361327654207,9.034298744580524e-07,1,9,0.0,0.0,1,,-0.011642920831469884,-0.005124366544879835,-6.348381137954104e-05,-7.79462120232599e-06
6,4,7,-5.0,-0.13334625985682821,-0.13448324342052434,6.463658120585807e-07,1,9,0.0,0.0,1,,0.004382502124575153,0.005339351856060479,3.982648086823795e-05,1.3536055243586404e-05
6,4,8,-8.0,-0.17208735565253808,-0.17123903767352305,3.598216967589599e-07,1,8,0.0,0.0,1,,-0.0006444809965071023,-0.0010844533264961946,-9.370869643951564e-06,-4.398802111498096e-06
6,4,9,-10.0,-0.1776468899218231,-0.17742592186333755,2.4413441435409494e-08,1,8,0.0,0.0,1,,-6.505501783684693e-05,-7.422833735983062e-05,-1.1823895800224432e-06,-3.763598662267275e-07
6,4,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
6,4,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
7,5,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
7,5,1,3.0,-0.0023113724086125764,0.001368052134842639,6.769082485490337e-06,1,5,2.8971979597227677e-08,3.9635179686914324e-11,1,,0.00318976003825791,-7.060844701185119e-19,-1.5100933804998961e-05,1.0633287637520519e-21
7,5,2,1.0,0.003554187655944925,0.00046096858685895956,4.784002104678581e-06,1,5,8.85862868338151e-06,4.083585720656216e-09,1,,-0.0009028511262924135,-5.680461899355718e-13,1.4247566097330057e-06,2.8514994945617666e-16
7,5,3,-0.5,-0.001143440157923322,-0.0007595330924950835,7.369231744286328e-08,1,7,0.0,0.0,1,,-0.00017874750405395405,-1.0523427929117108e-06,-1.4103747586823407e-07,-2.641294841211601e-10
7,5,4,-1.0,-0.002428390050167554,-0.0030463897794306195,1.9096183268461296e-07,1,9,0.0,0.0,1,,0.0010831263698660222,1.9446988766034387e-05,1.7092424317837388e-06,9.762072102514229e-09
7,5,5,-2.0,-0.022105785132328273,-0.02260914141534873,1.2668377382811176e-07,1,9,0.0,0.0,1,,0.004061539212593097,0.00048231895642439733,1.2818735382421443e-05,4.84232544757573e-07
7,5,6,-3.0,-0.06618032759836574,-0.0648182466930031,9.27632196376746e-07,1,9,0.0,0.0,1,,-0.01361293649796793,-0.0050545414574599025,-6.444624375560843e-05,-7.611892835417029e-06
7,5,7,-5.0,-0.13334625985682821,-0.1349954412370371,1.3598996124153174e-06,1,9,0.0,0.0,1,,0.007260530066572886,0.007594470614056294,5.728789554151023e-05,1.906150371319446e-05
7,5,8,-8.0,-0.17208735565253808,-0.17148584230794803,1.8090915185916877e-07,1,8,0.0,0.0,1,,-0.0005065876599020344,-0.000779058196614054,-6.395420869161739e-06,-3.1285963616882797e-06
7,5,9,-10.0,-0.1776468899218231,-0.17756996725893337,2.9585480330143963e-09,1,8,0.0,0.0,1,,-2.2997452268469966e-05,-1.947152526261462e-05,-3.6291445147857336e-07,-9.774389024771705e-08
7,5,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
7,5,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
8,6,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
8,6,1,3.0,-0.0023113724086125764,0.0010781425616989654,5.744405866983051e-06,1,5,2.48649581473786e-08,2.6807970340131382e-11,1,,0.002573516144907997,-7.551096937030181e-19,-1.0963141059026059e-05,1.0950352416652887e-21
8,6,2,1.0,0.003554187655944925,0.0003968974508956267,4.984240719450179e-06,1,5,8.235050733553648e-06,3.2684975603868363e-09,1,,-0.0008818860806682712,-5.271900991176354e-13,1.2522739261467416e-06,2.548379140165359e-16
8,6,3,-0.5,-0.001143440157923322,-0.000700147419667292,9.825422589526727e-08,1,6,8.034223431426546e-07,5.625140804543793e-10,1,,-0.00021226201624936094,-1.0966619370584196e-06,-1.5070551304029334e-07,-2.6505717851023305e-10
8,6,4,-1.0,-0.002428390050167554,-0.0028782323171226767,1.011790325696633e-07,1,9,0.0,0.0,1,,0.0008160907160364746,1.2654159115761007e-05,1.1588448298089464e-06,6.116881781526601e-09
8,6,5,-2.0,-0.022105785132328273,-0.02232341058384596,2.368041857414987e-08,1,9,0.0,0.0,1,,0.001861934545447823,0.00018685170725832583,5.287875916329981e-06,1.8064413344574245e-07
8,6,6,-3.0,-0.06618032759836574,-0.06490967914646169,8.072737441630683e-07,1,9,0.0,0.0,1,,-0.01419238489632688,-0.00429716783798735,-6.045935165018561e-05,-6.231611461469938e-06
8,6,7,-5.0,-0.13334625985682821,-0.1351352932045819,1.6003201596889632e-06,1,9,0.0,0.0,1,,0.008813121993392814,0.007914780486231792,6.257295087316171e-05,1.912959056311899e-05
8,6,8,-8.0,-0.17208735565253808,-0.17151009212438376,1.6661659046783386e-07,1,8,0.0,0.0,1,,-0.000529336741696259,-0.0007763872496381203,-6.013244697323268e-06,-3.002376675858886e-06
8,6,9,-10.0,-0.1776468899218231,-0.1776151228247718,5.045742275298152e-10,1,8,0.0,0.0,1,,-9.764414592444477e-06,-1.0808648046736779e-05,-1.386542101780347e-07,-5.224781964190127e-08
8,6,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
8,6,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
9,7,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
9,7,1,3.0,-0.0023113724086125764,0.0007544574742096232,4.699656435202813e-06,1,5,2.067798711761947e-08,1.5600662255088604e-11,1,,0.0018789266093067096,-1.009897717666741e-18,-6.9391148092512825e-06,1.3168367745024612e-21
9,7,2,1.0,0.003554187655944925,0.000320408585754576,5.22866353740064e-06,1,5,7.946730987210229e-06,2.546221071117981e-09,1,,-0.000841211054108019,-5.697864752516893e-13,1.035566451319189e-06,2.4765405152747675e-16
9,7,3,-0.5,-0.001143440157923322,-0.0006304525068404947,1.3157816508174146e-07,1,6,8.125661677978656e-07,5.122843774619384e-10,1,,-0.00025585939887148233,-1.0745335891968515e-06,-1.5748688063006525e-07,-2.3351958007551236e-10
9,7,4,-1.0,-0.002428390050167554,-0.0026919290270230574,3.472639616102358e-08,1,9,0.0,0.0,1,,0.0005189787989620551,6.156862807369682e-06,6.388848916410201e-07,2.676041087620421e-09
9,7,5,-2.0,-0.022105785132328273,-0.022188643886399646,3.432786563134443e-09,1,9,0.0,0.0,1,,0.0006901735080145152,5.3061743691794554e-05,1.6992656646600146e-06,4.612589584749534e-08
9,7,6,-3.0,-0.06618032759836574,-0.06536960433803135,3.2863610242360213e-07,1,9,0.0,0.0,1,,-0.010577440635474177,-0.002070250632154252,-3.906383282563534e-05,-2.6994636359375436e-06
9,7,7,-5.0,-0.13334625985682821,-0.1352367683637835,1.7870112074368508e-06,1,9,0.0,0.0,1,,0.011187122013171544,0.006702658197037276,6.885910608925007e-05,1.4566337835299562e-05
9,7,8,-8.0,-0.17208735565253808,-0.1713239617189095,2.9138514894945066e-07,1,9,0.0,0.0,1,,-0.000857402166688708,-0.0010437435769986105,-8.443987175633925e-06,-3.6292518243477975e-06
9,7,9,-10.0,-0.1776468899218231,-0.1775496057871164,4.732101432804221e-09,1,8,0.0,0.0,1,,-3.795549160990317e-05,-5.0582332484705374e-05,-4.672481841816415e-07,-2.1985287681694928e-07
9,7,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
9,7,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
10,8,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
10,8,1,3.0,-0.0023113724086125764,0.0007089367171155413,4.561133607478296e-06,1,5,1.9971412059108278e-08,1.4158467584110546e-11,1,,0.001779843866657558,-1.1579004676274445e-18,-6.4236241088034256e-06,1.445309939607946e-21
10,8,2,1.0,0.003554187655944925,0.0003090567444309722,5.26543731643175e-06,1,5,7.622529131017551e-06,2.3558119948080894e-09,1,,-0.0008332309757073728,-5.138484056019031e-13,1.002403016733354e-06,2.137979411390653e-16
10,8,3,-0.5,-0.001143440157923322,-0.0006203129895223627,1.3683101715960602e-07,1,6,7.749790511488526e-07,4.807295720353488e-10,1,,-0.0002627966433325701,-1.051980191640158e-06,-1.5807630521676763e-07,-2.1884975864456788e-10
10,8,4,-1.0,-0.002428390050167554,-0.0026663372249650244,2.830942899704969e-08,1,9,0.0,0.0,1,,0.0004752065001436699,5.248002811146466e-06,5.716883351713098e-07,2.1835471004349186e-09
10,8,5,-2.0,-0.022105785132328273,-0.0221874544252447,3.334936702738804e-09,1,9,0.0,0.0,1,,0.0006940177451507103,4.798058899128859e-05,1.6698502616635182e-06,3.992676061322474e-08
10,8,6,-3.0,-0.06618032759836574,-0.06543100278866082,2.807438352196497e-07,1,9,0.0,0.0,1,,-0.01004654425494073,-0.0017009625309531518,-3.6258924220915644e-05,-2.1231687192635954e-06
10,8,7,-5.0,-0.13334625985682821,-0.13512607048199043,1.5838629307217477e-06,1,9,0.0,0.0,1,,0.010995819774745945,0.005584205553992855,6.614158159629322e-05,1.1617158264240664e-05
10,8,8,-8.0,-0.17208735565253808,-0.17118316596247485,4.0877949780713903e-07,1,9,0.0,0.0,1,,-0.0010875915946692545,-0.0011605602062476949,-1.0467254600512502e-05,-3.8630129813954e-06
10,8,9,-10.0,-0.1776468899218231,-0.1774789580574013,1.410055554407129e-08,1,8,0.0,0.0,1,,-7.014940836179698e-05,-8.555218568133996e-05,-8.439194006706746e-07,-3.559587022011359e-07
10,8,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
10,8,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
11,9,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
11,9,1,3.0,-0.0023113724086125764,0.0007167928795098006,4.5848925060946615e-06,1,5,1.9971778448533543e-08,1.4315628868964703e-11,1,,0.0017874007383904995,-1.2822001772546711e-18,-6.511701949514607e-06,1.5192916160555258e-21
11,9,2,1.0,0.003554187655944925,0.00031213887588221273,5.255440146153121e-06,1,5,7.396425346022412e-06,2.3087289693956084e-09,1,,-0.000832886281223721,-4.781673981663224e-13,1.0114328038251757e-06,1.8886175289224107e-16
11,9,3,-0.5,-0.001143440157923322,-0.0006258072203234988,1.339719290441144e-07,1,5,1.1440652566873056e-06,7.159642981561729e-10,1,,-0.0002601222966436331,-1.0343049711201354e-06,-1.5794246451337805e-07,-2.0425969087394952e-10
11,9,4,-1.0,-0.002428390050167554,-0.0026874687817470063,3.3560894578409714e-08,1,9,0.0,0.0,1,,0.000516003687110731,5.573742215326971e-06,6.266198253040345e-07,2.201460678818555e-09
11,9,5,-2.0,-0.022105785132328273,-0.022264503050007607,1.259568869624026e-08,1,9,0.0,0.0,1,,0.0015832138213334969,9.370900992443589e-05,3.845217361518725e-06,7.40244857511988e-08
11,9,6,-3.0,-0.06618032759836574,-0.06542296879778063,2.86796176411849e-07,1,9,0.0,0.0,1,,-0.010089935990147833,-0.0015951664382006423,-3.675877179993029e-05,-1.8901284204783198e-06
11,9,7,-5.0,-0.13334625985682821,-0.13490973536649092,1.2222278346589233e-06,1,9,0.0,0.0,1,,0.009724794857000923,0.0045559374313104365,5.904753596367055e-05,8.99729187565161e-06
11,9,8,-8.0,-0.17208735565253808,-0.17102806470124773,5.610486597414176e-07,1,8,0.0,0.0,1,,-0.0013131838244184548,-0.0013132374493163516,-1.2757537036321363e-05,-4.149514627600799e-06
11,9,9,-10.0,-0.1776468899218231,-0.17740138850221182,3.0135473515547536e-08,1,8,0.0,0.0,1,,-0.00010619208278278437,-0.00012340290093567868,-1.2895656760634209e-06,-4.874043749547609e-07
11,9,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
11,9,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
12,10,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
12,10,1,3.0,-0.0023113724086125764,0.0007419979558989151,4.6615352914385415e-06,1,5,2.022803818883158e-08,1.5009163291564154e-11,1,,0.001837181472596481,-1.2935976233577923e-18,-6.796783707209574e-06,1.5109995618129326e-21
12,10,2,1.0,0.003554187655944925,0.00031900611050929447,5.233199815963697e-06,1,5,7.292199464296577e-06,2.326273151811043e-09,1,,-0.0008364347063815963,-4.487918377881323e-13,1.0314832565132819e-06,1.747385889807273e-16
12,10,3,-0.5,-0.001143440157923322,-0.000633294657821117,1.301242156372676e-07,1,5,0.0,0.0,1,,-0.00025538729049015275,-1.0311439352658207e-06,-1.5747057843072446e-07,-2.00739653791837e-10
12,10,4,-1.0,-0.002428390050167554,-0.002709778782476219,3.958980933513966e-08,1,9,0.0,0.0,1,,0.0005559323610913097,6.098635156991e-06,6.855704549853659e-07,2.374523804383333e-09
12,10,5,-2.0,-0.022105785132328273,-0.022294551538110736,1.7816377976024587e-08,1,9,0.0,0.0,1,,0.0018553119378657988,0.00011157438190475549,4.575905769851467e-06,8.688371052611562e-08
12,10,6,-3.0,-0.06618032759836574,-0.0653490385130424,3.455207716888499e-07,1,9,0.0,0.0,1,,-0.010910411533892389,-0.0017578968217532985,-4.036384454046729e-05,-2.0533288554496018e-06
12,10,7,-5.0,-0.13334625985682821,-0.13476681556027734,1.008989253302177e-06,1,9,0.0,0.0,1,,0.008726997556115489,0.004198232055696859,5.3810248367782797e-05,8.172977802377565e-06
12,10,8,-8.0,-0.17208735565253808,-0.1709669128765998,6.276960070746835e-07,1,9,0.0,0.0,1,,-0.001373974343276617,-0.001421771688461645,-1.355497584359753e-05,-4.4285721401523046e-06
12,10,9,-10.0,-0.1776468899218231,-0.17737257903383286,3.7623231634965646e-08,1,8,0.0,0.0,1,,-0.00011747570186654123,-0.0001419166878200622,-1.4486990867067398e-06,-5.525573260136472e-07
12,10,10,-15.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
12,10,11,-20.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
13,11,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0,0.0,0.0
13,11,1,3.0,-0.0023113724086125764,0.0007451026008454405,4.671019741720714e-06,1,5,2.026007757254626e-08,1.5095836798477424e-11,1,,0.0018420031926642238,-1.2950023539900619e-18,-6.832162436898801e-06,1.5066095380012294e-21
