evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
1,0,0,-1.0,0.005545503064600876,-0.0023587991448671825,3.123899670930092e-05,1,10,3.0936866928191907e-06,7.297408101403224e-09,1,,0.0018243927168571667,4.0012494854538236e-05
1,0,1,-2.357142857142857,0.004829851556167808,-0.007737466626196378,7.896882277691535e-05,1,10,5.76724949146047e-06,4.4624157823774935e-08,1,,0.009308816063381105,0.00040882877264725463
1,0,2,-3.7142857142857144,0.00319967604833945,-0.01856340274457293,0.00023681608910097867,1,11,3.7135449418329163e-06,6.893628636331361e-08,1,,0.036620151123732105,0.0033068514641170486
1,0,3,-5.071428571428571,-0.012700947517997689,-0.03968201961344908,0.0003639892547811822,1,12,1.0534939057254845e-06,4.1804809870760185e-08,1,,0.08631084856571458,0.01685066121809146
1,0,4,-6.428571428571429,-0.03928683517610057,-0.07523461710785756,0.0006461202083442876,1,11,2.639199926550713e-07,1.9855924834888405e-08,1,,0.17313040647812722,0.07997758394394285
1,0,5,-7.7857142857142865,0.006101914734941021,-0.12226663817140926,0.008239204443829884,1,11,4.692356987202888e-06,5.737187139254196e-07,1,,0.6773801652156509,0.8363843897034843
1,0,6,-9.142857142857142,-0.05951434480270591,-0.1704091606171076,0.006148696720211615,1,10,9.341741732899054e-06,1.5919183674051318e-06,1,,0.46247454167757596,1.685209968435027
1,0,7,-10.5,-0.10350778254202912,-0.21366894875922113,0.006067574728516745,1,10,2.229416087007138e-06,4.763569916577115e-07,1,,0.28599954863374355,3.111923995645047
1,0,8,-11.857142857142858,-0.14885452916476402,-0.2543140948902393,0.00556081876261057,1,11,3.4500905053769224e-06,8.774096713071167e-07,1,,0.14953178847371137,4.413341197700617
1,0,9,-13.214285714285715,-0.14352563459648243,-0.29445485528541837,0.011389819066425484,1,11,4.0866787746999716e-06,1.2033473248962423e-06,1,,0.10927880897387118,7.3571996448562595
1,0,10,-14.571428571428573,-0.21277816459723914,-0.3311135680157236,0.007001646484060282,1,11,1.903362169142822e-06,6.30230238607421e-07,1,,0.0417266180419104,5.269081861839772
1,0,11,-15.928571428571429,-0.2115331325588076,-0.35970429792542086,0.010977372891725125,1,10,1.8967754906704467e-06,6.822795903249634e-07,1,,0.02438747300384967,4.876388712807874
1,0,12,-17.285714285714285,-0.24163557995108492,-0.3787790780267445,0.009404179624813234,1,10,5.886633737098114e-07,2.2297350121824877e-07,1,,0.010177792191523661,2.8554293587794755
1,0,13,-18.642857142857142,-0.27903307084490364,-0.39011263582906597,0.006169354074733623,1,9,9.87991596833404e-07,3.8542838681765446e-07,1,,0.0036299114376072248,1.3253035838477483
1,0,14,-20.0,-0.31286455583200007,-0.3963727136562428,0.0034867989516559113,1,9,0.0,0.0,1,,0.0011846271939560313,0.5392119471811515
2,0,0,-1.0,0.005545503064600876,-0.0021166093879609604,2.935398361785168e-05,1,10,2.911123859101897e-06,6.161730027251511e-09,1,,0.0017751880049894362,3.484319524553005e-05
2,0,1,-2.357142857142857,0.004829851556167808,-0.0069578553137390605,6.947508101038785e-05,1,10,5.4659378819937595e-06,3.803141281413791e-08,1,,0.008802751175309327,0.00034554324599802406
2,0,2,-3.7142857142857144,0.00319967604833945,-0.016771885058381012,0.00019943187154963874,1,11,3.699745102766933e-06,6.205192918523617e-08,1,,0.034222421064487495,0.0027528693754821512
