evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,k0_1,alpha_0,alpha_1,grad_0,grad_1,grad_2,grad_3,effective_k0_0,effective_k0_1
1,0,3.289141366579681e-05,4.76553909840347e-05,0,0,0.0013256745339510418,1.6371198960538748e-06,0.6289414394553389,0.1646634075167531,0.0015535241431164075,-0.0009236689365637722,4.7418845399498547e-05,-4.331871943255826e-08,0.0013256745339510418,1.6371198960538748e-06
2,0,3.2889218878501495e-05,4.716933421093234e-05,0,0,0.0013256600588754442,1.637119909179159e-06,0.6288940206099394,0.16466345083547254,0.0014621370403470311,-0.0009985097243358342,4.695769309115843e-05,-4.399886844853709e-08,0.0013256600588754442,1.637119909179159e-06
3,1,3.274654392679007e-05,2.207002735476596e-05,0,0,0.0013295027988335303,1.6371307806084824e-06,0.6232590275286788,0.16467720901282995,-0.0071789840064676305,-0.008807717127818228,2.020886099100159e-06,-1.1643913729336075e-07,0.0013295027988335303,1.6371307806084824e-06
4,2,3.2699050473419125e-05,2.6382248289752432e-05,0,0,0.001336263409750904,1.6371448168514465e-06,0.6210946510802019,0.16469155203709376,-0.008365010823333545,-0.010646868283038702,-5.793112882407734e-06,-1.3495201244368424e-07,0.001336263409750904,1.6371448168514465e-06
5,3,3.239437955521169e-05,5.037599298367633e-05,0,0,0.0014023192147412035,1.6372833452280628e-06,0.6053570721268221,0.16482908224795065,-0.010823682163329964,-0.020797161401346062,-3.6279827563943415e-05,-2.4494603512672174e-07,0.0014023192147412035,1.6372833452280628e-06
6,4,3.219192454633065e-05,3.880299045984105e-05,0,0,0.0014678684338889937,1.6374573015953924e-06,0.5940666444495745,0.16499530514014965,-0.006879202148125357,-0.024996902076178898,-3.1063899378839345e-05,-3.0032374124024866e-07,0.0014678684338889937,1.6374573015953924e-06
7,5,3.211184758758464e-05,6.504513522092169e-06,0,0,0.0015064189085297855,1.6378518660412032e-06,0.5900308046107596,0.1653529513369603,-0.000908944162641657,-0.023334334033721274,-5.681052146117644e-06,-2.9385139266493994e-07,0.0015064189085297855,1.6378518660412032e-06
8,6,3.2109465034491574e-05,6.754981718812882e-07,0,0,0.001505642168035109,1.6379251893581279e-06,0.590707800600389,0.16541813475605688,-6.208769381339544e-05,-0.02232659688800335,-5.675816362724144e-07,-2.8412328598890454e-07,0.001505642168035109,1.6379251893581279e-06
