eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-9.302299938694882364e-01,6.710999999999999188e-01,-2.353717491122255239e-03,-2.356592595298587136e-03,1.700000000000000000e+01,1.000000000000000000e+00,1.284708513349827087e-02,7.841672298282772544e-06,9.871645030662027365e-01,4.961155436037769650e-01
-1.860459987738976473e+00,6.471999999999999975e-01,-1.862542907495497863e-02,-1.879213202445388295e-02,2.200000000000000000e+01,1.000000000000000000e+00,1.020541289453082701e-01,4.546721861033593804e-04,8.980005685626524237e-01,1.063225914194383170e+00
-2.790689981608464709e+00,6.232999999999999652e-01,-5.675702111341530964e-02,-5.857655075434902575e-02,2.400000000000000000e+01,1.000000000000000000e+00,3.145653235881734622e-01,4.962656761682797749e-03,6.855090160357445450e-01,1.597899167121338948e+00
-3.720919975477952946e+00,5.993999999999999329e-01,-9.311844940338585841e-02,-9.952336217575183386e-02,2.200000000000000000e+01,1.000000000000000000e+00,5.254188595275840479e-01,1.746901120086142081e-02,4.741053013987547304e-01,1.864138248848003609e+00
-4.651149969347441626e+00,5.754999999999999005e-01,-1.166937056844213894e-01,-1.299333145291672320e-01,1.900000000000000000e+01,1.000000000000000000e+00,6.726602424836384264e-01,3.611023029099780235e-02,3.260893148349089388e-01,1.905868062159939980e+00
-5.581379963216929418e+00,5.515999999999999792e-01,-1.296272715377884965e-01,-1.500643236224345478e-01,1.500000000000000000e+01,1.000000000000000000e+00,7.628418656568000111e-01,5.574082028401899230e-02,2.355048213227208809e-01,1.784331538639046588e+00
-6.511609957086417211e+00,5.276999999999999469e-01,-1.363986642504179114e-01,-1.626402059962300806e-01,1.400000000000000000e+01,1.000000000000000000e+00,8.156103852608624916e-01,7.157221385797687963e-02,1.827859417038099343e-01,1.561107540572084673e+00
-7.441839950955905891e+00,5.038000000000000256e-01,-1.402767365794693744e-01,-1.702083620465500990e-01,1.300000000000000000e+01,1.000000000000000000e+00,8.468292790808629178e-01,8.163669344575182063e-02,1.519189759913627813e-01,1.299283291903449156e+00
-8.372069944825394572e+00,4.798999999999999932e-01,-1.429493335086850503e-01,-1.746740751529188840e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.662985868448752624e-01,8.652730908665184906e-02,1.328874863546048446e-01,1.046320709757969425e+00
-9.302299938694883252e+00,4.559999999999999609e-01,-1.451263257044421162e-01,-1.773165679352825819e-01,1.000000000000000000e+01,1.000000000000000000e+00,8.794434398752584148e-01,8.779693370925778506e-02,1.201047305374252638e-01,8.263388804352022055e-01
-1.023252993256437016e+01,4.320999999999999841e-01,-1.470724247071835966e-01,-1.789308283162914792e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.891541041987713889e-01,8.689186399075417289e-02,1.106201575107989554e-01,6.457343969594251387e-01
-1.116275992643385884e+01,4.082000000000000073e-01,-1.488891031553584710e-01,-1.799817295853469723e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.969752539911293177e-01,8.480325317046055744e-02,1.029364856089540758e-01,5.018363527153496539e-01
-1.209298992030334752e+01,3.842999999999999750e-01,-1.506102455900917292e-01,-1.807271922674768827e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.037027698755755178e-01,8.214214580921448683e-02,9.628010829937846959e-02,3.889417332235442504e-01
-1.302321991417283442e+01,3.603999999999999981e-01,-1.522501583627430821e-01,-1.813044136299901410e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.097498687850420485e-01,7.924371942831885673e-02,9.026658219537656014e-02,3.010449585783323556e-01
-1.395344990804232310e+01,3.365000000000000213e-01,-1.538154788113094695e-01,-1.817846672303837507e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.153290479625710852e-01,7.628426539700165765e-02,8.470151788516827596e-02,2.328739893525826332e-01
-1.488367990191181178e+01,3.125999999999999890e-01,-1.553099336566547972e-01,-1.822049985525091009e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.205515111241487913e-01,7.335465862090384537e-02,7.948351539502723773e-02,1.801058480352605018e-01
-1.581390989578130046e+01,2.887000000000000122e-01,-1.567360997690781521e-01,-1.825851467906293712e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.254781239826509465e-01,7.050170829793606098e-02,7.455670380296650079e-02,1.393006434563414386e-01
-1.674413988965078914e+01,2.647999999999999798e-01,-1.580971652157725782e-01,-1.829361143671772161e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.301475902380385019e-01,6.774672760816174977e-02,6.988992764449483697e-02,1.077591328806337678e-01
-1.767436988352027782e+01,2.409000000000000030e-01,-1.593928258346750115e-01,-1.832644042134123630e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.345768166574098812e-01,6.510828248584539513e-02,6.545721722218979244e-02,8.338439476976121367e-02
-1.860459987738976650e+01,2.169999999999999707e-01,-1.606260468382902928e-01,-1.835741134139187436e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.387850652278258989e-01,6.258946004344741187e-02,6.124533531786279655e-02,6.454622069516381677e-02
-1.953482987125925163e+01,1.931000000000000494e-01,-1.617986150507126353e-01,-1.838679987374178537e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.427847283231738373e-01,6.019290574612249506e-02,5.724221365784674942e-02,4.998478541089416277e-02
-2.046505986512874031e+01,1.692000000000000171e-01,-1.629122828636732356e-01,-1.841480418709500466e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.465859904168733019e-01,5.791924498292211343e-02,5.343781480619465285e-02,3.872651444915445329e-02
-2.139528985899822899e+01,1.452999999999999847e-01,-1.639701909495889787e-01,-1.844157645503150533e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.502015679446123020e-01,5.576406220239331357e-02,4.982610609869337487e-02,3.001875714054280317e-02
-2.232551985286771767e+01,1.214000000000000634e-01,-1.649710873967451252e-01,-1.846724143812421559e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.536314491620770939e-01,5.373417468679717035e-02,4.639329700743699547e-02,2.328276179819129682e-02
-2.325574984673720635e+01,9.750000000000003109e-02,-1.659181141024927142e-01,-1.849190872800383634e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.568871924490440772e-01,5.182400214690169316e-02,4.313496223908580562e-02,1.806942111168591963e-02
-2.418597984060669503e+01,7.359999999999999876e-02,-1.668128492737690483e-01,-1.851567831950378662e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.599758295676801279e-01,5.003196741743156511e-02,4.004403391847829313e-02,1.403282365821294404e-02
-2.511620983447618372e+01,4.969999999999996643e-02,-1.676587810752207808e-01,-1.853864436136132554e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.629094421252595293e-01,4.835112459054950740e-02,3.711746026454767339e-02,1.090539514406321971e-02
-2.604643982834566884e+01,2.580000000000004512e-02,-1.684532194508781833e-01,-1.856089613227450141e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.656831281795980049e-01,4.679124565314282669e-02,3.434120833858694821e-02,8.482038606435010619e-03
-2.697666982221515752e+01,1.900000000000123812e-03,-1.691996130055462566e-01,-1.858251696467580760e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.683085664327468756e-01,4.534519758628958314e-02,3.171339949281473669e-02,6.602800530325241002e-03
-2.790689981608464620e+01,-2.199999999999990852e-02,-1.699022511794833490e-01,-1.860358498131765848e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.707995868236037884e-01,4.400341195249070358e-02,2.923358040786024764e-02,5.144198238324865918e-03
-2.883712980995413488e+01,-4.589999999999994085e-02,-1.705560343389255218e-01,-1.862416555279166885e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.731440633535596296e-01,4.278158063684840001e-02,2.688594564632910619e-02,4.012087867975625520e-03
-2.976735980382362357e+01,-6.979999999999997318e-02,-1.711652509006990619e-01,-1.864431915040812848e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.753553417377828216e-01,4.166965656083247010e-02,2.467155398622273427e-02,3.132404631971889841e-03
-3.069758979769311225e+01,-9.370000000000000551e-02,-1.717309841472640097e-01,-1.866409997516133290e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.774378548627470353e-01,4.066616343647428550e-02,2.258622472011527840e-02,2.448314594803075762e-03
-3.162781979156260093e+01,-1.175999999999999268e-01,-1.722584477777905076e-01,-1.868355593003150350e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.794071293015244040e-01,3.975818774017736423e-02,2.063189416632077097e-02,1.915605313018507944e-03
-3.255804978543208961e+01,-1.414999999999999591e-01,-1.727397308478391680e-01,-1.870271123646902456e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.812422490582377588e-01,3.896796671856220251e-02,1.879262979908596226e-02,1.500850759452121387e-03
-3.348827977930157829e+01,-1.653999999999999915e-01,-1.731802882455239778e-01,-1.872160184812707573e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.829590726235293285e-01,3.828160310916394610e-02,1.707173139320996777e-02,1.177391996520019352e-03
-3.441850977317106697e+01,-1.893000000000000238e-01,-1.735811200566848567e-01,-1.874025241354610460e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.845609999448775573e-01,3.769704151249240326e-02,1.546607090506606393e-02,9.248520384572674145e-04
-3.534873976704055565e+01,-2.131999999999999451e-01,-1.739491150353017768e-01,-1.875870281448378807e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.860679074317943993e-01,3.719658102054909654e-02,1.397840436654603294e-02,7.273011188780887639e-04
-3.627896976091004433e+01,-2.370999999999999774e-01,-1.742729026171305484e-01,-1.877693101310951296e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.874481814913338429e-01,3.681063308934721251e-02,1.259263039555105247e-02,5.728452008060291346e-04
