evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,grad_0,effective_k0_0,k0_1,grad_1,effective_k0_1
1,0,0.0672060494307979,0.08203049969958039,0,0,0.01,1.8394553444669948,0.01,0.001,30.509163478299833,0.001
2,0,0.060640423465621415,0.07802979698909154,0,0,0.009070787135244174,1.916369148145368,0.009070787135244174,0.0008506483324351092,34.19733408956031,0.0008506483324351092
3,1,0.0017909502380977333,0.0025920317294172786,0,0,0.0017241482637767546,0.2278150558385422,0.0017241482637767546,3.055272444252886e-05,-34.52900382607938,3.055272444252886e-05
4,2,0.0016895564176969,0.0010878362681891068,0,0,0.0016520438406544037,0.08395550231860964,0.0016520438406544037,3.440885606349854e-05,-13.125204768887192,3.440885606349854e-05
5,3,0.001669359545655596,0.00010318532494015464,0,0,0.0016115666727391695,0.007896036414702799,0.0016115666727391695,3.7587076567929e-05,1.14316327178706,3.7587076567929e-05
6,4,0.0016692070306777236,5.267341126658108e-06,0,0,0.001609829488666717,-0.0009474995408523769,0.001609829488666717,3.731325501613254e-05,-0.04568954552043536,3.731325501613254e-05
7,5,0.001669206528733851,5.239447176074515e-08,0,0,0.0016100974464392176,-1.4097551211580961e-05,0.0016100974464392176,3.732306085156516e-05,-4.28220729240536e-05,3.732306085156516e-05
