evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
1,0,0,-1.0,-0.030437225161748384,-0.0023587991448671825,0.00039419900379273313,1,10,3.0936866928191907e-06,7.297408101403224e-09,1,,-0.006499426051662567,-0.00014220553023880687
1,0,1,-2.357142857142857,0.006729370701976594,-0.007737466626196378,0.00010464478280408595,1,10,5.76724949146047e-06,4.4624157823774935e-08,1,,0.010715819941664415,0.00047062220209649494
1,0,2,-3.7142857142857144,-0.03524058370704842,-0.01856340274457293,0.00013906396033097,1,11,3.7135449418329163e-06,6.893628636331361e-08,1,,-0.028062207170876576,-0.002534057015653074
1,0,3,-5.071428571428571,-0.0006589100847991932,-0.03968201961344908,0.0007614017253200253,1,12,1.0534939057254845e-06,4.1804809870760185e-08,1,,0.1248798218509492,0.024374587478466072
1,0,4,-6.428571428571429,-0.018282480426277226,-0.07523461710785756,0.0016217708694778942,1,11,2.639199926550713e-07,1.9855924834888405e-08,1,,0.27429092185336745,0.12670867973939992
1,0,5,-7.7857142857142865,-0.030194982158119693,-0.12226663817140926,0.0042385674903630795,1,11,4.692356987202888e-06,5.737187139254196e-07,1,,0.48584756059385664,0.5998773298836821
1,0,6,-9.142857142857142,-0.07269525279864891,-0.1704091606171076,0.004773886375566532,1,10,9.341741732899054e-06,1.5919183674051318e-06,1,,0.4075044292389231,1.4849044962427935
1,0,7,-10.5,-0.12580851432482626,-0.21366894875922113,0.0038595951415308556,1,10,2.229416087007138e-06,4.763569916577115e-07,1,,0.22810177055019318,2.481945781436501
1,0,8,-11.857142857142858,-0.13583073888815272,-0.2543140948902393,0.0070191064930358715,1,11,3.4500905053769224e-06,8.774096713071167e-07,1,,0.1679983719510309,4.958371351309523
1,0,9,-13.214285714285715,-0.16332319556939454,-0.29445485528541837,0.008597759771637098,1,11,4.0866787746999716e-06,1.2033473248962423e-06,1,,0.09494458349135809,6.3921474117702
1,0,10,-14.571428571428573,-0.20712284025683173,-0.3311135680157236,0.0076868635217789945,1,11,1.903362169142822e-06,6.30230238607421e-07,1,,0.04372075791005716,5.5208944146488825
1,0,11,-15.928571428571429,-0.2281385997582255,-0.35970429792542086,0.008654789347905154,1,10,1.8967754906704467e-06,6.822795903249634e-07,1,,0.0216543845063419,4.329894949461399
1,0,12,-17.285714285714285,-0.2538774980896628,-0.3787790780267445,0.0078002115270873395,1,10,5.886633737098114e-07,2.2297350121824877e-07,1,,0.009269286620862696,2.600543679226785
1,0,13,-18.642857142857142,-0.2797603537064962,-0.39011263582906597,0.006088832155342582,1,9,9.87991596833404e-07,3.8542838681765446e-07,1,,0.0036061449755144725,1.3166262984846286
1,0,14,-20.0,-0.2918225691886729,-0.3963727136562428,0.005465357264824688,1,9,0.0,0.0,1,,0.0014831242054144662,0.6750801389613706
2,0,0,-1.0,-0.030437225161748384,-0.0021425765876360507,0.0004002935689662561,1,10,2.948765260079781e-06,6.3179740389038286e-09,1,,-0.0065699035302023414,-0.00013029410056353418
2,0,1,-2.357142857142857,0.006729370701976594,-0.007041475480539057,9.48181792793896e-05,1,10,5.5275804725475565e-06,3.89225375116084e-08,1,,0.0102743249524769,0.0004084823795245653
