evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,k0_1,alpha_0,alpha_1,grad_0,grad_1,grad_2,grad_3,effective_k0_0,effective_k0_1
1,0,6.354073623473825e-05,4.276014090576495e-05,0,0,0.0014928099284810226,4.77779859286659e-05,0.5692818146323292,0.4572831002429606,-0.007331214302486479,0.014118427646090618,3.4017888911213764e-05,5.811485158210072e-06,0.0014928099284810226,4.77779859286659e-05
2,0,6.353895691184577e-05,4.1812771328470616e-05,0,0,0.0014928965506236219,4.7777815055994336e-05,0.569247796743418,0.4572772887578024,-0.007425067031748514,0.014163782615653575,3.3655022996711674e-05,5.83070326729817e-06,0.0014928965506236219,4.7777815055994336e-05
3,1,6.350133243363405e-05,1.488131480301707e-05,0,0,0.001499622285167095,4.776724582086458e-05,0.5679066528616674,0.45691686084408123,-0.007423365416981178,0.013321649541296157,3.246457350089922e-05,5.5961079803208055e-06,0.001499622285167095,4.776724582086458e-05
4,2,6.349757831279786e-05,1.1446870094768673e-06,0,0,0.0014975458986619392,4.776976950081313e-05,0.5678029410497465,0.45699882809573206,-0.008205307211655527,0.012671356470426654,2.8751889025476025e-05,5.5937515978198874e-06,0.0014975458986619392,4.776976950081313e-05
