epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.14664054e+00,9.74731088e-01,2.91556910e-02,6.57291931e-02,9.999901e-04,0.1
2,9.79596019e-01,8.94782186e-01,2.81289915e-02,6.29061927e-02,9.999606e-04,0.1
3,9.00277019e-01,8.26699197e-01,2.73795659e-02,6.03592481e-02,9.999113e-04,0.2
4,8.32257092e-01,7.67762005e-01,2.68622154e-02,5.80584959e-02,9.998423e-04,0.2
5,7.72576809e-01,7.18648195e-01,2.65570257e-02,5.58639186e-02,9.997535e-04,0.3
6,7.21564233e-01,6.78060472e-01,2.63145301e-02,5.39495048e-02,9.996451e-04,0.3
7,6.79233372e-01,6.41189218e-01,2.59566154e-02,5.24242888e-02,9.995170e-04,0.4
8,6.41434133e-01,6.07146800e-01,2.55446257e-02,5.12524188e-02,9.993691e-04,0.4
9,6.06674790e-01,5.76689065e-01,2.51568062e-02,5.02948204e-02,9.992016e-04,0.5
10,5.76326907e-01,5.48307955e-01,2.47813510e-02,4.93566129e-02,9.990144e-04,0.6
11,5.48297703e-01,5.22357464e-01,2.44304274e-02,4.84134912e-02,9.988074e-04,0.6
12,5.22359550e-01,4.98523444e-01,2.41092119e-02,4.74332321e-02,9.985809e-04,0.7
13,4.98292685e-01,4.75944966e-01,2.37908417e-02,4.63992775e-02,9.983346e-04,0.8
14,4.75273132e-01,4.54954118e-01,2.34667350e-02,4.53843539e-02,9.980687e-04,0.8
15,4.53807175e-01,4.34844553e-01,2.31459241e-02,4.43724161e-02,9.977832e-04,0.9
16,4.33596492e-01,4.15722311e-01,2.28358541e-02,4.33853884e-02,9.974780e-04,0.9
17,4.14522260e-01,3.98487955e-01,2.25470440e-02,4.24875035e-02,9.971532e-04,1.0
18,3.97058725e-01,3.82105052e-01,2.22811219e-02,4.16002158e-02,9.968088e-04,1.0
19,3.80310595e-01,3.66547078e-01,2.20299734e-02,4.07239431e-02,9.964449e-04,1.1
20,3.64452243e-01,3.51625681e-01,2.17764718e-02,3.98641573e-02,9.960613e-04,1.2
21,3.49248737e-01,3.37081343e-01,2.15161774e-02,3.89965753e-02,9.956582e-04,1.2
22,3.34439635e-01,3.23163688e-01,2.12633966e-02,3.81288745e-02,9.952355e-04,1.3
