eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-1.209298992030334752e+01,3.842999999999999750e-01,-2.316953166445537837e-01,-2.774068680452967395e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.025544693310605382e-01,8.103906496086096811e-02,9.744600579549461683e-02,1.516152158041060405e+00
-1.302321991417283442e+01,3.603999999999999981e-01,-2.342329426431579431e-01,-2.788834053383602574e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.096709208578331873e-01,7.915792914502119137e-02,9.032924507627376753e-02,1.180980374655770326e+00
-1.395344990804232310e+01,3.365000000000000213e-01,-2.366419350902780050e-01,-2.800469464424169552e-01,1.100000000000000000e+01,1.000000000000000000e+00,9.160044354653458232e-01,7.694994868486845774e-02,8.399960222996105674e-02,9.180429354599811687e-01
-1.488367990191181178e+01,3.125999999999999890e-01,-2.389346440847263386e-01,-2.810278448010390950e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.218080030716186979e-01,7.462432410912198111e-02,7.820348525716154520e-02,7.130239899849516449e-01
-1.581390989578130046e+01,2.887000000000000122e-01,-2.411135783676808253e-01,-2.818942791308359785e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.272069409172178922e-01,7.229747748708111044e-02,7.280476535715978137e-02,5.536719327499873833e-01
-1.674413988965078914e+01,2.647999999999999798e-01,-2.431844618721177576e-01,-2.826829938889806049e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.322765384754303497e-01,7.002440310790170042e-02,6.773480223147866630e-02,4.299906651442479411e-01
-1.767436988352027782e+01,2.409000000000000030e-01,-2.451501635776582311e-01,-2.834148326330391265e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.370588341759882312e-01,6.783696694298715912e-02,6.295183924055658409e-02,3.340572550232935867e-01
-1.860459987738976650e+01,2.169999999999999707e-01,-2.470131326367034363e-01,-2.841023587056513144e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.415804427043170666e-01,6.575309978870405581e-02,5.842941866649444677e-02,2.596593275623007568e-01
-1.953482987125925163e+01,1.931000000000000494e-01,-2.487779346566673933e-01,-2.847536166162217275e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.458637197242418804e-01,6.377896916629734181e-02,5.415223268227524478e-02,2.019511841378568151e-01
-2.046505986512874031e+01,1.692000000000000171e-01,-2.504418905708346021e-01,-2.853740506535969446e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.499135675199562590e-01,6.192897644957560954e-02,5.010089409403816613e-02,1.571841775036213196e-01
-2.139528985899822899e+01,1.452999999999999847e-01,-2.520095307683073993e-01,-2.859675211311005216e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.537448614273026370e-01,6.020193370435358154e-02,4.626814479517694922e-02,1.224372786495090126e-01
-2.232551985286771767e+01,1.214000000000000634e-01,-2.534862885735959526e-01,-2.865368947616890871e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.573723160480577254e-01,5.859329075033709727e-02,4.264931386506139871e-02,9.544912707808420049e-02
-2.325574984673720635e+01,9.750000000000003109e-02,-2.548669696048946887e-01,-2.870843832278930363e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.607906435468074324e-01,5.711617732192430380e-02,3.922869900353510159e-02,7.448156562148522397e-02
-2.418597984060669503e+01,7.359999999999999876e-02,-2.561571484770933660e-01,-2.876117986934205173e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.640129394675074348e-01,5.576392321177407740e-02,3.600419942100170634e-02,5.817681128979467625e-02
-2.511620983447618372e+01,4.969999999999996643e-02,-2.573638160115825912e-01,-2.881207220335738062e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.670544000190772760e-01,5.452693747494938986e-02,3.297493762926850119e-02,4.548488604787154221e-02
-2.604643982834566884e+01,2.580000000000004512e-02,-2.584781191854063631e-01,-2.886125201265236084e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.699017534976484001e-01,5.342333831584066689e-02,3.012417030247835012e-02,3.560315394768343716e-02
