epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.09681380e+00,8.87154758e-01,3.35314031e-02,6.71453656e-02,9.999901e-04,0.1
2,9.39959466e-01,7.90413916e-01,3.17464347e-02,6.29598002e-02,9.999606e-04,0.1
3,8.40528011e-01,7.16316879e-01,3.07132130e-02,5.99709765e-02,9.999113e-04,0.2
4,7.64955103e-01,6.60178602e-01,3.03252034e-02,5.75393701e-02,9.998423e-04,0.3
5,7.09585488e-01,6.17905200e-01,3.00818150e-02,5.53198561e-02,9.997535e-04,0.4
6,6.68055415e-01,5.82029462e-01,2.98226735e-02,5.28530270e-02,9.996451e-04,0.5
7,6.32761776e-01,5.51425755e-01,2.96253447e-02,5.03003074e-02,9.995170e-04,0.5
8,6.02357745e-01,5.24763763e-01,2.94400068e-02,4.80160680e-02,9.993691e-04,0.6
9,5.75685799e-01,5.00149548e-01,2.91489979e-02,4.62367500e-02,9.992016e-04,0.7
10,5.50856829e-01,4.77056652e-01,2.87531883e-02,4.49663633e-02,9.990144e-04,0.8
11,5.27070940e-01,4.56302375e-01,2.83562167e-02,4.40166847e-02,9.988074e-04,0.8
12,5.05396903e-01,4.36819762e-01,2.80233635e-02,4.30836253e-02,9.985809e-04,0.9
13,4.85245079e-01,4.17666852e-01,2.77434827e-02,4.20432433e-02,9.983346e-04,1.0
14,4.65917379e-01,3.99740756e-01,2.74864836e-02,4.10062372e-02,9.980687e-04,1.1
15,4.48022902e-01,3.83448958e-01,2.72295137e-02,4.00671464e-02,9.977832e-04,1.1
16,4.31549817e-01,3.68207574e-01,2.69585515e-02,3.92196873e-02,9.974780e-04,1.2
17,4.15791005e-01,3.53814065e-01,2.66649069e-02,3.84483120e-02,9.971532e-04,1.3
18,4.00679857e-01,3.40270281e-01,2.63336409e-02,3.77437255e-02,9.968088e-04,1.4
19,3.86425078e-01,3.27282369e-01,2.59565722e-02,3.70422078e-02,9.964449e-04,1.5
20,3.72869104e-01,3.14625740e-01,2.55528491e-02,3.62789421e-02,9.960613e-04,1.5
21,3.59813720e-01,3.02523047e-01,2.51526094e-02,3.54857201e-02,9.956582e-04,1.6
22,3.47413063e-01,2.91182637e-01,2.47738991e-02,3.47316442e-02,9.952355e-04,1.7
23,3.35685909e-01,2.80556560e-01,2.44298896e-02,3.40440034e-02,9.947933e-04,1.7
24,3.24534535e-01,2.70420730e-01,2.41069789e-02,3.33822508e-02,9.943315e-04,1.8
25,3.13907325e-01,2.60616541e-01,2.37727002e-02,3.27082351e-02,9.938503e-04,1.9
26,3.03718358e-01,2.51277268e-01,2.34187720e-02,3.20930452e-02,9.933496e-04,2.0
27,2.94054806e-01,2.42443115e-01,2.30624808e-02,3.15400760e-02,9.928295e-04,2.0
28,2.84944236e-01,2.33987615e-01,2.27401061e-02,3.09475665e-02,9.922899e-04,2.1
29,2.76220292e-01,2.26044446e-01,2.24658741e-02,3.03473508e-02,9.917309e-04,2.2
30,2.67964810e-01,2.18685061e-01,2.22145118e-02,2.98032301e-02,9.911525e-04,2.3
31,2.60320365e-01,2.11685091e-01,2.19721380e-02,2.92743978e-02,9.905547e-04,2.3
32,2.53108174e-01,2.04941884e-01,2.17456947e-02,2.87396742e-02,9.899376e-04,2.4
33,2.46155038e-01,1.98575079e-01,2.15300350e-02,2.82512385e-02,9.893012e-04,2.5
34,2.39546269e-01,1.92701519e-01,2.13540174e-02,2.77928989e-02,9.886454e-04,2.5
35,2.33338520e-01,1.87130615e-01,2.12040427e-02,2.73043072e-02,9.879704e-04,2.6
36,2.27483168e-01,1.82023600e-01,2.10637922e-02,2.69510742e-02,9.872762e-04,2.7
37,2.22013384e-01,1.77431926e-01,2.09129560e-02,2.65375150e-02,9.865627e-04,2.8
38,2.17261374e-01,1.74928233e-01,2.08350120e-02,2.66397598e-02,9.858301e-04,2.8
39,2.14417294e-01,1.74506292e-01,2.06234121e-02,2.67148922e-02,9.850782e-04,2.9
40,2.14366987e-01,1.67729840e-01,2.05568073e-02,2.61772267e-02,9.843073e-04,3.0
41,2.06654370e-01,1.59764484e-01,2.03297604e-02,2.52046515e-02,9.835172e-04,3.1
42,1.98762521e-01,1.59511492e-01,2.01972578e-02,2.52204603e-02,9.827081e-04,3.1
43,1.98719934e-01,1.53733492e-01,2.01083832e-02,2.47893323e-02,9.818800e-04,3.2
44,1.92381889e-01,1.50275767e-01,1.99461731e-02,2.45776329e-02,9.810328e-04,3.3
45,1.88637316e-01,1.48389921e-01,1.98334104e-02,2.42997425e-02,9.801667e-04,3.4
46,1.86921686e-01,1.43069878e-01,1.97289526e-02,2.37048892e-02,9.792816e-04,3.4
47,1.81309715e-01,1.42623901e-01,1.95312426e-02,2.41486400e-02,9.783777e-04,3.5
48,1.80439949e-01,1.38029262e-01,1.94019331e-02,2.33780778e-02,9.774548e-04,3.6
49,1.76046222e-01,1.35860398e-01,1.93455699e-02,2.31599672e-02,9.765132e-04,3.7
50,1.73714668e-01,1.34159997e-01,1.92063828e-02,2.33583365e-02,9.755527e-04,3.7
51,1.71551749e-01,1.30374864e-01,1.91499268e-02,2.27291571e-02,9.745735e-04,3.8
52,1.67807624e-01,1.29304290e-01,1.90472606e-02,2.26533287e-02,9.735756e-04,3.9
53,1.66722372e-01,1.25946656e-01,1.89195373e-02,2.23754358e-02,9.725590e-04,4.0
54,1.63174465e-01,1.24797292e-01,1.88752151e-02,2.23405770e-02,9.715238e-04,4.0
55,1.61883920e-01,1.22502655e-01,1.87538863e-02,2.19647482e-02,9.704699e-04,4.1
