evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
1,0,0,-1.0,0.0008903310868257431,-0.0023587991448671825,5.2784236312504575e-06,1,10,3.0936866928191907e-06,7.297408101403224e-09,1,,0.0007456216645157811,1.6434823377034162e-05
1,0,1,-2.357142857142857,0.00023425511123252986,-0.007737466626196378,3.177422423960107e-05,1,10,5.76724949146047e-06,4.4624157823774935e-08,1,,0.00589433548151286,0.0002592520786980775
1,0,2,-3.7142857142857144,-0.00119483388592334,-0.01856340274457293,0.0001508338234031006,1,11,3.7135449418329163e-06,6.893628636331361e-08,1,,0.029225631213981463,0.002639115852994604
1,0,3,-5.071428571428571,-0.006851417475650627,-0.03968201961344908,0.0005389243754192111,1,12,1.0534939057254845e-06,4.1804809870760185e-08,1,,0.10506286891405553,0.020506628301734685
1,0,4,-6.428571428571429,-0.01765793335021743,-0.07523461710785756,0.00165753516677771,1,11,2.639199926550713e-07,1.9855924834888405e-08,1,,0.2773187415120153,0.12810551271541806
1,0,5,-7.7857142857142865,-0.020070388402484287,-0.12226663817140926,0.005222006286922676,1,11,4.692356987202888e-06,5.737187139254196e-07,1,,0.5392736127361082,0.6658426245661269
1,0,6,-9.142857142857142,-0.05446203157754041,-0.1704091606171076,0.0067217289230458105,1,10,9.341741732899054e-06,1.5919183674051318e-06,1,,0.4835448826698754,1.76198813777976
1,0,7,-10.5,-0.0949844339763084,-0.21366894875922113,0.007042827596214517,1,10,2.229416087007138e-06,4.763569916577115e-07,1,,0.3081281024674551,3.3527019199215777
1,0,8,-11.857142857142858,-0.13923367814039223,-0.2543140948902393,0.006621706158623778,1,11,3.4500905053769224e-06,8.774096713071167e-07,1,,0.16317330486724596,4.81596238556467
1,0,9,-13.214285714285715,-0.1675515039941945,-0.29445485528541837,0.008052233847454102,1,11,4.0866787746999716e-06,1.2033473248962423e-06,1,,0.09188311917999493,6.186034219690024
1,0,10,-14.571428571428573,-0.20325069901235618,-0.3311135680157236,0.008174470284947439,1,11,1.903362169142822e-06,6.30230238607421e-07,1,,0.045086124556766353,5.693307827729718
1,0,11,-15.928571428571429,-0.2219919020722692,-0.35970429792542086,0.009482375935582897,1,10,1.8967754906704467e-06,6.822795903249634e-07,1,,0.022666067498535458,4.532185671559758
1,0,12,-17.285714285714285,-0.24934245098374996,-0.3787790780267445,0.008376929735572263,1,10,5.886633737098114e-07,2.2297350121824877e-07,1,,0.009605844626910647,2.6949666732632673
1,0,13,-18.642857142857142,-0.282587349955787,-0.39011263582906597,0.005780862133031694,1,9,9.87991596833404e-07,3.8542838681765446e-07,1,,0.003513704793195339,1.2828122991929707
1,0,14,-20.0,-0.31709423973128653,-0.3963727136562428,0.0031425313217074047,1,9,0.0,0.0,1,,0.0011246258250391097,0.5119008613536109
2,0,0,-1.0,0.0008903310868257431,-0.0021151586868391275,4.516484389802054e-06,1,10,2.901286029116575e-06,6.136698151807535e-09,1,,0.0006927351987063886,1.3648753216213261e-05
2,0,1,-2.357142857142857,0.00023425511123252986,-0.0069532367084054825,2.583005842421303e-05,1,10,5.450183112421328e-06,3.789661982833703e-08,1,,0.005359167527938047,0.00021049125850176455
2,0,2,-3.7142857142857144,-0.00119483388592334,-0.01676151511688778,0.00012116097237112551,1,11,3.6880387612727243e-06,6.181734543350692e-08,1,,0.026678299254806952,0.002144204753772812
2,0,3,-5.071428571428571,-0.006851417475650627,-0.03617286669391721,0.00042987390708330186,1,12,1.309703755183034e-06,4.7375801393023664e-08,1,,0.09748051635517152,0.016821657543365932
