phi_applied,target_current_density,simulated_current_density
5,nan,nan
3,-0.0009641367069719142,nan
1,0.005300100699136993,nan
-0.5,-0.003043699973370108,nan
-1,-0.008740273241698985,nan
-2,-0.0433227019627682,nan
-3,-0.08934867941224929,nan
-5,-0.1446163132712558,nan
-8,-0.1746575923734992,nan
-10,-0.1784231242969886,nan
-15,-0.1858532142039359,nan
-20,-0.1818251690484797,nan
