cap,V_RHE,converged,r1,r2,dPC_dalpha2,dR2_dalpha2
50,-0.1,True,0.48552753903226264,0.4855433900693559,0.002783648366689649,0.007588385532997233
50,0.1,True,0.4447259389203258,0.44480987660973403,1.6666789144279253e-07,4.378589157916224e-07
50,0.2,True,0.21435397757561334,0.21443805816863126,-1.3907576262503496e-09,-1.0717121634584714e-08
50,0.3,True,1.0263852614231216e-05,9.447421560922696e-05,-2.8620126796654374e-08,-1.5611885258680607e-07
50,0.4,True,3.241642657660207e-11,8.420168402882398e-05,3.317371439431427e-07,1.809586271179684e-06
50,0.5,True,-1.5544831810111274e-10,6.481284000833172e-05,0.00047319902053076713,0.002581252564053826
50,0.6,True,-1.2350734114622975e-08,2.401155887578438e-09,4.043390326914934e-08,2.2056203861223318e-07
