evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
6,4,6,-3.0,-0.08934867941224929,-0.08860546782906456,2.761817286897291e-07,1,7,0.0,0.0,1,,-3.2138397915611624e-05,-2.181776235691951e-06
6,4,7,-5.0,-0.1446163132712558,-0.14635921204246785,1.5188480633451402e-06,1,9,0.0,0.0,1,,4.8621383157052995e-05,1.1356433106053908e-05
6,4,8,-8.0,-0.1746575923734992,-0.1739739930280214,2.336540325683776e-07,1,8,0.0,0.0,1,,-5.339311418767761e-06,-2.5531863923701955e-06
6,4,9,-10.0,-0.1784231242969886,-0.17859086300419505,1.4068136947493733e-08,1,8,0.0,0.0,1,,5.888584149914988e-07,2.753826894556781e-07
6,4,10,-15.0,-0.18585321420393588,-0.18202735622383417,7.318594641954712e-06,1,7,0.0,0.0,1,,-5.509773918052575e-06,-2.395086846224197e-06
6,4,11,-20.0,-0.18182516904847973,-0.18374655022822578,1.845852818942657e-06,1,7,0.0,0.0,1,,1.720093333024182e-06,1.2495299957400113e-06
7,5,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
7,5,1,3.0,-0.0009641367069719142,0.002853078294706425,7.2855651845190975e-06,1,5,5.4543930456052524e-08,1.5561811258016367e-10,1,,-3.267199834535333e-05,1.2269913888807273e-21
7,5,2,1.0,0.005300100699136993,0.0012689612826339205,8.125042497642545e-06,1,7,1.6727521469126865e-07,2.1226580649430504e-10,1,,5.102827213930065e-06,2.8345048781969437e-15
7,5,3,-0.5,-0.003043699973370108,-0.002427424341426688,1.8989782726363393e-07,1,5,2.2756161909389825e-06,5.523898703903296e-09,1,,-6.844815206554621e-07,-1.2284762771160775e-09
7,5,4,-1.0,-0.008740273241698985,-0.009185744915873399,9.92225062458759e-08,1,9,0.0,0.0,1,,3.076823178784231e-06,1.5647589025504708e-08
7,5,5,-2.0,-0.043322701962768204,-0.04412726330757194,3.236594787761649e-07,1,9,0.0,0.0,1,,2.5724895824213085e-05,6.250258339002459e-07
7,5,6,-3.0,-0.08934867941224929,-0.08875386313730695,1.7690320046794538e-07,1,7,0.0,0.0,1,,-2.57377344852072e-05,-1.6558741255699667e-06
7,5,7,-5.0,-0.1446163132712558,-0.14636831984660353,1.5347635200297433e-06,1,9,0.0,0.0,1,,4.919442751071807e-05,1.0828570709530385e-05
7,5,8,-8.0,-0.1746575923734992,-0.17393875876667272,2.583608771511044e-07,1,8,0.0,0.0,1,,-5.686425457678205e-06,-2.6354389633612873e-06
7,5,9,-10.0,-0.1784231242969886,-0.17857397604264677,1.137812458392217e-08,1,8,0.0,0.0,1,,5.324460283388162e-07,2.499415342006843e-07
7,5,10,-15.0,-0.18585321420393588,-0.18202135479422224,7.341573267906246e-06,1,7,0.0,0.0,1,,-5.426102556489097e-06,-2.5439103968386638e-06
7,5,11,-20.0,-0.18182516904847973,-0.18373710360481793,1.827746873861564e-06,1,7,0.0,0.0,1,,1.620674911962468e-06,1.4020122162007686e-06
8,6,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
8,6,1,3.0,-0.0009641367069719142,0.0028173797943396007,7.1499335248456565e-06,1,5,5.408853590984561e-08,1.5238795642025238e-10,1,,-3.1961478414832125e-05,1.3319222286190383e-21
8,6,2,1.0,0.005300100699136993,0.0012636565608052834,8.146440640936389e-06,1,7,1.687625675058476e-07,2.1325796163707e-10,1,,5.088236031077315e-06,3.0317023158600575e-15
8,6,3,-0.5,-0.003043699973370108,-0.0024320408363355727,1.8706344995891938e-07,1,5,1.3619330539546178e-06,3.312281314678256e-09,1,,-6.805307913107899e-07,-1.2028474533058166e-09
8,6,4,-1.0,-0.008740273241698985,-0.009214613847856065,1.1249950532473119e-07,1,9,0.0,0.0,1,,3.2835609949163837e-06,1.619611772421322e-08
8,6,5,-2.0,-0.043322701962768204,-0.04424243786300538,4.2295706309250453e-07,1,9,0.0,0.0,1,,3.009960171773124e-05,6.745528347459881e-07
8,6,6,-3.0,-0.08934867941224929,-0.08885422110664024,1.2224450799272418e-07,1,7,0.0,0.0,1,,-2.1017087741433472e-05,-1.2726022527645226e-06
8,6,7,-5.0,-0.1446163132712558,-0.14630524439966003,1.4262441782453253e-06,1,9,0.0,0.0,1,,4.799047939070712e-05,9.607504564478064e-06
8,6,8,-8.0,-0.1746575923734992,-0.17386088601367727,3.173705118898249e-07,1,8,0.0,0.0,1,,-6.461828775547511e-06,-2.825129386213562e-06
8,6,9,-10.0,-0.1784231242969886,-0.17853592517327824,6.362018845752939e-09,1,8,0.0,0.0,1,,4.0492104513874795e-07,1.8778459456261532e-07
8,6,10,-15.0,-0.18585321420393588,-0.18200599070986637,7.400564306660984e-06,1,7,0.0,0.0,1,,-5.398453008214549e-06,-2.698028790531198e-06
8,6,11,-20.0,-0.18182516904847973,-0.18371596824798814,1.7875608064322883e-06,1,7,0.0,0.0,1,,1.4895004553485472e-06,1.6142899749010016e-06
9,7,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
9,7,1,3.0,-0.0009641367069719142,0.0027947264241578503,7.064526019283345e-06,1,5,5.3798367444411987e-08,1.5035172716212908e-10,1,,-3.151456575408734e-05,1.524204562062658e-21
9,7,2,1.0,0.005300100699136993,0.0012602669945965535,8.160128180170649e-06,1,7,1.7024571629383687e-07,2.145550937436569e-10,1,,5.0788831151049826e-06,3.2468554913213622e-15
