epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.10145843e+00,9.70098138e-01,2.93277780e-02,6.73101973e-02,9.999901e-04,0.0
2,9.36220765e-01,8.75135720e-01,2.81580197e-02,6.48650124e-02,9.999606e-04,0.0
3,8.47352386e-01,8.03841770e-01,2.71983780e-02,6.26825723e-02,9.999113e-04,0.0
4,7.78719366e-01,7.47360289e-01,2.64269723e-02,6.05489908e-02,9.998423e-04,0.1
5,7.22942531e-01,7.01531649e-01,2.59496894e-02,5.85165133e-02,9.997535e-04,0.1
6,6.76969469e-01,6.62958741e-01,2.57081080e-02,5.66539474e-02,9.996451e-04,0.1
7,6.38005674e-01,6.28224194e-01,2.55199265e-02,5.49512965e-02,9.995170e-04,0.1
8,6.02933645e-01,5.96486509e-01,2.52748596e-02,5.34033117e-02,9.993691e-04,0.1
9,5.70999444e-01,5.67810655e-01,2.49485539e-02,5.19957264e-02,9.992016e-04,0.1
10,5.42351365e-01,5.41514039e-01,2.45496040e-02,5.06912188e-02,9.990144e-04,0.1
11,5.16253054e-01,5.16863346e-01,2.40945330e-02,4.94520465e-02,9.988074e-04,0.2
12,4.91813004e-01,4.93693352e-01,2.36085041e-02,4.82508985e-02,9.985809e-04,0.2
13,4.68848675e-01,4.71845955e-01,2.31198512e-02,4.70705967e-02,9.983346e-04,0.2
14,4.47235614e-01,4.50959414e-01,2.26506848e-02,4.59222008e-02,9.980687e-04,0.2
15,4.26635534e-01,4.30874497e-01,2.22199204e-02,4.48274494e-02,9.977832e-04,0.2
16,4.06914383e-01,4.11631703e-01,2.18370979e-02,4.37872100e-02,9.974780e-04,0.2
17,3.88112098e-01,3.93210620e-01,2.14939579e-02,4.27776902e-02,9.971532e-04,0.2
18,3.70157719e-01,3.75634372e-01,2.11748144e-02,4.17754770e-02,9.968088e-04,0.2
19,3.52976114e-01,3.58939558e-01,2.08642458e-02,4.07958648e-02,9.964449e-04,0.3
20,3.36621493e-01,3.43164533e-01,2.05556016e-02,3.98801499e-02,9.960613e-04,0.3
21,3.21164846e-01,3.28076780e-01,2.02498631e-02,3.90257595e-02,9.956582e-04,0.3
22,3.06335390e-01,3.13548386e-01,1.99451861e-02,3.81987006e-02,9.952355e-04,0.3
23,2.92050898e-01,2.99736232e-01,1.96280683e-02,3.73696963e-02,9.947933e-04,0.3
24,2.78493375e-01,2.86649108e-01,1.92936793e-02,3.65140067e-02,9.943315e-04,0.3
25,2.65628576e-01,2.74274617e-01,1.89571611e-02,3.56430584e-02,9.938503e-04,0.3
26,2.53399163e-01,2.62731284e-01,1.86375347e-02,3.47851167e-02,9.933496e-04,0.4
27,2.41939366e-01,2.51874238e-01,1.83460226e-02,3.39322169e-02,9.928295e-04,0.4
28,2.31219307e-01,2.41422251e-01,1.80889069e-02,3.30805555e-02,9.922899e-04,0.4
29,2.21029386e-01,2.31401801e-01,1.78493340e-02,3.22476937e-02,9.917309e-04,0.4
30,2.11400792e-01,2.21950665e-01,1.76164052e-02,3.14984047e-02,9.911525e-04,0.4
31,2.02352270e-01,2.13126972e-01,1.73966078e-02,3.08182248e-02,9.905547e-04,0.4
32,1.93883210e-01,2.04715297e-01,1.72063006e-02,3.01528287e-02,9.899376e-04,0.4
33,1.85854018e-01,1.96620658e-01,1.70429338e-02,2.95142374e-02,9.893012e-04,0.5
