epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.14833486e+00,1.20934689e+00,3.52367883e-02,6.56882126e-02,9.999901e-04,0.1
2,9.68499124e-01,1.12900341e+00,3.39440538e-02,6.25946107e-02,9.999606e-04,0.1
3,8.86667550e-01,1.06103063e+00,3.29955263e-02,5.97743158e-02,9.999113e-04,0.2
4,8.20250988e-01,1.00027704e+00,3.24608963e-02,5.70076098e-02,9.998423e-04,0.2
5,7.62368023e-01,9.51033235e-01,3.23081986e-02,5.46634145e-02,9.997535e-04,0.3
6,7.15871274e-01,9.09386396e-01,3.22201119e-02,5.26959817e-02,9.996451e-04,0.3
7,6.76196337e-01,8.71774554e-01,3.19693109e-02,5.09040533e-02,9.995170e-04,0.4
8,6.39337778e-01,8.38829398e-01,3.16387283e-02,4.92641147e-02,9.993691e-04,0.4
9,6.05978191e-01,8.10205102e-01,3.13014169e-02,4.77625780e-02,9.992016e-04,0.5
10,5.76417863e-01,7.85049915e-01,3.09806179e-02,4.63712321e-02,9.990144e-04,0.5
11,5.50367534e-01,7.62994051e-01,3.06976484e-02,4.51004557e-02,9.988074e-04,0.6
12,5.27592659e-01,7.42422581e-01,3.04302421e-02,4.39537974e-02,9.985809e-04,0.7
13,5.06727815e-01,7.22384453e-01,3.01647443e-02,4.29754809e-02,9.983346e-04,0.7
14,4.86934185e-01,7.03298151e-01,2.99192772e-02,4.21860384e-02,9.980687e-04,0.8
15,4.68425989e-01,6.85153246e-01,2.96948007e-02,4.14968008e-02,9.977832e-04,0.8
16,4.50999469e-01,6.67788804e-01,2.94855791e-02,4.08048102e-02,9.974780e-04,0.9
17,4.34352726e-01,6.51428461e-01,2.93019675e-02,4.00716742e-02,9.971532e-04,0.9
18,4.18431342e-01,6.36279225e-01,2.91376305e-02,3.93234233e-02,9.968088e-04,1.0
19,4.03314799e-01,6.22179508e-01,2.89634548e-02,3.86086180e-02,9.964449e-04,1.0
20,3.89145613e-01,6.08686268e-01,2.87641087e-02,3.79357019e-02,9.960613e-04,1.1
21,3.75699937e-01,5.95657587e-01,2.85463785e-02,3.72796060e-02,9.956582e-04,1.1
22,3.62754166e-01,5.83067894e-01,2.83186370e-02,3.65866223e-02,9.952355e-04,1.2
23,3.50262880e-01,5.70817113e-01,2.80775566e-02,3.58307256e-02,9.947933e-04,1.3
24,3.38219762e-01,5.59230268e-01,2.78135976e-02,3.50991544e-02,9.943315e-04,1.3
25,3.26961339e-01,5.48243761e-01,2.75263448e-02,3.44564629e-02,9.938503e-04,1.4
26,3.16385418e-01,5.37719727e-01,2.72376867e-02,3.38985343e-02,9.933496e-04,1.4
27,3.06294650e-01,5.27905285e-01,2.69793751e-02,3.33944232e-02,9.928295e-04,1.5
28,2.96878219e-01,5.18587708e-01,2.67676551e-02,3.28475738e-02,9.922899e-04,1.5
29,2.87904650e-01,5.09772718e-01,2.65989296e-02,3.22503006e-02,9.917309e-04,1.6
30,2.79371083e-01,5.01511157e-01,2.64355935e-02,3.17041367e-02,9.911525e-04,1.6
31,2.71422774e-01,4.93577629e-01,2.62185824e-02,3.12821530e-02,9.905547e-04,1.7
32,2.63961971e-01,4.85984176e-01,2.59634167e-02,3.09075082e-02,9.899376e-04,1.7
33,2.56926984e-01,4.78789240e-01,2.57165826e-02,3.04658193e-02,9.893012e-04,1.8
34,2.50181705e-01,4.72058833e-01,2.54932583e-02,3.00067802e-02,9.886454e-04,1.9
35,2.43712679e-01,4.65609342e-01,2.52668843e-02,2.96373508e-02,9.879704e-04,1.9
36,2.37480581e-01,4.59588557e-01,2.50502753e-02,2.93316107e-02,9.872762e-04,2.0
37,2.31670082e-01,4.53897625e-01,2.48692457e-02,2.89488594e-02,9.865627e-04,2.0
38,2.26150289e-01,4.48355854e-01,2.47035018e-02,2.85103591e-02,9.858301e-04,2.1
39,2.20826387e-01,4.42921013e-01,2.45149853e-02,2.81704442e-02,9.850782e-04,2.1
40,2.15739354e-01,4.37757254e-01,2.43327724e-02,2.79224181e-02,9.843073e-04,2.2
41,2.10939467e-01,4.32953507e-01,2.41812368e-02,2.76478901e-02,9.835172e-04,2.2
42,2.06346646e-01,4.28468943e-01,2.40231054e-02,2.73746818e-02,9.827081e-04,2.3
43,2.01988488e-01,4.24084127e-01,2.38235310e-02,2.71622954e-02,9.818800e-04,2.3
44,1.97778761e-01,4.19891059e-01,2.36223318e-02,2.69132845e-02,9.810328e-04,2.4
45,1.93758875e-01,4.15899277e-01,2.34621324e-02,2.65767610e-02,9.801667e-04,2.5
46,1.89904645e-01,4.12004799e-01,2.33234796e-02,2.63235791e-02,9.792816e-04,2.5
47,1.86199397e-01,4.08297598e-01,2.31830662e-02,2.61539037e-02,9.783777e-04,2.6
48,1.82687581e-01,4.04837310e-01,2.30721235e-02,2.59235007e-02,9.774548e-04,2.6
49,1.79305866e-01,4.01525587e-01,2.29529505e-02,2.56977888e-02,9.765132e-04,2.7
50,1.76047027e-01,3.98263574e-01,2.28025037e-02,2.55347267e-02,9.755527e-04,2.7
51,1.72908559e-01,3.95046055e-01,2.26640334e-02,2.53178252e-02,9.745735e-04,2.8
52,1.69862106e-01,3.91890466e-01,2.25105635e-02,2.50815015e-02,9.735756e-04,2.8
53,1.66952014e-01,3.88860911e-01,2.23569787e-02,2.49279216e-02,9.725590e-04,2.9
54,1.64156199e-01,3.86067271e-01,2.22325112e-02,2.46606639e-02,9.715238e-04,2.9
55,1.61504909e-01,3.83600086e-01,2.21502455e-02,2.45742525e-02,9.704699e-04,3.0
56,1.59080863e-01,3.81839424e-01,2.20209677e-02,2.43720213e-02,9.693976e-04,3.1
57,1.57399625e-01,3.81707251e-01,2.20274942e-02,2.45990756e-02,9.683067e-04,3.1
58,1.57202572e-01,3.82057369e-01,2.18373168e-02,2.43411487e-02,9.671973e-04,3.2
59,1.57935664e-01,3.74847502e-01,2.17971405e-02,2.39857845e-02,9.660695e-04,3.2
60,1.51083931e-01,3.71791631e-01,2.16932112e-02,2.37352052e-02,9.649234e-04,3.3
61,1.48118258e-01,3.72711957e-01,2.15398268e-02,2.36616399e-02,9.637589e-04,3.3
62,1.49233252e-01,3.67328197e-01,2.14856623e-02,2.33755307e-02,9.625761e-04,3.4
63,1.43792003e-01,3.66317451e-01,2.13998189e-02,2.34344238e-02,9.613750e-04,3.5
64,1.42883271e-01,3.65146756e-01,2.12508185e-02,2.30333004e-02,9.601558e-04,3.5
65,1.41917691e-01,3.60755324e-01,2.11629766e-02,2.27735567e-02,9.589184e-04,3.6
66,1.37654990e-01,3.61480117e-01,2.10897384e-02,2.30920920e-02,9.576630e-04,3.6
67,1.38277963e-01,3.57945830e-01,2.09161106e-02,2.24729290e-02,9.563894e-04,3.7
68,1.34997770e-01,3.56196135e-01,2.08515250e-02,2.22970198e-02,9.550979e-04,3.7
69,1.33202672e-01,3.55751008e-01,2.08098010e-02,2.26161479e-02,9.537885e-04,3.8
70,1.32557496e-01,3.52221370e-01,2.06739002e-02,2.20889117e-02,9.524611e-04,3.9
71,1.29192114e-01,3.51828188e-01,2.05616993e-02,2.19653148e-02,9.511159e-04,3.9
72,1.28988832e-01,3.49251926e-01,2.05014275e-02,2.19610957e-02,9.497529e-04,4.0
73,1.26504302e-01,3.47694665e-01,2.04373382e-02,2.17981484e-02,9.483722e-04,4.0
74,1.25145927e-01,3.46581638e-01,2.02920189e-02,2.15694377e-02,9.469738e-04,4.1
75,1.24142796e-01,3.44362915e-01,2.02205835e-02,2.14277308e-02,9.455578e-04,4.2
76,1.21790126e-01,3.44003797e-01,2.01745420e-02,2.15411090e-02,9.441242e-04,4.2
77,1.21327698e-01,3.41731429e-01,2.00492773e-02,2.11719683e-02,9.426730e-04,4.3
78,1.19434930e-01,3.40290397e-01,1.99678382e-02,2.10805840e-02,9.412045e-04,4.3
79,1.17972858e-01,3.39940906e-01,1.99510488e-02,2.11696568e-02,9.397185e-04,4.4
80,1.17264248e-01,3.37856501e-01,1.98325754e-02,2.08368615e-02,9.382152e-04,4.5
81,1.15309089e-01,3.36873293e-01,1.97465184e-02,2.07605818e-02,9.366946e-04,4.5
82,1.14372730e-01,3.36092025e-01,1.97638829e-02,2.07607881e-02,9.351568e-04,4.6
83,1.13364138e-01,3.34581256e-01,1.96180060e-02,2.06263696e-02,9.336018e-04,4.6
84,1.11739568e-01,3.34078729e-01,1.96034383e-02,2.03735917e-02,9.320297e-04,4.7
85,1.11080326e-01,3.33377987e-01,1.95088679e-02,2.06715793e-02,9.304406e-04,4.7
86,1.10247895e-01,3.32852185e-01,1.96846099e-02,2.01891589e-02,9.288346e-04,4.8
87,1.09755576e-01,3.33481342e-01,1.95014461e-02,2.07720822e-02,9.272116e-04,4.8
88,1.10211082e-01,3.32139313e-01,1.96460704e-02,2.00235273e-02,9.255717e-04,4.9
89,1.08405367e-01,3.29358578e-01,1.92845610e-02,2.00912827e-02,9.239151e-04,5.0
90,1.05670437e-01,3.28816473e-01,1.92045769e-02,1.99980967e-02,9.222418e-04,5.0
91,1.05182461e-01,3.28869253e-01,1.93945037e-02,1.97255640e-02,9.205518e-04,5.1
92,1.05022557e-01,3.27483416e-01,1.91105312e-02,1.99951861e-02,9.188453e-04,5.1
93,1.03575215e-01,3.26254368e-01,1.90534116e-02,1.95570549e-02,9.171222e-04,5.2
94,1.02167435e-01,3.25806826e-01,1.91537574e-02,1.94608040e-02,9.153827e-04,5.2
95,1.01657644e-01,3.25306773e-01,1.89620742e-02,1.97557023e-02,9.136267e-04,5.3
96,1.01076104e-01,3.24493349e-01,1.89377975e-02,1.92667618e-02,9.118545e-04,5.4
97,9.98917371e-02,3.23315889e-01,1.88860829e-02,1.92265975e-02,9.100661e-04,5.4
98,9.88467038e-02,3.22867841e-01,1.87872790e-02,1.93882238e-02,9.082615e-04,5.5
99,9.84138101e-02,3.22592556e-01,1.88280695e-02,1.89935467e-02,9.064407e-04,5.5
100,9.76980776e-02,3.21332246e-01,1.86839207e-02,1.90407555e-02,9.046040e-04,5.6
101,9.65858176e-02,3.20722461e-01,1.86377186e-02,1.90094422e-02,9.027513e-04,5.6
102,9.58323032e-02,3.20620179e-01,1.87180373e-02,1.87707418e-02,9.008827e-04,5.7
103,9.54426974e-02,3.19501579e-01,1.85343060e-02,1.88841798e-02,8.989983e-04,5.7
104,9.46430117e-02,3.18913072e-01,1.85164702e-02,1.86642401e-02,8.970982e-04,5.8
105,9.36376601e-02,3.18533301e-01,1.85565257e-02,1.85392942e-02,8.951824e-04,5.9
106,9.31219086e-02,3.17811549e-01,1.84126627e-02,1.86695675e-02,8.932511e-04,5.9
107,9.27412957e-02,3.17581803e-01,1.84373417e-02,1.83779993e-02,8.913042e-04,6.0
108,9.18712020e-02,3.16678554e-01,1.83626448e-02,1.83583083e-02,8.893419e-04,6.0
109,9.10302848e-02,3.16137165e-01,1.82893640e-02,1.83874641e-02,8.873643e-04,6.1
110,9.06324834e-02,3.16215575e-01,1.83594051e-02,1.81607135e-02,8.853714e-04,6.2
111,9.01796520e-02,3.15208495e-01,1.82136274e-02,1.82217041e-02,8.833633e-04,6.2
112,8.94371420e-02,3.14700156e-01,1.81908207e-02,1.80552273e-02,8.813400e-04,6.3
113,8.86919275e-02,3.14381272e-01,1.82003679e-02,1.79689502e-02,8.793018e-04,6.3
114,8.82379860e-02,3.13725859e-01,1.80976273e-02,1.80470083e-02,8.772486e-04,6.4
115,8.78460556e-02,3.13630939e-01,1.81277707e-02,1.78286156e-02,8.751805e-04,6.5
116,8.72568190e-02,3.12659383e-01,1.80381628e-02,1.78480982e-02,8.730976e-04,6.5
117,8.65798146e-02,3.12247753e-01,1.80309167e-02,1.77552521e-02,8.710000e-04,6.6
118,8.60326737e-02,3.12179446e-01,1.80072783e-02,1.76554155e-02,8.688878e-04,6.6
119,8.56155008e-02,3.11441302e-01,1.79406659e-02,1.76970621e-02,8.667610e-04,6.7
120,8.51730034e-02,3.11298937e-01,1.79788604e-02,1.75356904e-02,8.646198e-04,6.7
121,8.46497789e-02,3.10594648e-01,1.78713354e-02,1.75487989e-02,8.624642e-04,6.8
122,8.41094330e-02,3.10343891e-01,1.78958029e-02,1.74414472e-02,8.602944e-04,6.8
123,8.36186707e-02,3.09994161e-01,1.78417861e-02,1.73903247e-02,8.581103e-04,6.9
124,8.31830576e-02,3.09502631e-01,1.78246360e-02,1.73579952e-02,8.559121e-04,7.0
125,8.27668458e-02,3.09402227e-01,1.78022847e-02,1.72704341e-02,8.536998e-04,7.0
126,8.23240131e-02,3.08673710e-01,1.77690986e-02,1.72546561e-02,8.514737e-04,7.1
127,8.18402991e-02,3.08429450e-01,1.77543659e-02,1.71725134e-02,8.492336e-04,7.1
128,8.13520923e-02,3.08011055e-01,1.77304063e-02,1.71350037e-02,8.469798e-04,7.2
129,8.08883756e-02,3.07658970e-01,1.76896481e-02,1.70873898e-02,8.447123e-04,7.2
130,8.04564729e-02,3.07436705e-01,1.76980094e-02,1.70210640e-02,8.424313e-04,7.3
131,8.00511241e-02,3.06984007e-01,1.76447366e-02,1.70168962e-02,8.401367e-04,7.3
132,7.96670467e-02,3.06957185e-01,1.76623727e-02,1.69153642e-02,8.378287e-04,7.4
133,7.93018565e-02,3.06325346e-01,1.76006307e-02,1.69594835e-02,8.355074e-04,7.4
134,7.89640993e-02,3.06639314e-01,1.76656795e-02,1.68291274e-02,8.331729e-04,7.5
135,7.86627233e-02,3.05953681e-01,1.75524510e-02,1.69481794e-02,8.308253e-04,7.6
136,7.84898922e-02,3.06745648e-01,1.77557405e-02,1.67851821e-02,8.284646e-04,7.6
137,7.85357803e-02,3.06539327e-01,1.75892976e-02,1.71366616e-02,8.260909e-04,7.7
138,7.92400092e-02,3.08714807e-01,1.80479790e-02,1.69457456e-02,8.237045e-04,7.7
139,8.02874193e-02,3.08844268e-01,1.77093310e-02,1.73746130e-02,8.213052e-04,7.8
140,8.15967470e-02,3.09199154e-01,1.78883820e-02,1.68597049e-02,8.188933e-04,7.9
141,8.07153881e-02,3.09307277e-01,1.74936212e-02,1.66351591e-02,8.164688e-04,7.9
142,8.03038850e-02,3.07302803e-01,1.75284805e-02,1.70793118e-02,8.140318e-04,8.0
143,8.01609308e-02,3.06700945e-01,1.76733449e-02,1.66560671e-02,8.115825e-04,8.0
144,7.71502927e-02,3.05012703e-01,1.74088873e-02,1.65353314e-02,8.091209e-04,8.1
