epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.12856245e+00,1.07878137e+00,3.91983455e-02,6.91685152e-02,9.999901e-04,0.1
2,9.82772171e-01,9.91547823e-01,3.82303661e-02,6.61794055e-02,9.999606e-04,0.1
3,9.00293708e-01,9.16856527e-01,3.74928527e-02,6.36789086e-02,9.999113e-04,0.2
4,8.32678437e-01,8.61297786e-01,3.71310480e-02,6.20634063e-02,9.998423e-04,0.2
5,7.80640602e-01,8.14866126e-01,3.68464539e-02,6.06008097e-02,9.997535e-04,0.3
6,7.37467587e-01,7.74260819e-01,3.64624121e-02,5.93158532e-02,9.996451e-04,0.3
7,7.01142371e-01,7.39379644e-01,3.60781907e-02,5.81835084e-02,9.995170e-04,0.4
8,6.71266496e-01,7.08803236e-01,3.57795991e-02,5.70433965e-02,9.993691e-04,0.4
9,6.44862354e-01,6.80654049e-01,3.55611695e-02,5.58283952e-02,9.992016e-04,0.5
10,6.19225502e-01,6.54793501e-01,3.53765786e-02,5.46145838e-02,9.990144e-04,0.5
11,5.94787300e-01,6.31268382e-01,3.51872140e-02,5.34607581e-02,9.988074e-04,0.6
12,5.72425663e-01,6.08713031e-01,3.49619382e-02,5.23156701e-02,9.985809e-04,0.6
13,5.51122189e-01,5.87635040e-01,3.46930613e-02,5.12181502e-02,9.983346e-04,0.7
14,5.31438351e-01,5.68675458e-01,3.43967327e-02,5.02288373e-02,9.980687e-04,0.7
15,5.14015317e-01,5.49861729e-01,3.40913036e-02,4.92620755e-02,9.977832e-04,0.8
16,4.96752888e-01,5.30588031e-01,3.37988545e-02,4.82855422e-02,9.974780e-04,0.9
17,4.79132473e-01,5.12438357e-01,3.35360385e-02,4.73852525e-02,9.971532e-04,0.9
18,4.62866962e-01,4.95161682e-01,3.32869270e-02,4.65440809e-02,9.968088e-04,1.0
19,4.47539687e-01,4.77975875e-01,3.30222350e-02,4.57264306e-02,9.964449e-04,1.0
20,4.32247102e-01,4.61785436e-01,3.27220666e-02,4.50494187e-02,9.960613e-04,1.1
21,4.17762488e-01,4.46672916e-01,3.24009694e-02,4.45236097e-02,9.956582e-04,1.1
22,4.04117167e-01,4.32439417e-01,3.21137546e-02,4.39947274e-02,9.952355e-04,1.2
23,3.91218841e-01,4.18843418e-01,3.18813109e-02,4.33089456e-02,9.947933e-04,1.2
24,3.78883839e-01,4.05465752e-01,3.16857831e-02,4.24215874e-02,9.943315e-04,1.3
25,3.66589606e-01,3.92773449e-01,3.15052943e-02,4.14842977e-02,9.938503e-04,1.3
26,3.54914963e-01,3.80274683e-01,3.12935956e-02,4.06944796e-02,9.933496e-04,1.4
27,3.43687147e-01,3.68027389e-01,3.10559709e-02,4.00936486e-02,9.928295e-04,1.5
28,3.32897007e-01,3.56819034e-01,3.08281440e-02,3.95687144e-02,9.922899e-04,1.5
29,3.22918504e-01,3.46223503e-01,3.06117343e-02,3.89870033e-02,9.917309e-04,1.6
30,3.13163370e-01,3.36478531e-01,3.04028647e-02,3.84193656e-02,9.911525e-04,1.6
31,3.04225057e-01,3.26331288e-01,3.01464989e-02,3.79595770e-02,9.905547e-04,1.7
32,2.95330048e-01,3.16557884e-01,2.98880037e-02,3.75576430e-02,9.899376e-04,1.7
33,2.87020445e-01,3.07604164e-01,2.96727332e-02,3.70318306e-02,9.893012e-04,1.8
34,2.79112965e-01,2.99502343e-01,2.94927849e-02,3.64302817e-02,9.886454e-04,1.9
35,2.71709770e-01,2.91421026e-01,2.92515406e-02,3.59982255e-02,9.879704e-04,1.9
36,2.64508665e-01,2.83840746e-01,2.89701898e-02,3.57143361e-02,9.872762e-04,2.0
37,2.57818907e-01,2.76831031e-01,2.87332750e-02,3.53084790e-02,9.865627e-04,2.0
38,2.51410604e-01,2.70168304e-01,2.85351310e-02,3.48244655e-02,9.858301e-04,2.1
39,2.45407894e-01,2.63331085e-01,2.83139714e-02,3.44835134e-02,9.850782e-04,2.2
40,2.39469528e-01,2.57116199e-01,2.81245351e-02,3.41668765e-02,9.843073e-04,2.2
41,2.34106287e-01,2.51102060e-01,2.79660528e-02,3.36934433e-02,9.835172e-04,2.3
42,2.28833497e-01,2.45345175e-01,2.77860683e-02,3.33412772e-02,9.827081e-04,2.3
43,2.23828927e-01,2.39893630e-01,2.75822993e-02,3.31368653e-02,9.818800e-04,2.4
44,2.19112277e-01,2.34585032e-01,2.74024872e-02,3.27624844e-02,9.810328e-04,2.5
45,2.14515179e-01,2.29536682e-01,2.72436149e-02,3.23669635e-02,9.801667e-04,2.5
46,2.10183978e-01,2.24679649e-01,2.70837658e-02,3.20974493e-02,9.792816e-04,2.6
47,2.06028730e-01,2.20102370e-01,2.69393207e-02,3.17102275e-02,9.783777e-04,2.6
48,2.02009261e-01,2.15876922e-01,2.67940168e-02,3.13866258e-02,9.774548e-04,2.7
49,1.98217779e-01,2.11819798e-01,2.66347783e-02,3.11900891e-02,9.765132e-04,2.7
50,1.94650888e-01,2.07944170e-01,2.65088501e-02,3.08183404e-02,9.755527e-04,2.8
51,1.91165462e-01,2.04022840e-01,2.63799305e-02,3.05656050e-02,9.745735e-04,2.8
52,1.87776774e-01,2.00315073e-01,2.62567439e-02,3.03145230e-02,9.735756e-04,2.9
53,1.84638053e-01,1.96961403e-01,2.61384555e-02,2.99840520e-02,9.725590e-04,3.0
54,1.81650832e-01,1.93542600e-01,2.59754374e-02,2.98369104e-02,9.715238e-04,3.0
55,1.78771123e-01,1.90555647e-01,2.58567861e-02,2.94853602e-02,9.704699e-04,3.1
56,1.76012859e-01,1.87393814e-01,2.57114623e-02,2.93683635e-02,9.693976e-04,3.1
57,1.73357561e-01,1.84664771e-01,2.56141647e-02,2.89554330e-02,9.683067e-04,3.2
58,1.70879975e-01,1.81779161e-01,2.54623014e-02,2.89063086e-02,9.671973e-04,3.2
59,1.68637678e-01,1.79680467e-01,2.53771147e-02,2.84991330e-02,9.660695e-04,3.3
60,1.66513190e-01,1.76960960e-01,2.52442171e-02,2.85546297e-02,9.649234e-04,3.3
61,1.64518490e-01,1.74791366e-01,2.51467031e-02,2.81460112e-02,9.637589e-04,3.4
62,1.62159413e-01,1.71466887e-01,2.49797759e-02,2.80480129e-02,9.625761e-04,3.4
63,1.59693465e-01,1.69190228e-01,2.48187931e-02,2.78048483e-02,9.613750e-04,3.5
64,1.57263696e-01,1.66595906e-01,2.46940657e-02,2.75431121e-02,9.601558e-04,3.5
65,1.55208260e-01,1.64840281e-01,2.45661967e-02,2.75261795e-02,9.589184e-04,3.6
66,1.53467938e-01,1.62836313e-01,2.44807278e-02,2.71536097e-02,9.576630e-04,3.7
67,1.51709214e-01,1.60523504e-01,2.43230512e-02,2.71331258e-02,9.563894e-04,3.7
68,1.49857014e-01,1.58716276e-01,2.41758359e-02,2.68620232e-02,9.550979e-04,3.8
69,1.47949025e-01,1.56520128e-01,2.40499303e-02,2.67399450e-02,9.537885e-04,3.8
70,1.46322176e-01,1.55625433e-01,2.39315992e-02,2.66977148e-02,9.524611e-04,3.9
71,1.44993916e-01,1.53559759e-01,2.38877331e-02,2.64213612e-02,9.511159e-04,3.9
72,1.43644780e-01,1.52195513e-01,2.37363621e-02,2.63997583e-02,9.497529e-04,4.0
73,1.41904250e-01,1.49602085e-01,2.36305616e-02,2.60487398e-02,9.483722e-04,4.0
74,1.39784366e-01,1.47714749e-01,2.34903581e-02,2.59214716e-02,9.469738e-04,4.1
75,1.37924761e-01,1.46520674e-01,2.33825685e-02,2.57941503e-02,9.455578e-04,4.1
76,1.36652574e-01,1.45111620e-01,2.33152409e-02,2.56407692e-02,9.441242e-04,4.2
77,1.35686472e-01,1.44445300e-01,2.31814819e-02,2.55947037e-02,9.426730e-04,4.2
78,1.34598121e-01,1.42340332e-01,2.31125350e-02,2.53357186e-02,9.412045e-04,4.3
79,1.33076251e-01,1.40980884e-01,2.29814526e-02,2.52044044e-02,9.397185e-04,4.3
80,1.31299853e-01,1.39080256e-01,2.29004270e-02,2.50517631e-02,9.382152e-04,4.4
81,1.29760355e-01,1.38276219e-01,2.28672610e-02,2.48765210e-02,9.366946e-04,4.5
82,1.28753111e-01,1.37627512e-01,2.27747161e-02,2.49381159e-02,9.351568e-04,4.5
83,1.28209740e-01,1.37578800e-01,2.28480721e-02,2.47049264e-02,9.336018e-04,4.6
84,1.27766281e-01,1.36371136e-01,2.26938507e-02,2.47929384e-02,9.320297e-04,4.6
85,1.27008215e-01,1.35175556e-01,2.25833857e-02,2.44173385e-02,9.304406e-04,4.7
86,1.25337541e-01,1.33107707e-01,2.23733708e-02,2.43808556e-02,9.288346e-04,4.7
87,1.24024257e-01,1.33790836e-01,2.22504253e-02,2.43832352e-02,9.272116e-04,4.8
88,1.23805121e-01,1.32585496e-01,2.22617657e-02,2.41730029e-02,9.255717e-04,4.8
89,1.23285219e-01,1.30212188e-01,2.20801120e-02,2.40191637e-02,9.239151e-04,4.9
90,1.20378934e-01,1.27963454e-01,2.19903923e-02,2.37458490e-02,9.222418e-04,5.0
91,1.18142359e-01,1.28316522e-01,2.19811774e-02,2.37419698e-02,9.205518e-04,5.0
92,1.18572302e-01,1.28344789e-01,2.18420098e-02,2.37620077e-02,9.188453e-04,5.1
93,1.18250228e-01,1.25588238e-01,2.17590425e-02,2.34417062e-02,9.171222e-04,5.1
94,1.15876436e-01,1.24590687e-01,2.16774484e-02,2.32841980e-02,9.153827e-04,5.2
