phi_applied,target_current_density,simulated_current_density
-1,-0.007374144457341952,-0.002949970044742963
-2,-0.02721080290953056,-0.02361436272058652
-3,-0.06202917813359604,-0.06683460332704465
-4,-0.1079505401508506,-0.1068657433915506
-5,-0.1355706979747765,-0.1349505402502029
-6,-0.1532335800100144,-0.1529374079405654
-7,-0.1652563670807959,-0.1640487618099936
-8,-0.168345056302483,-0.170807331224493
-9,-0.1757782868892749,-0.1748961635902879
-10,-0.177500655837663,-0.1773823118963661
