applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,1.401433545277192272e-01,-2.576595471142448801e-01,-3.978029016419640795e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,1.340390743232307280e-01,-2.514973041061963066e-01,-3.855363784294270069e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,1.280419013887235391e-01,-2.454610892121592280e-01,-3.735029906008827671e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,1.221542232083894092e-01,-2.395484948672386982e-01,-3.617027180756280935e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,1.163777247183871016e-01,-2.337576291071207235e-01,-3.501353538255078113e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,1.107135099043189685e-01,-2.280869286937020346e-01,-3.388004385980210031e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,1.051622005459811743e-01,-2.225350273823951952e-01,-3.276972279283763556e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,9.972401479987524908e-02,-2.171006622016951326e-01,-3.168246770015703540e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,9.439868705642098790e-02,-2.117824599277136344e-01,-3.061811469841346223e-01,4.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,8.917845720202921544e-02,-2.065716769855587276e-01,-2.957501341875879430e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,8.407760614082601669e-02,-2.014823167010665883e-01,-2.855599228418925772e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,7.908800991487530130e-02,-1.965056382197400975e-01,-2.755936481346153988e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,7.420875780665928123e-02,-1.916403955327022623e-01,-2.658491533393615436e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,6.943884106187944716e-02,-1.868853323489894913e-01,-2.563241734108689385e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,6.477718556966952090e-02,-1.822391929814402012e-01,-2.470163785511097221e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,6.022268098985299883e-02,-1.777007355728042748e-01,-2.379234165626572806e-01,5.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,5.577420637486513177e-02,-1.732687463546466744e-01,-2.290429527295118062e-01,5.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,5.143065221398093745e-02,-1.689420538977567110e-01,-2.203727061117376484e-01,5.000000000000000000e+00,1.000000000000000000e+00
