applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,-4.593943428901382797e-03,-1.134800708854587226e-01,-1.088861274565573467e-01,6.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,-7.226940169952559244e-03,-1.107870498741934107e-01,-1.035601097042408575e-01,6.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,-9.774790037438396348e-03,-1.081979045515827492e-01,-9.842311451414435808e-02,6.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,-1.223604417798147131e-02,-1.057092462250186354e-01,-9.347320204703715718e-02,6.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,-1.460991059871487828e-02,-1.033182499610898614e-01,-8.870833936237498829e-02,6.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,-1.689612877587169312e-02,-1.010224718694803514e-01,-8.412634309360865481e-02,6.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,-1.909487516183839065e-02,-9.881971345812914920e-02,-7.972483829629076202e-02,6.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,-2.120669123195679379e-02,-9.670792169558535545e-02,-7.550123046362855472e-02,6.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,-2.323242783973889641e-02,-9.468511628206392750e-02,-7.145268844232502414e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,-2.517320126877185121e-02,-9.274933774223999283e-02,-6.757613647346813468e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,-2.703035760151783692e-02,-9.089861150973983783e-02,-6.386825390822199744e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,-2.880544296037585925e-02,-8.913092432345928740e-02,-6.032548136308342468e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,-3.050017788382036743e-02,-8.744421010878382361e-02,-5.694403222496345618e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,-3.211643462955886957e-02,-8.583634315705518381e-02,-5.371990852749631423e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,-3.365621634076172708e-02,-8.430513717720353184e-02,-5.064892083644180476e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,-3.512161924894367099e-02,-8.284836923319661983e-02,-4.772674998425294884e-02,6.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,-3.651349443130541550e-02,-8.146524796381812705e-02,-4.495175353251271155e-02,5.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,-3.783703690017285043e-02,-8.015022434016895458e-02,-4.231318743999610416e-02,5.000000000000000000e+00,1.000000000000000000e+00
-2.848999999999999311e-01,-3.909306146504723523e-02,-7.890261728265662855e-02,-3.980955581760939332e-02,5.000000000000000000e+00,1.000000000000000000e+00
-2.729499999999999149e-01,-4.028396806455727952e-02,-7.772003295798490807e-02,-3.743606489342762855e-02,5.000000000000000000e+00,1.000000000000000000e+00
-2.609999999999997877e-01,-4.141219286244616354e-02,-7.660006820453238441e-02,-3.518787534208622086e-02,5.000000000000000000e+00,1.000000000000000000e+00
-2.490499999999997716e-01,-4.248019712776734957e-02,-7.554032350854722466e-02,-3.306012638077987509e-02,5.000000000000000000e+00,1.000000000000000000e+00
