cap,V_RHE,converged,z_achieved,cd,pc,r1,r2
50,-0.1,True,1.0,-0.17801879356887024,2.9058459282223368e-06,0.48552753910723656,0.48554339014436143
50,0.0,True,1.0,-0.17378566090567188,1.5288301722299997e-05,0.47394815406282326,0.47403154989459234
50,0.1,True,1.0,-0.16307160282421623,1.5387636197466653e-05,0.44472593940375493,0.44480987709303865
50,0.2,True,1.0,-0.07860707039599138,1.541383361486613e-05,0.2143539775757557,0.21443805816877426
50,0.3,True,1.0,-1.9200806024089187e-05,1.543762332607077e-05,1.0263852614231241e-05,9.447421562224756e-05
50,0.4,False,0.0,,,,
