evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,k0_1,alpha_0,alpha_1,grad_0,grad_1,grad_2,grad_3,effective_k0_0,effective_k0_1
1,0,0.06578258183515026,0.16244887615301293,0,0,0.004999999999999999,0.0004999999999999999,0.4,0.3,0.10529835202002169,0.10742920614440003,0.001605194038590924,0.0002123334546409944,0.004999999999999999,0.0004999999999999999
2,0,0.042041579747473024,0.1298407485703528,0,0,0.004106515735887848,0.00036602234573570707,0.4183948059614091,0.319787666545359,0.10151311663482497,0.10657007100666711,0.001292399661057558,0.0001570434506608277,0.004106515735887848,0.00036602234573570707
3,1,2.837003793925067e-05,0.00010744172344718901,0,0,0.0018953804354578086,0.00010529590599720699,0.4997476359857455,0.4003230087809239,0.00951028195822603,0.005062778750099778,8.458574208932783e-05,2.7823297714121884e-06,0.0018953804354578086,0.00010529590599720699
4,2,2.834243236201793e-05,3.762898762394759e-06,0,0,0.0018938510836885372,0.00010526244305449638,0.49957952157898244,0.39998703396235524,0.008954902244758846,0.004149276282734628,8.07106102027756e-05,2.3100869817476106e-06,0.0018938510836885372,0.00010526244305449638
5,3,2.8342374034677472e-05,3.230800843698516e-08,0,0,0.0018938825539845606,0.00010526189294581176,0.49959562693985593,0.3999883758108113,0.008979216117102064,0.004189810955097783,8.087432085387373e-05,2.3306628100350307e-06,0.0018938825539845606,0.00010526189294581176
