evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1,dJ_dk0_2,dJ_dk0_3
3,1,6,-8.0,-0.16909094165558328,-0.17141460541499035,2.699706633387026e-06,1,8,0.0,0.0,1,,-0.00023905454382841846,0.0002496258817354463,-3.59308190791579e-05,-5.35745557180361e-05
3,1,7,-10.0,-0.1768863609127894,-0.1768404625572621,1.0533295200102013e-09,1,8,0.0,0.0,1,,5.346558064679535e-06,-5.5144470117275476e-06,1.1328621614998327e-06,1.1936898377952843e-06
3,1,8,-13.0,-0.17943510580894406,-0.17976548146348253,5.457403655605474e-08,1,7,0.0,0.0,1,,-3.614982772015361e-05,3.7816871987468646e-05,-7.915870654000166e-06,-7.992216153706044e-06
3,1,9,-17.0,-0.18598186102627817,-0.18175947382429822,8.914276841719828e-06,1,6,4.270494928927767e-06,7.762029112512447e-07,1,,0.0004612603073037511,-0.000493401276015062,0.00010046043080134076,0.00010063909269003067
3,1,10,-22.0,-0.1843362347735441,-0.18355865350013562,3.023163183781943e-07,1,6,4.068229371372028e-06,7.467587055387526e-07,1,,8.700347850543755e-05,-9.51134298759377e-05,1.8730109576715735e-05,1.873616375899707e-05
3,1,11,-28.0,-0.1898856796273728,-0.1852310575176511,1.0832753492153112e-05,1,6,3.037380700672132e-06,5.62617239269203e-07,1,,0.0005290105537935447,-0.0005885618199329836,0.0001126796209231685,0.00011269400572667327
3,1,12,-35.0,-0.18344721547540385,-0.18681360082132878,5.666275148628952e-06,1,5,4.755816945901775e-06,8.884512885110052e-07,1,,-0.00038682159981562363,0.0004349364399327134,-8.184167755912367e-05,-8.185154889785135e-05
3,1,13,-41.0,-0.18972942222354755,-0.1879859933816013,1.5197720634677865e-06,1,5,1.1665009908995341e-05,2.192884055562949e-06,1,,0.00020171275917053253,-0.00022732167158254717,4.2618130899528844e-05,4.2623490866705594e-05
3,1,14,-46.5,-0.1865473215473971,-0.18895352486411082,2.89490720067955e-06,1,6,4.809923228584859e-06,9.088519483668733e-07,1,,-0.0002801048284458661,0.0003148447978281586,-5.926648579558414e-05,-5.927428196449468e-05
4,2,0,-1.0,-0.0019506123552504157,-0.0028806110314353317,4.324487688528429e-07,1,5,6.51220325308869e-06,1.8759124529796334e-08,1,,9.006613738614823e-09,2.094029672387162e-07,3.4615244481981998e-06,-1.2923217379523482e-06
4,2,1,-2.0,-0.028170360657581075,-0.02503181720248059,4.925227509776263e-06,1,9,0.0,0.0,1,,9.301457416314208e-06,-3.601620136785452e-05,-0.00018296120131843375,3.103656907764011e-05
4,2,2,-3.0,-0.06810972414510592,-0.07116399039985576,4.664271177452589e-06,1,9,0.0,0.0,1,,-9.300161079092935e-05,0.00016437993277212831,0.00032899596384576986,-4.8354025472543635e-05
4,2,3,-4.0,-0.10751085605891321,-0.11153683186466239,8.104240594239761e-06,1,9,0.0,0.0,1,,-0.00025146028628723183,0.0003504664549301489,0.0003359125941335318,-7.277830065088713e-05
4,2,4,-5.0,-0.13530609300480156,-0.13870873277153847,5.7889786910890425e-06,1,7,0.0,0.0,1,,-0.0002789453183218891,0.00034135599874114225,0.00014819317169965744,-6.703380662893713e-05
4,2,5,-6.5,-0.16002135692151756,-0.16133350170978633,8.608619726902303e-07,1,8,0.0,0.0,1,,-0.00012655655344749915,0.0001388776652094502,2.828672389439844e-06,-2.855981116274637e-05
4,2,6,-8.0,-0.16909094165558328,-0.17167639601389809,3.3422871194602156e-06,1,8,0.0,0.0,1,,-0.00026230389282502585,0.0002758204256562798,-3.9136135703605e-05,-5.880995398538482e-05
4,2,7,-10.0,-0.1768863609127894,-0.1772288280647007,5.864187506945211e-08,1,8,0.0,0.0,1,,-3.647900840542868e-05,3.801405582739163e-05,-7.624341650379469e-06,-8.150968035220272e-06
4,2,8,-13.0,-0.17943510580894406,-0.18018027818414367,2.7764093438074834e-07,1,7,0.0,0.0,1,,-7.914848890795085e-05,8.365105363759289e-05,-1.734187243242219e-05,-1.751410480079316e-05
4,2,9,-17.0,-0.18598186102627817,-0.18217486048530973,7.246626559464995e-06,1,6,4.117185054107061e-06,7.500476128241562e-07,1,,0.00041039905790273034,-0.000443413186076606,8.94540830234768e-05,8.961440853849241e-05
4,2,10,-22.0,-0.1843362347735441,-0.18397104767446182,6.668080866826063e-08,1,6,3.9247437889869525e-06,7.220392267137665e-07,1,,4.076858214832189e-05,-4.500478334232331e-05,8.782464441283084e-06,8.785337285757193e-06
4,2,11,-28.0,-0.1898856796273728,-0.18564070767049431,9.009893457340585e-06,1,6,2.9348457985146625e-06,5.448268509400389e-07,1,,0.00047614072035868715,-0.0005348370984775291,0.00010147150132628548,0.00010148452534066902
4,2,12,-35.0,-0.18344721547540385,-0.18722262518247554,7.1268592281254534e-06,1,5,4.4634366622680865e-06,8.356563292455377e-07,1,,-0.0004281981005789063,0.0004860455476337104,-9.063491994501453e-05,-9.064590752154248e-05
4,2,13,-41.0,-0.18972942222354755,-0.18839648960558988,8.883546820098476e-07,1,5,1.1355703505613618e-05,2.139398971839901e-06,1,,0.00015222060609755762,-0.00017318171306666627,3.217392346569888e-05,3.2177987058167305e-05
4,2,14,-46.5,-0.1865473215473971,-0.18936671075079975,3.974477740128773e-06,1,6,4.6196759854957926e-06,8.748128461077975e-07,1,,-0.00032391733723591656,0.00036758935917217267,-6.856282490068346e-05,-6.857187462053422e-05
5,3,0,-1.0,-0.0019506123552504157,-0.0028044750272527663,3.645407313194921e-07,1,5,6.421218632166358e-06,1.800814729844072e-08,1,,-1.5356072203694774e-07,1.7736536848211404e-07,2.9677173082067e-06,-1.1517501080407817e-06
5,3,1,-2.0,-0.028170360657581075,-0.023813602756996812,9.490669702150608e-06,1,9,0.0,0.0,1,,2.3135791558335576e-05,-4.252104782174903e-05,-0.0002281603506093188,4.1079421550293666e-05
5,3,2,-3.0,-0.06810972414510592,-0.06862009799540728,1.302407335358478e-07,1,9,0.0,0.0,1,,-1.7814804791466487e-05,2.5096516374707785e-05,4.86307221226273e-05,-7.943487543524234e-06
5,3,3,-4.0,-0.10751085605891321,-0.10915277454428003,1.3479481562950045e-06,1,9,0.0,0.0,1,,-0.00010413372413890373,0.00013094326119518875,0.00012785456581914092,-2.9187890287602764e-05
5,3,4,-5.0,-0.13530609300480156,-0.13696388819152575,1.3741424405626096e-06,1,8,0.0,0.0,1,,-0.00013634130074142317,0.0001575631948544935,6.843786979921167e-05,-3.235739333674941e-05
5,3,5,-6.5,-0.16002135692151756,-0.16033885820488558,5.04035324701174e-08,1,8,0.0,0.0,1,,-3.1034835289079354e-05,3.3141831026684614e-05,3.5331396511060097e-07,-6.970493529943825e-06
5,3,6,-8.0,-0.16909094165558328,-0.17101210983577764,1.8454435882924556e-06,1,8,0.0,0.0,1,,-0.00019296362510888213,0.00019952565610676813,-2.866618799602281e-05,-4.318060660775813e-05
5,3,7,-10.0,-0.1768863609127894,-0.17667761301720086,2.1787841956116942e-08,1,8,0.0,0.0,1,,2.198592558102122e-05,-2.2597526721317235e-05,4.587437008859506e-06,4.90628732433507e-06
5,3,8,-13.0,-0.17943510580894406,-0.17962806399895864,1.861643154696394e-08,1,7,0.0,0.0,1,,-2.059344105544455e-05,2.1470671076144537e-05,-4.507895023996495e-06,-4.551721548459226e-06
5,3,9,-17.0,-0.18598186102627817,-0.18158962184926986,9.645882494021032e-06,1,6,2.1597167974781036e-06,3.92182156555565e-07,1,,0.0004688201483329668,-0.0004994499778294377,0.00010207384850457607,0.00010225489740138438
5,3,10,-22.0,-0.1843362347735441,-0.18334898752634132,4.873285635552568e-07,1,6,3.2684362465389153e-06,5.992644765973054e-07,1,,0.0001078480325762888,-0.00011731772840753516,2.3210007112131474e-05,2.3217489788853265e-05
5,3,11,-28.0,-0.1898856796273728,-0.18498644142818704,1.2001267466178382e-05,1,6,1.0164653605818937e-06,1.880323098890635e-07,1,,0.0005435074238083161,-0.0006012463136650506,0.00011573352117823777,0.00011574796552387656
5,3,12,-35.0,-0.18344721547540385,-0.18654621980343367,4.801913912573674e-06,1,5,2.437647869633678e-06,4.5473399529205594e-07,1,,-0.0003475748750594954,0.00038839508020993313,-7.351984932174185e-05,-7.352847676113753e-05
5,3,13,-41.0,-0.18972942222354755,-0.187712664133854,2.0336565961753547e-06,1,5,9.822543657208634e-06,1.8438339496051892e-06,1,,0.0002276874159175894,-0.0002549697090910613,4.809604866494246e-05,4.810190380973032e-05
5,3,14,-46.5,-0.1865473215473971,-0.18868326347256018,2.281123953832445e-06,1,5,1.1404089228038554e-05,2.1517607724785837e-06,1,,-0.0002417873577839208,0.00027005216837229664,-5.115043665324166e-05,-5.1156859493682934e-05
6,4,0,-1.0,-0.0019506123552504157,-0.002790146145888541,3.524084928116052e-07,1,5,5.20501373905652e-06,1.4522749023325454e-08,1,,-1.7872648208238913e-07,1.709744735934146e-07,2.8681235080247955e-06,-1.1213228350767027e-06
6,4,1,-2.0,-0.028170360657581075,-0.023601576502600474,1.0436894327399759e-05,1,9,0.0,0.0,1,,2.5871499945125084e-05,-4.316939342438955e-05,-0.0002340740042516979,4.258398351404761e-05
6,4,2,-3.0,-0.06810972414510592,-0.06825178629009362,1.0090826519290714e-08,1,9,0.0,0.0,1,,-5.774763203449503e-06,7.615300739800733e-06,1.157360530011684e-05,-2.234575363927627e-06
6,4,3,-4.0,-0.10751085605891321,-0.10891956035379434,9.922238952085837e-07,1,9,0.0,0.0,1,,-8.920577710940405e-05,0.00011116394070145745,0.00010907112174659847,-2.4924037600204512e-05
6,4,4,-5.0,-0.13530609300480156,-0.13691868983557462,1.3002342693093379e-06,1,8,0.0,0.0,1,,-0.0001320442088267652,0.00015242460054259034,6.660135305701611e-05,-3.1321865358079214e-05
6,4,5,-6.5,-0.16002135692151756,-0.16048259756901456,1.0637146745165007e-07,1,8,0.0,0.0,1,,-4.4907567629229436e-05,4.815947649863823e-05,5.735350182122857e-07,-1.0089533682510164e-05
6,4,6,-8.0,-0.16909094165558328,-0.1712366493052543,2.302030658924827e-06,1,8,0.0,0.0,1,,-0.0002147930316155291,0.00022344169983579238,-3.1840800094843575e-05,-4.8078170524598385e-05
6,4,7,-10.0,-0.1768863609127894,-0.1769349319396023,1.1795723228774076e-09,1,8,0.0,0.0,1,,-5.4812217704647874e-06,5.67062464138193e-06,-1.1599098640407113e-06,-1.2239398375287068e-06
6,4,8,-13.0,-0.17943510580894406,-0.1798966422969875,1.0650796489801048e-07,1,7,0.0,0.0,1,,-4.9087805630664833e-05,5.152039784522481e-05,-1.0750988506312194e-05,-1.0855633379415653e-05
6,4,9,-17.0,-0.18598186102627817,-0.18186435193647332,8.476940552310608e-06,1,6,3.5110110822470597e-06,6.385277551146373e-07,1,,0.0004379953885375022,-0.00046970567622001597,9.541134347056942e-05,9.558244055767389e-05
6,4,10,-22.0,-0.1843362347735441,-0.18362915535702826,2.499806506305696e-07,1,6,3.3313076589762243e-06,6.117252116522032e-07,1,,7.778786301892783e-05,-8.517851597022457e-05,1.6748254251428057e-05,1.6753698947490014e-05
6,4,11,-28.0,-0.1898856796273728,-0.18527126141467606,1.0646427720831722e-05,1,6,1.0809092871652246e-06,2.0026142710793948e-07,1,,0.0005102762295720196,-0.0005682540963639571,0.00010869636048374777,0.00010871002522591498
6,4,12,-35.0,-0.18344721547540385,-0.18683471250457098,5.737568061307973e-06,1,5,2.508500370985211e-06,4.686749456306316e-07,1,,-0.0003787472701495145,0.00042606680554602437,-8.013724822350736e-05,-8.01467271868071e-05
6,4,13,-41.0,-0.18972942222354755,-0.18800305733533115,1.4901678636359383e-06,1,5,9.977759753776736e-06,1.8758680560282404e-06,1,,0.00019430563463100387,-0.0002190545586671562,4.105549541124731e-05,4.1060535456370103e-05
6,4,14,-46.5,-0.1865473215473971,-0.18897449930153015,2.9455959250766524e-06,1,5,1.1666485663099277e-05,2.204668286792666e-06,1,,-0.00027391999261445983,0.0003080103690913372,-5.796298478968287e-05,-5.797032675625748e-05
7,5,0,-1.0,-0.0019506123552504157,-0.002785732385604288,3.4871273254912163e-07,1,5,2.9644192015489985e-06,8.258078574262251e-09,1,,-1.8614358055363269e-07,1.6904537826955303e-07,2.8381690039368787e-06,-1.11213256673152e-06
7,5,1,-2.0,-0.028170360657581075,-0.023533821216029538,1.0748748996530362e-05,1,9,0.0,0.0,1,,2.676936643488308e-05,-4.336157815677099e-05,-0.0002358966022209302,4.3059283558467446e-05
7,5,2,-3.0,-0.06810972414510592,-0.06812736160614868,1.5554001602209647e-10,1,9,0.0,0.0,1,,-1.0614815559690614e-06,1.2711462754367404e-06,5.217869553172157e-07,-2.8246310593444097e-07
7,5,3,-4.0,-0.10751085605891321,-0.10883149679051288,8.72045970980346e-07,1,9,0.0,0.0,1,,-8.354578942123201e-05,0.00010374989384184882,0.00010203684587758202,-2.332288003248489e-05
7,5,4,-5.0,-0.13530609300480156,-0.13688743498864558,1.2503212349335634e-06,1,8,0.0,0.0,1,,-0.00012931759062290559,0.00014914015283915995,6.52845532471177e-05,-3.0667730004875786e-05
7,5,5,-6.5,-0.16002135692151756,-0.16051039998003294,1.19581556540958e-07,1,8,0.0,0.0,1,,-4.755626796427778e-05,5.1043062161995216e-05,6.251595619533204e-07,-1.0685003218483438e-05
7,5,6,-8.0,-0.16909094165558328,-0.17129002305821397,2.4179795076944373e-06,1,8,0.0,0.0,1,,-0.0002198793487515328,0.00022905250559440376,-3.2570338046180907e-05,-4.9223055200513214e-05
7,5,7,-10.0,-0.1768863609127894,-0.1769984533001675,6.282351654171017e-09,1,8,0.0,0.0,1,,-1.1752364973551544e-05,1.217901715242696e-05,-2.4530144574072864e-06,-2.624160497632753e-06
7,5,8,-13.0,-0.17943510580894406,-0.17996313526022092,1.3940755070817998e-07,1,7,0.0,0.0,1,,-5.609639183384758e-05,5.8972446974012473e-05,-1.2287729781216282e-05,-1.2407465024901012e-05
7,5,9,-17.0,-0.18598186102627817,-0.18193205817702635,8.200451558901971e-06,1,6,3.5191851267758734e-06,6.40252593220314e-07,1,,0.0004303221423308336,-0.00046223025502062387,9.37519944988742e-05,9.392028150317314e-05
7,5,10,-22.0,-0.1843362347735441,-0.18369780703583172,2.037949881406156e-07,1,6,3.33964773834305e-06,6.134859658057934e-07,1,,7.016012123705785e-05,-7.695110739399299e-05,1.5107585070950051e-05,1.5112502015121275e-05
7,5,11,-28.0,-0.1898856796273728,-0.18534072770616625,1.032829398303765e-05,1,6,1.0908378996977336e-06,2.0217669013944395e-07,1,,0.0005020710180244185,-0.0005600250513623558,0.0001069579495325068,0.00010697141718590433
7,5,12,-35.0,-0.18344721547540385,-0.18690487024733343,5.977688260923603e-06,1,5,2.5267582966592157e-06,4.7226343158346396e-07,1,,-0.000386195971160277,0.00043515288220767747,-8.171921321233987e-05,-8.172889590893679e-05
7,5,13,-41.0,-0.18972942222354755,-0.18807363933982954,1.370808479009384e-06,1,5,1.0001016705535868e-05,1.8809464202851345e-06,1,,0.00018617284169736656,-0.00021022883487953884,3.9339658337937405e-05,3.9344496304283784e-05
7,5,14,-46.5,-0.1865473215473971,-0.18904533587339184,3.1200377864348725e-06,1,5,1.170429030686982e-05,2.2126414922218895e-06,1,,-0.0002816301735489533,0.00031719977885560327,-5.9598259910383635e-05,-5.960582274184471e-05
8,6,0,-1.0,-0.0019506123552504157,-0.0027853254099633974,3.483729418541339e-07,1,5,0.0,0.0,1,,-1.8676459494825278e-07,1.6883809521147852e-07,2.8349623114246906e-06,-1.1111016461860413e-06
8,6,1,-2.0,-0.028170360657581075,-0.02352445144606575,1.0792236200820319e-05,1,9,0.0,0.0,1,,2.6891800792847723e-05,-4.338338140275683e-05,-0.0002361227581173805,4.3120564924893934e-05
8,6,2,-3.0,-0.06810972414510592,-0.06810735625762704,2.8034455557062158e-12,1,9,0.0,0.0,1,,1.4241207841365612e-07,-1.7050287378187382e-07,-7.004344305100846e-08,3.7897531132890005e-08
8,6,3,-4.0,-0.10751085605891321,-0.10881513956053859,8.505777263063754e-07,1,9,0.0,0.0,1,,-8.249199879597101e-05,0.0001023748158461651,0.000100723459704505,-2.302504526168319e-05
8,6,4,-5.0,-0.13530609300480156,-0.13687917962133508,1.2373007515581332e-06,1,8,0.0,0.0,1,,-0.00012860587806607415,0.00014828244388505413,6.492828417673816e-05,-3.0497297920080142e-05
8,6,5,-6.5,-0.16002135692151756,-0.16051132966047296,1.2003664245964767e-07,1,8,0.0,0.0,1,,-4.763310719786958e-05,5.11276402910725e-05,6.286804496723157e-07,-1.070221129897544e-05
8,6,6,-8.0,-0.16909094165558328,-0.17129507229492846,2.4290959376464396e-06,1,8,0.0,0.0,1,,-0.0002203249335923658,0.00022954752152907384,-3.2632467041137476e-05,-4.9323340463834766e-05
8,6,7,-10.0,-0.1768863609127894,-0.1770050623175916,7.045011751125366e-09,1,8,0.0,0.0,1,,-1.2441821561407956e-05,1.2895652316891148e-05,-2.5969222800845957e-06,-2.778153840365208e-06
8,6,8,-13.0,-0.17943510580894406,-0.17996999314896164,1.4305223325585358e-07,1,7,0.0,0.0,1,,-5.680943318655851e-05,5.973210768205226e-05,-1.2444095739438609e-05,-1.2565374043327232e-05
8,6,9,-17.0,-0.18598186102627817,-0.18193880363786877,8.173156522983805e-06,1,6,3.5152760193916163e-06,6.395651134250002e-07,1,,0.0004294938853039552,-0.000461415590737055,9.357275006453715e-05,9.374073948327654e-05
8,6,10,-22.0,-0.1843362347735441,-0.1837043918848552,1.9961271799369613e-07,1,6,3.335868487038795e-06,6.128136918193139e-07,1,,6.941790487548052e-05,-7.614893323512212e-05,1.4947919476207054e-05,1.4952784952951795e-05
8,6,11,-28.0,-0.1898856796273728,-0.18534717482045204,1.0299012941219493e-05,1,6,1.0876905810783957e-06,2.0160037628169647e-07,1,,0.0005012284033967914,-0.0005591694241688317,0.00010677932936392467,0.00010679277497282249
8,6,12,-35.0,-0.18344721547540385,-0.1869112475801416,5.999759211326834e-06,1,5,2.520884385982814e-06,4.7118164558934694e-07,1,,-0.0003868082370671896,0.0004359071845953632,-8.184932500081201e-05,-8.185902325068049e-05
8,6,13,-41.0,-0.18972942222354755,-0.18808002611705574,1.3602537580577851e-06,1,5,9.993514047993522e-06,1.8795991669484646e-06,1,,0.00018540665474087734,-0.0002093945445961488,3.917800077709788e-05,3.918281879515717e-05
8,6,14,-46.5,-0.1865473215473971,-0.18905177775125068,3.136150438507723e-06,1,5,1.1690636274280827e-05,2.210135570696048e-06,1,,-0.00028228311446073015,0.0003179825765182881,-5.9736801395495e-05,-5.974438154596161e-05
9,7,0,-1.0,-0.0019506123552504157,-0.002784316068464863,3.475309407137739e-07,1,5,0.0,0.0,1,,-1.8783517692453902e-07,1.678617528134766e-07,2.819314269810051e-06,-1.105541622637673e-06
9,7,1,-2.0,-0.028170360657581075,-0.02345561248861266,1.1114425148394326e-05,1,9,0.0,0.0,1,,2.7762903495304782e-05,-4.34860798384581e-05,-0.00023748207881738926,4.3516898059182935e-05
9,7,2,-3.0,-0.06810972414510592,-0.06793923337524511,1.4533551303820774e-08,1,9,0.0,0.0,1,,5.974126894697897e-06,-8.034109429632139e-06,-1.584719343565509e-05,2.6144864226966755e-06
9,7,3,-4.0,-0.10751085605891321,-0.1086688940003765,6.705259369345322e-07,1,9,0.0,0.0,1,,-7.303266207802375e-05,9.011211570567515e-05,8.896740142224864e-05,-2.035637721697991e-05
9,7,4,-5.0,-0.13530609300480156,-0.1368007618739745,1.1170175142370562e-06,1,8,0.0,0.0,1,,-0.00012178815475826333,0.00014009055100994283,6.151003448973035e-05,-2.886630491389047e-05
9,7,5,-6.5,-0.16002135692151756,-0.16051464548656486,1.216668042031276e-07,1,8,0.0,0.0,1,,-4.779333185327618e-05,5.1311887809860056e-05,6.549964105655836e-07,-1.0737570064934777e-05
