evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,grad_0,effective_k0_0,k0_1,grad_1,effective_k0_1
1,0,0.07137667399340197,0.08829690838791852,0,0,0.01,2.121445020931305,0.01,0.001,31.944150958576014,0.001
2,0,0.06378029301800686,0.08374555203989065,0,0,0.008936180310171234,2.2531486734317694,0.008936180310171234,0.0008442010231926548,35.87831590769168,0.0008442010231926548
3,1,0.0005145226647829741,0.004034243110003299,0,0,0.0010976888931399412,-0.5075138753113763,0.0010976888931399412,3.8087372918229354e-05,-43.61345180901716,3.8087372918229354e-05
4,2,0.00031914574909219426,0.0013373534822631464,0,0,0.0011621714924971748,0.07492794372800538,0.0011621714924971748,4.4726844500370836e-05,-12.838829376666581,4.4726844500370836e-05
5,3,0.00029322536069988656,0.00013020770852892783,0,0,0.0011395564433709174,0.03152313166306991,0.0011395564433709174,4.9035591177537446e-05,0.8906347753373463,4.9035591177537446e-05
6,4,0.0002930493192961464,6.859109906422248e-06,0,0,0.001135336485133394,-0.0022050335453744447,0.001135336485133394,4.875858222333806e-05,-0.033110788553075476,4.875858222333806e-05
7,5,0.00029304861858011716,2.4868724393802143e-07,0,0,0.00113563840999795,-9.474248335975639e-05,0.00113563840999795,4.8767429376222066e-05,0.00019285863667040104,4.8767429376222066e-05
