epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.09876442e+00,1.10829389e+00,3.48049591e-02,6.40485106e-02,9.999901e-04,0.1
2,8.60074937e-01,9.59000230e-01,3.26187594e-02,5.79410697e-02,9.999606e-04,0.2
3,7.15735078e-01,8.48599672e-01,3.17287408e-02,5.28253101e-02,9.999113e-04,0.3
4,6.07756674e-01,7.76566088e-01,3.11466021e-02,4.84738498e-02,9.998423e-04,0.4
5,5.36852121e-01,7.24742472e-01,3.07487883e-02,4.46116510e-02,9.997535e-04,0.5
6,4.83448505e-01,6.83789432e-01,3.02681422e-02,4.16551762e-02,9.996451e-04,0.6
7,4.42046821e-01,6.49215102e-01,2.96502666e-02,3.96693644e-02,9.995170e-04,0.7
8,4.08106923e-01,6.20455027e-01,2.90248617e-02,3.83558016e-02,9.993691e-04,0.8
9,3.80589575e-01,5.94161153e-01,2.85253699e-02,3.71314540e-02,9.992016e-04,0.9
10,3.55258375e-01,5.71917653e-01,2.81511303e-02,3.59271338e-02,9.990144e-04,1.0
11,3.33149523e-01,5.51736772e-01,2.78117756e-02,3.46692260e-02,9.988074e-04,1.1
12,3.12699139e-01,5.33636451e-01,2.74724207e-02,3.35746976e-02,9.985809e-04,1.3
13,2.94601500e-01,5.16341567e-01,2.71245607e-02,3.25576147e-02,9.983346e-04,1.4
14,2.77596503e-01,5.01077473e-01,2.67688045e-02,3.16939619e-02,9.980687e-04,1.5
15,2.62745470e-01,4.86039758e-01,2.63233246e-02,3.08622413e-02,9.977832e-04,1.6
16,2.47973129e-01,4.72784132e-01,2.58539369e-02,3.01505839e-02,9.974780e-04,1.7
17,2.34810427e-01,4.60265338e-01,2.54304003e-02,2.94549957e-02,9.971532e-04,1.8
18,2.22601548e-01,4.48273718e-01,2.50365081e-02,2.88780854e-02,9.968088e-04,1.9
19,2.11501047e-01,4.36506689e-01,2.46343243e-02,2.83193722e-02,9.964449e-04,2.0
20,2.01237112e-01,4.26787794e-01,2.42643530e-02,2.76720622e-02,9.960613e-04,2.1
21,1.92326516e-01,4.18458223e-01,2.39506393e-02,2.71299998e-02,9.956582e-04,2.2
22,1.84180841e-01,4.10057813e-01,2.36332710e-02,2.67691597e-02,9.952355e-04,2.3
23,1.76584661e-01,4.02999014e-01,2.32850555e-02,2.65051382e-02,9.947933e-04,2.4
24,1.70233801e-01,3.96723121e-01,2.29076376e-02,2.61194800e-02,9.943315e-04,2.5
25,1.64162561e-01,3.90152186e-01,2.25141892e-02,2.56181379e-02,9.938503e-04,2.6
26,1.58318296e-01,3.83998960e-01,2.22044756e-02,2.52536585e-02,9.933496e-04,2.7
27,1.53018400e-01,3.78959566e-01,2.18854395e-02,2.48289421e-02,9.928295e-04,2.8
28,1.48448691e-01,3.74276072e-01,2.15652120e-02,2.44137692e-02,9.922899e-04,2.9
29,1.44345894e-01,3.69861037e-01,2.13359051e-02,2.42014362e-02,9.917309e-04,3.1
30,1.40272468e-01,3.65152717e-01,2.10076824e-02,2.37845254e-02,9.911525e-04,3.2
31,1.36410162e-01,3.61456662e-01,2.07689111e-02,2.33967068e-02,9.905547e-04,3.3
32,1.32744566e-01,3.57637972e-01,2.05734256e-02,2.30537057e-02,9.899376e-04,3.4
33,1.29401281e-01,3.55021775e-01,2.04214318e-02,2.27418964e-02,9.893012e-04,3.5
34,1.26299992e-01,3.52342814e-01,2.02305197e-02,2.23764477e-02,9.886454e-04,3.6
35,1.23508856e-01,3.48946095e-01,2.00562911e-02,2.21338619e-02,9.879704e-04,3.7
36,1.20794356e-01,3.46007049e-01,1.98565767e-02,2.17994466e-02,9.872762e-04,3.8
37,1.18690230e-01,3.44699979e-01,1.96814105e-02,2.16422025e-02,9.865627e-04,3.9
38,1.17575154e-01,3.44975889e-01,1.95832889e-02,2.16331247e-02,9.858301e-04,4.0
39,1.18726954e-01,3.47111791e-01,1.96168712e-02,2.17889179e-02,9.850782e-04,4.1
40,1.20596796e-01,3.39988798e-01,1.93719860e-02,2.10073540e-02,9.843073e-04,4.2
41,1.14462987e-01,3.33333343e-01,1.90403942e-02,2.05586663e-02,9.835172e-04,4.3
42,1.07888885e-01,3.35880905e-01,1.90174518e-02,2.05650432e-02,9.827081e-04,4.4
43,1.09874912e-01,3.33681792e-01,1.89516147e-02,2.02454919e-02,9.818800e-04,4.5
44,1.08554691e-01,3.27959657e-01,1.86025631e-02,1.99092311e-02,9.810328e-04,4.6
45,1.03405006e-01,3.28887999e-01,1.85208154e-02,1.97777368e-02,9.801667e-04,4.7
46,1.04098596e-01,3.27072799e-01,1.84979810e-02,1.95852129e-02,9.792816e-04,4.8
47,1.03053980e-01,3.22721183e-01,1.81885789e-02,1.93403343e-02,9.783777e-04,4.9
48,9.95572954e-02,3.23058933e-01,1.80905221e-02,1.92271646e-02,9.774548e-04,5.0
49,9.96331200e-02,3.21009874e-01,1.80680672e-02,1.90473130e-02,9.765132e-04,5.1
50,9.85909626e-02,3.17831427e-01,1.78210682e-02,1.89559397e-02,9.755527e-04,5.2
51,9.62781161e-02,3.18139762e-01,1.77145200e-02,1.87593091e-02,9.745735e-04,5.3
52,9.57756490e-02,3.16713721e-01,1.77187864e-02,1.85800394e-02,9.735756e-04,5.5
53,9.48828086e-02,3.14619422e-01,1.75271848e-02,1.85587691e-02,9.725590e-04,5.6
54,9.33800414e-02,3.14790845e-01,1.74139702e-02,1.82688226e-02,9.715238e-04,5.7
55,9.23432410e-02,3.13639641e-01,1.74264397e-02,1.81596580e-02,9.704699e-04,5.8
56,9.16419029e-02,3.11892718e-01,1.72677102e-02,1.81524772e-02,9.693976e-04,5.9
57,9.07303095e-02,3.11967790e-01,1.71459167e-02,1.78581090e-02,9.683067e-04,6.0
58,8.94072279e-02,3.10782194e-01,1.71142012e-02,1.77672748e-02,9.671973e-04,6.1
59,8.85652080e-02,3.09816957e-01,1.70282406e-02,1.78424576e-02,9.660695e-04,6.2
60,8.81313384e-02,3.09815764e-01,1.69562078e-02,1.75407326e-02,9.649234e-04,6.3
61,8.69419649e-02,3.07504505e-01,1.68437726e-02,1.74684022e-02,9.637589e-04,6.4
62,8.55764970e-02,3.07004064e-01,1.67924329e-02,1.75068740e-02,9.625761e-04,6.5
63,8.51356685e-02,3.07587564e-01,1.67892208e-02,1.72975367e-02,9.613750e-04,6.6
64,8.46369714e-02,3.05239201e-01,1.66210246e-02,1.73077985e-02,9.601558e-04,6.7
65,8.32918137e-02,3.04614782e-01,1.65575210e-02,1.70836221e-02,9.589184e-04,6.8
66,8.19815174e-02,3.04747850e-01,1.65515400e-02,1.70077929e-02,9.576630e-04,6.9
67,8.13727081e-02,3.03815871e-01,1.64886895e-02,1.71782976e-02,9.563894e-04,7.0
68,8.09592158e-02,3.04056764e-01,1.65290670e-02,1.68851151e-02,9.550979e-04,7.1
69,8.01745281e-02,3.02722514e-01,1.63856605e-02,1.70051624e-02,9.537885e-04,7.2
70,7.90363923e-02,3.02208424e-01,1.63765499e-02,1.67719335e-02,9.524611e-04,7.3
71,7.79559240e-02,3.01947325e-01,1.62812499e-02,1.67795615e-02,9.511159e-04,7.4
72,7.69990161e-02,3.00857961e-01,1.62638626e-02,1.67082346e-02,9.497529e-04,7.5
73,7.60683864e-02,3.01156282e-01,1.62369253e-02,1.66101467e-02,9.483722e-04,7.7
74,7.51183778e-02,3.00570190e-01,1.61938583e-02,1.66420312e-02,9.469738e-04,7.8
75,7.42544755e-02,3.00435871e-01,1.62134608e-02,1.64894855e-02,9.455578e-04,7.9
76,7.35700205e-02,3.00732285e-01,1.61700006e-02,1.66722690e-02,9.441242e-04,8.0
77,7.32473955e-02,3.02159369e-01,1.64561938e-02,1.65827366e-02,9.426730e-04,8.1
78,7.39571899e-02,3.05509597e-01,1.66097201e-02,1.74729708e-02,9.412045e-04,8.2
79,7.72968829e-02,3.12959492e-01,1.76530683e-02,1.76784603e-02,9.397185e-04,8.3
