eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-9.302299938694882364e-01,6.710999999999999188e-01,-2.504123436597899146e-07,-2.504123615156725649e-07,5.000000000000000000e+00,1.000000000000000000e+00,8.878798590952813582e-07,3.165554419155715786e-14,9.999992090566821590e-01,5.071370036039858364e-01
-1.860459987738976473e+00,6.471999999999999975e-01,-3.069580697776468302e-06,-3.069582617186478279e-06,3.000000000000000000e+00,1.000000000000000000e+00,1.088372718582749647e-05,3.402798368040806188e-12,9.999915862305653880e-01,1.287540259682125265e+00
-2.790689981608464709e+00,6.232999999999999652e-01,-3.574035113116726012e-05,-3.574062353727668225e-05,5.000000000000000000e+00,1.000000000000000000e+00,1.267240155302963296e-04,4.829312443143336224e-10,9.998862879707274276e-01,3.275960555170000177e+00
-3.720919975477952946e+00,5.993999999999999329e-01,-4.154247449634132896e-04,-4.154619968416060037e-04,1.100000000000000000e+01,1.000000000000000000e+00,1.473025582832454810e-03,6.604145526177533219e-08,9.985411667227255261e-01,8.343356343139964437e+00
-4.651149969347441626e+00,5.754999999999999005e-01,-4.553710850263046478e-03,-4.557820367257134180e-03,1.800000000000000000e+01,1.000000000000000000e+00,1.615324677467695411e-02,7.285497963568504247e-06,9.838751297239444193e-01,2.076676470994076951e+01
-5.581379963216929418e+00,5.515999999999999792e-01,-3.180294075540417847e-02,-3.200180201893399606e-02,2.300000000000000000e+01,1.000000000000000000e+00,1.131153184710457782e-01,3.525483244292070234e-04,8.870745798453654185e-01,4.323410406862345212e+01
-6.511609957086417211e+00,5.276999999999999469e-01,-9.067223307771242469e-02,-9.257423965110989084e-02,2.400000000000000000e+01,1.000000000000000000e+00,3.248658676475880136e-01,3.371944935892890512e-03,6.753723992342662852e-01,6.296097579957999102e+01
-7.441839950955905891e+00,5.038000000000000256e-01,-1.467742633371508232e-01,-1.532290085339862995e-01,2.300000000000000000e+01,1.000000000000000000e+00,5.318564759375193907e-01,1.144320197593765541e-02,4.679719258372328494e-01,7.253668870468099783e+01
-8.372069944825394572e+00,4.798999999999999932e-01,-1.850461132063249414e-01,-1.985618718316131404e-01,2.000000000000000000e+01,1.000000000000000000e+00,6.800738864988336019e-01,2.396121784683614975e-02,3.193561514925312705e-01,7.425527549113225234e+01
-9.302299938694883252e+00,4.559999999999999609e-01,-2.074691151079873230e-01,-2.291430639543275138e-01,1.700000000000000000e+01,1.000000000000000000e+00,7.740416078102948516e-01,3.842434777850036592e-02,2.252477436843539627e-01,7.043348960670927283e+01
-1.023252993256437016e+01,4.320999999999999841e-01,-2.196545287167158134e-01,-2.487736368891263206e-01,1.400000000000000000e+01,1.000000000000000000e+00,8.304461209210198813e-01,5.162339116646037784e-02,1.689103238930304285e-01,6.286484751046731390e+01
-1.116275992643385884e+01,4.082000000000000073e-01,-2.263983314987942086e-01,-2.609611738751805854e-01,1.300000000000000000e+01,1.000000000000000000e+00,8.640082737304057847e-01,6.127423687760566451e-02,1.354862507961638596e-01,5.342010349227304289e+01
-1.209298992030334752e+01,3.842999999999999750e-01,-2.306353120189075512e-01,-2.683806228527641502e-01,1.100000000000000000e+01,1.000000000000000000e+00,8.846732067359437401e-01,6.691623020659673293e-02,1.149796595848227160e-01,4.378894862870400573e+01
-1.302321991417283442e+01,3.603999999999999981e-01,-2.337880530380951338e-01,-2.729110324301142199e-01,1.000000000000000000e+01,1.000000000000000000e+00,8.982941695170663099e-01,6.935861005060368900e-02,1.014833053622634512e-01,3.505914819462098109e+01
-1.395344990804232310e+01,3.365000000000000213e-01,-2.364528226030160329e-01,-2.757751322637268521e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.080959459306446879e-01,6.971198984407360466e-02,9.176256067580629283e-02,2.767830591469652646e+01
-1.488367990191181178e+01,3.125999999999999890e-01,-2.388642732120568046e-01,-2.777114746016013380e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.158038679823935491e-01,6.886970099430450576e-02,8.410912738510692432e-02,2.168151886689764396e+01
-1.581390989578130046e+01,2.887000000000000122e-01,-2.411109507287706455e-01,-2.791375952794937776e-01,1.000000000000000000e+01,1.000000000000000000e+00,9.223151353176779477e-01,6.741498863106916428e-02,7.763257729802670870e-02,1.691568335528166500e+01
