evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,grad_0,effective_k0_0,k0_1,grad_1,effective_k0_1
1,0,0.07580259912029513,0.08850855115275333,0,0,0.01,2.072965889791212,0.01,0.001,32.37005859869011,0.001
2,0,0.06816082929739736,0.08414908574583231,0,0,0.008959178644571688,2.1989412911386514,0.008959178644571688,0.0008422968676103405,36.54382407586441,0.0008422968676103405
3,1,0.001994128210376544,0.004461834199585299,0,0,0.0010924705591270575,-0.7762019315325839,0.0010924705591270575,3.033195178326239e-05,-57.442964127969034,3.033195178326239e-05
4,2,0.001741521699524631,0.001518025873856075,0,0,0.001191595537950406,0.025025114092023626,0.001191595537950406,3.624363952232221e-05,-18.17134056112092,3.624363952232221e-05
5,3,0.001706803042286712,0.00020614753986902305,0,0,0.0011768651729245649,0.035782553695412105,0.0011768651729245649,4.0697086157786147e-05,1.9413324096075684,4.0697086157786147e-05
6,4,0.0017063037747326144,7.252305220804545e-06,0,0,0.0011723555431970073,-0.0010042204167147206,0.0011723555431970073,4.022614135687312e-05,-0.07262265654574218,4.022614135687312e-05
7,5,0.0017063023433545473,8.555905863397548e-08,0,0,0.0011724660490138284,2.6091145587317597e-05,0.0011724660490138284,4.024305594316843e-05,-0.0005241290761905937,4.024305594316843e-05
