evaluation,objective,grad_norm,k0_0,k0_1,alpha_0,alpha_1
1,0.007611796030563648,0.020101141931232937,0.01878760556581276,4.5880285758523514e-05,0.6297035587688262,0.5173645186018533
2,0.007205242489229682,0.020360151240732104,0.01833263734462769,4.6047649556784155e-05,0.6135288989174027,0.5225208674194618
3,0.0067886290728794395,0.020579675402314174,0.01789068216945796,4.622876089146796e-05,0.5971481602127352,0.528087039038529
4,0.005102969470746404,0.02054847820874448,0.01622686836316821,4.696035764435242e-05,0.5316252053940652,0.550351725514798
5,0.0051822849434154635,0.05751355982037928,0.010981608665919244,5.000437087341452e-05,0.26953338611938527,0.6394104714198741
6,0.002451931097281621,0.0072016402197493555,0.013149956886917566,4.8575742270925295e-05,0.3904924510794075,0.5983086061995012
7,0.0017135787253251046,0.013518950192354391,0.01005934277843037,4.763379669444247e-05,0.3071303877440451,0.5356295613535383
8,0.0003257779299130397,0.003914271412028931,0.004268080755252627,4.1531718020525394e-05,0.14547997291049805,0.19600686589247046
9,0.00022194754906664968,0.0005757250694273915,0.004930048080868895,4.2858569824573596e-05,0.20477785132596998,0.26021750543204925
10,0.00021566670749934995,0.000521596700557579,0.004789461635386732,4.2938093879331176e-05,0.20798620776133825,0.2570460828931197
11,0.0001832453672538931,0.0012813845027449138,0.00394853495929041,4.4175924366203694e-05,0.24679393206753705,0.25661675385885296
12,0.00015249143903209178,0.0019228553829318017,0.003194570388586444,4.62411540835139e-05,0.30209527345944914,0.2750396081664609
13,9.402339016856234e-05,0.002308015743800863,0.0020521226832027413,5.187946408980724e-05,0.431613827063654,0.3380411996628919
14,4.284086523751393e-05,0.0011129533719086428,0.0013245130953095418,5.984113010057147e-05,0.5771026712459884,0.43041103017340165
15,3.270642187190005e-05,0.0001479851573050954,0.0012212336939882106,6.249412907723168e-05,0.6207028287885165,0.4703116335572578
16,3.1418464727586806e-05,4.1952044396957886e-05,0.0013015422735907212,6.17889068958582e-05,0.6098691793134007,0.47002986134764563
17,3.127881813930215e-05,3.356343317159319e-05,0.0013203636576406862,6.109346813981907e-05,0.6061496779518274,0.46964181014302786
18,3.0912683623814354e-05,9.710438501243719e-05,0.001332683767905745,5.870214670055667e-05,0.6048175347321881,0.47416590305748246
19,3.027707167571519e-05,6.567680871489206e-05,0.0013346973792188136,5.33649556529088e-05,0.6026809926976332,0.4850563503610869
20,2.9788356630310793e-05,0.00021494910528903886,0.001275634685110965,4.737432958865402e-05,0.6166574515302976,0.5067383792799672
21,2.943582393953443e-05,5.380005994700678e-05,0.0012391951868807422,4.5907806982108333e-05,0.6219101577798749,0.5132335104934961
22,2.9331481923940567e-05,9.117816025657163e-06,0.0012046115502429274,4.5791776859974776e-05,0.6285691390684989,0.5169964211722775
23,2.9330331171678116e-05,1.5480547636943628e-06,0.0012005324768314353,4.586262422972003e-05,0.6296806128089446,0.5174631684830978
24,2.9329922383070368e-05,7.309960455675198e-08,0.0012006885025558321,4.5864958057521046e-05,0.6296133952614782,0.5173886273319641
