epoch,train_loss,val_loss,val_cd_rmse,val_pc_rmse,lr,elapsed_s
1,1.17944825e+00,9.54359889e-01,3.78333589e-02,6.97007925e-02,9.999901e-04,0.2
2,9.50286865e-01,8.38621616e-01,3.68400104e-02,6.64874956e-02,9.999606e-04,0.3
3,8.36742878e-01,7.64134049e-01,3.63415121e-02,6.38763944e-02,9.999113e-04,0.5
4,7.66096115e-01,7.11002707e-01,3.59257685e-02,6.13473524e-02,9.998423e-04,0.6
5,7.15429485e-01,6.66735053e-01,3.55743367e-02,5.88475339e-02,9.997535e-04,0.7
6,6.72580838e-01,6.26527369e-01,3.52619172e-02,5.64301625e-02,9.996451e-04,0.9
7,6.33289516e-01,5.91177821e-01,3.49061162e-02,5.42895051e-02,9.995170e-04,1.0
8,5.98332405e-01,5.61071336e-01,3.44332942e-02,5.25697867e-02,9.993691e-04,1.2
9,5.68851590e-01,5.34643173e-01,3.38533425e-02,5.11863380e-02,9.992016e-04,1.3
10,5.43112040e-01,5.10608315e-01,3.32664205e-02,4.99190402e-02,9.990144e-04,1.4
11,5.19770801e-01,4.88312960e-01,3.27590000e-02,4.86500335e-02,9.988074e-04,1.6
12,4.98211741e-01,4.68443960e-01,3.23543014e-02,4.74797168e-02,9.985809e-04,1.7
13,4.78998363e-01,4.50246334e-01,3.20243964e-02,4.64881164e-02,9.983346e-04,1.9
14,4.61326778e-01,4.32912886e-01,3.17407265e-02,4.56481519e-02,9.980687e-04,2.0
15,4.44582164e-01,4.15982604e-01,3.14747484e-02,4.48241430e-02,9.977832e-04,2.2
16,4.28369373e-01,3.99832398e-01,3.12096443e-02,4.39723914e-02,9.974780e-04,2.3
17,4.12878007e-01,3.84536684e-01,3.09529627e-02,4.31298696e-02,9.971532e-04,2.5
18,3.98126692e-01,3.69864762e-01,3.07206437e-02,4.22826359e-02,9.968088e-04,2.6
19,3.84050280e-01,3.55471581e-01,3.05167941e-02,4.13770808e-02,9.964449e-04,2.7
20,3.70327681e-01,3.41681153e-01,3.03278192e-02,4.04741128e-02,9.960613e-04,2.9
21,3.57172757e-01,3.28497529e-01,3.01308999e-02,3.96126383e-02,9.956582e-04,3.0
22,3.44613820e-01,3.16123545e-01,2.99099436e-02,3.87658269e-02,9.952355e-04,3.2
23,3.32852483e-01,3.04383099e-01,2.96539984e-02,3.79190994e-02,9.947933e-04,3.3
24,3.21777850e-01,2.93160409e-01,2.93636398e-02,3.71505668e-02,9.943315e-04,3.4
25,3.11287135e-01,2.82542795e-01,2.90653849e-02,3.64285235e-02,9.938503e-04,3.6
26,3.01307559e-01,2.72422880e-01,2.87844552e-02,3.56224579e-02,9.933496e-04,3.7
27,2.91820407e-01,2.63005048e-01,2.85305830e-02,3.48306157e-02,9.928295e-04,3.9
28,2.82999992e-01,2.54299432e-01,2.82939951e-02,3.41772764e-02,9.922899e-04,4.0
29,2.74806112e-01,2.45952129e-01,2.80466384e-02,3.35845940e-02,9.917309e-04,4.2
30,2.67069161e-01,2.38046810e-01,2.77793043e-02,3.30769677e-02,9.911525e-04,4.3
31,2.59701461e-01,2.30694592e-01,2.75132796e-02,3.26265954e-02,9.905547e-04,4.5
32,2.52798736e-01,2.23693013e-01,2.72712902e-02,3.21310676e-02,9.899376e-04,4.6
33,2.46318758e-01,2.17258498e-01,2.70715710e-02,3.16686344e-02,9.893012e-04,4.7
34,2.40234777e-01,2.11030394e-01,2.68847576e-02,3.11231549e-02,9.886454e-04,4.8
35,2.34480649e-01,2.05180615e-01,2.67150398e-02,3.06798735e-02,9.879704e-04,4.9
36,2.29022354e-01,1.99598506e-01,2.65468099e-02,3.02682170e-02,9.872762e-04,5.0
37,2.23893926e-01,1.94556460e-01,2.63982879e-02,2.99335107e-02,9.865627e-04,5.2
38,2.19176069e-01,1.89898267e-01,2.62459390e-02,2.95463798e-02,9.858301e-04,5.3
39,2.14979962e-01,1.86950743e-01,2.61258463e-02,2.95486298e-02,9.850782e-04,5.5
