evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,k0_1,alpha_0,alpha_1,grad_0,grad_1,grad_2,grad_3,effective_k0_0,effective_k0_1
1,0,6.354985758541774e-05,4.305623149933559e-05,0,0,0.0014923550291375547,4.777888332831797e-05,0.569446599396879,0.4573134939686295,-0.007230420673089562,0.014393823636332188,3.463300670959513e-05,5.880224282446408e-06,0.0014923550291375547,4.777888332831797e-05
2,0,6.35482017274955e-05,3.4345077889885335e-05,0,0,0.001492440408257305,4.7778709116042445e-05,0.5694119663901694,0.4573076137443471,-0.007325665232330799,0.014478482550425532,3.4261708134185414e-05,5.918814537768162e-06,0.001492440408257305,4.7778709116042445e-05
3,1,6.354534214914016e-05,1.2845908994765692e-06,0,0,0.0014928107060364771,4.7777984833412134e-05,0.569281968525682,0.45728306866144025,-0.007411605222874576,0.014433474914131526,3.3662897634812486e-05,5.940987395825383e-06,0.0014928107060364771,4.7777984833412134e-05
4,2,6.354537029686206e-05,5.253609983899105e-07,0,0,0.0014927928042179721,4.777801004981458e-05,0.5692784253871701,0.457283795773423,-0.007500851979257187,0.014952819748291156,3.33237442657987e-05,6.225848637801362e-06,0.0014927928042179721,4.777801004981458e-05
5,2,6.35453119959564e-05,6.860891749655865e-07,0,0,0.0014928099284810226,4.77779859286659e-05,0.5692818146323292,0.4572831002429606,-0.007517736094956701,0.014827100556571467,3.322335253114606e-05,6.1117180992309876e-06,0.0014928099284810226,4.77779859286659e-05
